fixture_id,team_id,team,opponent_id,opponent,date,opp_n_prior,h2h_n_prior,h2h_last3_winrate,h2h_last3_margin,opp_concede_tries,opp_concede_metres,opp_concede_db,opp_concede_breaks,opp_concede_offloads,opp_concede_passes,opp_concede_lineout_steal,opp_concede_scrums,opp_turnovers_conceded,opp_missed_tackles,opp_runs,opp_tackles,opp_possession,opp_pens_conceded,opp_scrum_success,opp_scrums_won,opp_lineout_success,opp_lineout_steal,team_wr_pos,team_wr_pts,opp_wr_pos,opp_wr_pts,wr_pts_gap,wr_rank_gap
8289394,1817,Ireland,2117,Scotland,2021-03-14,2,1,1.0,15.0,2.053898393619932,203.08228744944552,8.432627007975086,3.594322188834881,3.026949196809966,101.94466174736442,1.026949196809966,3.4595762047850505,10.973050803190034,8.432627007975086,139.6482205824548,98.16169518085981,0.6345957620478505,8.567372992024916,0.9281135562233023,6.0,0.907574572287103,0.9730508031900339,7,82.546320588873,8,81.29369971844645,1.2526208704265542,1
8289466,2117,Scotland,2873,Italy,2021-03-20,4,1,1.0,11.0,6.50863875959758,527.0155105417156,24.74831535053383,12.128655710590298,6.225326314460968,161.29660772095417,0.9318584750901874,4.364622343995324,14.280656776471067,24.74831535053383,121.31780073854156,139.00704226427615,0.5085756337709021,12.744248081953423,0.8607736828477665,4.188706558668296,0.8844810428435865,0.22024861734388348,9,80.11896180548909,15,70.64840521077666,9.470556594712434,6
8289466,2873,Italy,2117,Scotland,2021-03-20,3,1,0.0,-11.0,2.0328253613064136,240.19293007467212,10.218364804309687,3.3619558816259234,3.407389681973808,123.86100980539187,1.7983666832944085,3.2798924783598897,12.9384723259498,10.218364804309687,129.22937920859673,117.2563491486287,0.5663328345590969,9.518474204934519,0.8780241021825975,5.218045997358799,0.650478037869615,0.9835873193467933,15,70.64840521077666,9,80.11896180548909,-9.470556594712434,-6
8289475,1817,Ireland,1667,England,2021-03-20,4,1,0.0,-11.0,2.2975769846170406,329.5378333342755,20.12903331119793,7.216139472097624,3.7735775200075032,123.0198271613074,0.6994100356682289,4.590539609719485,12.396755353934106,20.12903331119793,110.0623269067949,115.41974344835405,0.4910351850950076,13.178571453992575,0.9418878901445105,4.823493263409779,0.9151801472023252,1.0681415249098127,6,83.72105850183034,3,86.40968627527482,-2.6886277734444803,-3
8289475,1667,England,1817,Ireland,2021-03-20,4,1,1.0,11.0,2.031526357929827,287.31315995190596,19.887812944308195,6.245056715946141,6.88781542721513,130.49053624843032,0.5096511269890902,4.686509173150464,13.709364380746916,19.887812944308195,139.83662636045673,127.58474092049441,0.573714253459941,8.767167388005507,0.7990400750348886,3.858142785013849,0.8814146729602871,2.019302253978181,3,86.40968627527482,6,83.72105850183034,2.6886277734444803,3
8289484,1967,France,1517,Wales,2021-03-20,4,1,1.0,17.0,1.7225792549749221,437.1233718415707,21.543745624161296,8.127831378481567,4.069333618337948,191.73245774859518,0.9231950849776362,4.6562534945010094,10.432669123650784,21.543745624161296,98.43180604290772,172.01715318438818,0.44541986168501835,9.851408259569917,0.923422413096137,4.650594482418816,0.9061023588905307,0.94415339407454,4,85.63735925415115,5,83.97052210481525,1.6668371493359047,1
8289484,1517,Wales,1967,France,2021-03-20,3,1,0.0,-17.0,1.3882032845196577,473.20741356590634,24.070424801299186,7.81160804389739,6.126927092021844,184.8501904601832,1.3882032845196577,5.425886046056787,14.851772092113574,24.070424801299186,95.33416042889301,159.44564893315706,0.4079524794980788,8.611796715480343,0.9495987965494989,4.5389124790851385,0.8760931542880128,0.5929553347117779,5,83.97052210481525,4,85.63735925415115,-1.6668371493359047,-1
8289304,1967,France,2117,Scotland,2021-03-26,4,1,1.0,7.0,1.7327767804041374,236.65073261999447,8.992877494760824,3.8378280199240926,4.1605751438145075,120.41523930681095,1.5664312570969527,3.4890926471975994,10.632247628949381,8.992877494760824,139.9117007323447,112.82419044756284,0.5964494322357454,10.239388234717813,0.9134596137564992,5.154700930002808,0.7171570153649174,1.569380219104853,3,86.17067553921756,9,80.11896180548909,6.051713733728462,6
8289304,2117,Scotland,1967,France,2021-03-26,4,1,0.0,-7.0,1.856643609158447,439.14314334277003,19.39983890253071,6.994463690524134,5.508773197116542,175.88412600829616,0.9847464521416216,5.883374539811321,14.313587151261265,19.39983890253071,111.51245618389399,161.35055562024726,0.43761079383349255,7.852724005169279,0.9642470185490717,5.25418421663689,0.8917602294613551,0.42062331118739144,9,80.11896180548909,3,86.17067553921756,-6.051713733728462,-6
8289781,1817,Ireland,1517,Wales,2022-02-05,5,2,0.5,9.0,2.2533067612812463,453.17430190583883,23.048303704811623,8.331080549100676,5.917486973962427,188.0661839222849,0.7080547661082564,5.2024374796055906,9.39968501853308,23.048303704811623,103.92411080666959,171.7801169782936,0.45580876575133333,11.051230146393777,0.9412679657131592,5.198097237178543,0.9279841569829275,0.7241289750020268,4,86.52960483571194,8,81.56063515825288,4.968969677459057,4
8289781,1517,Wales,1817,Ireland,2022-02-05,5,2,0.5,-9.0,2.0242020736381687,270.0485361310786,18.28761858426933,5.955801948011145,6.216910744287942,120.15438081629505,0.39124767068307625,4.2946950387002385,11.918305084958392,18.28761858426933,128.95542125932457,119.31760268883347,0.5635584460352181,9.518227347747615,0.8457275999608871,4.123421980335267,0.8880556894162601,1.5501727778794074,8,81.56063515825288,4,86.52960483571194,-4.968969677459057,-4
8289790,2117,Scotland,1667,England,2022-02-05,5,1,1.0,5.0,2.228139455788192,303.0445661030763,17.7654935251496,6.4656755960059575,3.593068562246548,121.14845602542363,0.5362075468151406,4.6860843565384105,12.070832163736911,17.7654935251496,101.88077570742956,115.32179922113733,0.4861267703083786,13.370246117332659,0.8621107183356931,4.3979937369253115,0.9349722725290762,0.8188980962734724,7,83.05443865526541,3,87.83493189995278,-4.780493244687364,-4
8289790,1667,England,2117,Scotland,2022-02-05,5,1,0.0,-5.0,2.0283907694650853,282.9210481025498,11.56058564715247,5.042043842086473,4.822947562024687,124.0508050112834,1.6675728583868858,3.6082755648296274,9.318373985201141,11.56058564715247,141.56523768602963,115.19797243577466,0.5972776979145872,11.349929307942748,0.856666093495129,4.418781865554302,0.7598100722407409,1.4365569285754536,3,87.83493189995278,7,83.05443865526541,4.780493244687364,4
8289799,1967,France,2873,Italy,2022-02-06,5,2,1.0,35.5,6.856637578316503,572.2804479374743,30.173934960344646,13.265350169560092,7.806149508670844,177.09472550629658,1.4144449793619256,4.512883320437465,13.048452082874398,30.173934960344646,111.44323496008434,153.0059835387944,0.46690624615325926,13.503955248016256,0.8465925647743784,4.144673189876063,0.8437670996663923,0.4021982032038161,5,85.52721444250692,14,70.5080543145294,15.019160127977514,9
8289799,2873,Italy,1967,France,2022-02-06,5,2,0.0,-35.5,2.123446768697139,402.00695920728975,18.606483682422912,5.829001457132217,5.856752205048834,169.14399131253867,0.9883058801514607,4.977185878783965,13.77370967581348,18.606483682422912,112.55962824528784,170.1360846082829,0.4288342839823968,9.520546770485986,0.9725900063439926,4.961519292276788,0.8983500032752859,0.7891721679150903,14,70.5080543145294,5,85.52721444250692,-15.019160127977514,-9
8289808,1517,Wales,2117,Scotland,2022-02-12,6,2,0.5,-1.5,1.2810093047855593,381.0894758189939,8.972935315100305,3.557991512024977,6.405117188677839,116.74639739349766,0.45566675968738013,4.619709231556285,10.540493194455902,8.972935315100305,95.36929558398421,121.59483289818634,0.49751133479504644,12.549115733250678,0.6483319357101575,4.11443276660041,0.9343677455883518,1.1192898289646427,8,81.25598060987173,6,84.23248797973416,-2.976507369862432,-2
8289808,2117,Scotland,1517,Wales,2022-02-12,6,2,0.5,1.5,3.538226311310987,502.33327499979646,22.277140288807843,8.823157612664609,5.978186012544359,226.27024523465008,0.9228183721325586,9.467297078214225,14.255073227547951,22.277140288807843,97.35926920315333,182.97631606480368,0.4147541760916633,13.220433043300995,0.859415937396069,5.052371011636902,0.7382033302428748,0.19143814177614796,6,84.23248797973416,8,81.25598060987173,2.976507369862432,2
8289817,1967,France,1817,Ireland,2022-02-12,6,2,1.0,5.0,1.2713821525106397,233.26132783251617,12.195964867164252,4.51822756094446,7.5275360079922224,150.91219369740676,0.10366863899970745,4.813115806440377,17.123567937486335,12.195964867164252,142.95377044693552,119.81918563148969,0.5903441053183329,6.932222395588366,0.9591225432234501,9.177917626884973,0.9262363500526589,1.1457789205437783,5,85.52721444250692,3,86.83425938409307,-1.307044941586156,-2
8289817,1817,Ireland,1967,France,2022-02-12,6,2,0.0,-5.0,1.3051978936393664,301.49125853687286,10.153041578056364,3.0401945263628702,2.3193954392945924,116.59878723302403,0.9968231509981736,5.722140181379715,11.025173845664652,10.153041578056364,120.89208473487477,119.0533151075633,0.5316506269962133,12.783102387762277,0.8468861612913603,4.261208337478071,0.9286852749728314,1.671063984330301,3,86.83425938409307,5,85.52721444250692,1.307044941586156,2
8289826,2873,Italy,1667,England,2022-02-13,6,2,0.0,-26.0,1.324371996234344,307.4270711502001,17.20217953399916,5.387109229874304,3.156639242012043,107.79330818808343,0.8775047221478227,4.181206255744543,10.546941114587458,17.20217953399916,99.7608606355885,100.36732416613337,0.5257711866707779,10.890137887621762,0.6913042897523528,4.841000162987361,0.8945190887677744,0.21628456682898164,14,70.5080543145294,4,86.65688257548405,-16.148828260954645,-10
8289826,1667,England,2873,Italy,2022-02-13,6,2,1.0,26.0,5.4875946582203685,513.0834457036816,24.884036176977613,8.645421438322733,8.686468092058286,162.27732548867138,1.8462201220681258,4.134694659989804,15.962234914021646,24.884036176977613,88.2576985313455,156.6884592997647,0.43969240776415414,10.920217214996336,0.9597117677564593,5.512749578897488,0.8704844279460736,0.8430038440476576,4,86.65688257548405,14,70.5080543145294,16.148828260954645,10
8289835,2117,Scotland,1967,France,2022-02-26,7,2,0.5,-1.5,2.038565081658086,324.6453218425294,10.51953363865651,3.0228017306719437,4.344765712336785,134.08101934039814,0.5654822950623161,4.544227855970783,11.446996259578912,10.51953363865651,112.2844707892139,119.03024483265278,0.504973443394588,10.28066418555538,0.9131408968260193,4.580894961681554,0.898964089958916,1.3806841781441088,7,83.23483724274791,4,86.35791893666553,-3.1230816939176123,-3
8289835,1967,France,2117,Scotland,2022-02-26,7,2,0.5,1.5,1.1590315096453934,416.64440217988005,10.72096451835299,2.447643351624489,5.36112723271353,129.44451765172457,0.2578753495141654,4.3507118552917285,10.739951454512243,10.72096451835299,110.83552638112158,138.69944587132954,0.49859159046406765,12.744831205247031,0.6143303683447011,4.064760900494913,0.9628567583963813,0.6334393495148369,4,86.35791893666553,7,83.23483724274791,3.1230816939176123,3
8289844,1667,England,1517,Wales,2022-02-26,7,2,0.5,-2.5,2.4288780504843777,486.45358166766766,23.46718377375058,7.1522217983223015,6.424776438630812,205.1734216921208,0.5194946213613576,7.0777794539931085,11.084196449821603,23.46718377375058,109.00277326933225,179.92727191181427,0.45201141595007505,10.938808945583506,0.776630474261129,4.5924254400772275,0.8526232615906287,0.10776886111001285,3,86.65688257548405,8,82.25363134685797,4.403251228626075,5
8289844,1517,Wales,1667,England,2022-02-26,7,2,0.5,2.5,0.742923437912531,298.8978644433102,14.040154877236729,5.217153881782171,5.283054734163713,116.2257601697955,0.9312847045930083,6.735873104174831,14.697185514410712,14.040154877236729,119.18348802273788,98.44990644109646,0.5539700243230269,11.377408629538099,0.8268331866136409,4.471769815541322,0.8881446688493735,1.438439165384134,8,82.25363134685797,3,86.65688257548405,-4.403251228626075,-5
8289853,1817,Ireland,2873,Italy,2022-02-27,7,2,1.0,35.5,5.274203515267063,590.9469256076113,22.30894396910445,9.238239802148444,8.823682335610918,182.2874170849677,2.351160860686994,4.075746829121769,14.66584110957275,22.30894396910445,85.51907656461852,166.01525144452964,0.4266978092323448,11.392773832975315,0.8766862253910083,7.476551847715625,0.8615196137946812,0.9117117115214736,5,86.00355488993446,14,70.5080543145294,15.49550057540506,9
8289853,2873,Italy,1817,Ireland,2022-02-27,7,2,0.0,-35.5,1.5896832525968903,277.269624201631,13.857780552465655,3.854980696356857,7.733934751758121,139.5922956356824,0.4952363987399951,4.894757293268804,17.506442568694204,13.857780552465655,129.4314291825449,126.01415989566549,0.5639824190479094,8.272399540121523,0.976980106698649,6.479057060052042,0.9016691614389349,0.6452384903012335,14,70.5080543145294,5,86.00355488993446,-15.49550057540506,-9
8289862,1517,Wales,1967,France,2022-03-11,8,2,0.0,-9.5,2.026022666652722,412.89725443980717,15.228975723737625,3.0153859867753376,4.557865750202071,152.26739499306274,0.7067992882642206,5.017684610076587,11.952075377262032,15.228975723737625,100.15854532016637,130.0781344940023,0.477337765064156,9.864157309201499,0.8698398506365288,5.36765381263279,0.9058055408882817,0.931648075818312,7,81.99395646972059,3,87.83945668257789,-5.845500212857303,-4
8289862,1967,France,1517,Wales,2022-03-11,8,2,1.0,9.5,1.9610324820709626,462.73071246451417,22.004531218391463,5.465272982073802,6.285695448260437,191.0375099499989,1.0042440932799104,5.742626292482066,11.38405033332341,22.004531218391463,123.4084165930892,176.02202520072333,0.47099813217622843,11.613687463127555,0.8497664866031979,4.725874163425785,0.8419417003774843,0.7273262491204517,3,87.83945668257789,7,81.99395646972059,5.845500212857303,4
8289880,2873,Italy,2117,Scotland,2022-03-12,8,2,0.0,-26.5,2.7367690958915376,428.49318683227716,13.419214978624655,3.6054047820201807,6.872999069380951,118.87040731228655,0.17383025971333152,5.214150956585358,12.454272940436125,13.419214978624655,118.71105755971128,115.65753322508536,0.5251237002716964,12.502080567586678,0.6324738597659001,4.695481689474611,0.9521482931817313,0.7529064596729768,14,70.5080543145294,8,81.75329949683555,-11.24524518230615,-6
8289880,2117,Scotland,2873,Italy,2022-03-12,8,2,1.0,26.5,6.4952056318667974,637.17223691802,23.19084536202164,9.487880601835027,9.20918013826819,214.96479903263136,1.908364192236169,4.378639132161029,14.447634503968061,23.19084536202164,84.36581981764304,169.94284207195864,0.417948517177654,10.280908477961434,0.9170980891147655,7.32037831083174,0.8806845562784847,0.9406451724727032,8,81.75329949683555,14,70.5080543145294,11.24524518230615,6
8289871,1667,England,1817,Ireland,2022-03-12,8,2,0.5,-1.5,1.0666478686657979,242.3049395050328,13.246536165930628,2.586620282247841,6.5054007068349655,122.28845130399526,0.6613130203236878,5.587421335356755,17.010794919390502,13.246536165930628,141.13415113234035,119.10011008664613,0.5758328736908525,8.511793636561363,0.9845540801372293,5.992419752905118,0.9175709070610285,0.7619616312956113,4,86.91655745262143,5,86.00355488993446,0.9130025626869696,1
8289871,1817,Ireland,1667,England,2022-03-12,8,2,0.5,1.5,1.48035939398108,351.8601543908182,15.987365778253162,5.14620499014248,8.131070159995813,152.09138956874534,1.2804572133468317,6.168725642855689,13.815956400643223,15.987365778253162,123.37092097125742,119.86654632206098,0.5330696273942,11.907544486993686,0.752721855767247,3.9909106372275973,0.8430098038386388,1.6219132920139396,5,86.00355488993446,4,86.91655745262143,-0.9130025626869696,-1
8289889,1517,Wales,2873,Italy,2022-03-19,9,2,1.0,30.5,6.09761950993983,636.8605305411297,27.660522617745002,9.889964218023884,8.887650288701655,203.80605180132426,1.6668235045933641,3.7461415760630854,13.796790573483193,27.660522617745002,95.43665307664092,161.449006553924,0.4424256802467026,9.408490898500228,0.9391423140338779,6.969280053246497,0.8911388205401563,0.6905207358988429,8,81.27850649100631,14,70.33257883276,10.945927658246305,6
8289889,2873,Italy,1517,Wales,2022-03-19,9,2,0.0,-30.5,1.7056553073909473,414.70476163751,19.34600617973188,5.075902923019609,7.272705377706639,166.31445753131896,0.7373842066314799,5.545286652089807,11.547727928571799,19.34600617973188,120.64256624773174,159.54078251726963,0.48667682211312685,10.919146818266393,0.8232553291222637,5.861646575632952,0.8839428634446705,0.7997844161523956,14,70.33257883276,8,81.27850649100631,-10.945927658246305,-6
8289898,1817,Ireland,2117,Scotland,2022-03-19,9,2,1.0,9.0,2.8068765759315255,458.7239709626993,17.568916088351983,4.50950271571226,7.439492869922574,146.33737926747466,0.12753325859002562,5.4234496949391735,13.664957036116219,17.568916088351983,120.91868917748555,126.66845982598298,0.5157690459461775,11.303021039984829,0.7303587628623053,3.977581831237871,0.9222793298379848,0.8187160024588378,4,88.0905052743375,7,81.92877497860493,6.161730295732568,3
8289898,2117,Scotland,1817,Ireland,2022-03-19,9,2,0.0,-9.0,0.782191493981593,234.75650603061123,11.580693965995454,2.1634963378357237,5.837254054942284,108.07735116892374,0.4849523770234402,5.964131417197805,17.007916102749103,11.580693965995454,141.63174046823525,107.33938022730383,0.5742773480550436,10.242085061279912,0.9886732374494944,4.661028517304987,0.9395533078464503,0.8254423107086671,7,81.92877497860493,4,88.0905052743375,-6.161730295732568,-3
8289907,1967,France,1667,England,2022-03-19,9,2,0.0,-3.0,2.152646650148359,406.06166594631816,18.658923925024123,5.907650893283547,8.896554318992719,162.73975352199545,1.2056259814708017,4.789612934473335,11.730512996389697,18.658923925024123,106.19555487604913,124.43807233029214,0.5055687223724662,10.86493850769759,0.7386546782225051,4.79379197928405,0.850211293161121,1.1891564797032628,3,88.55490666129215,5,84.8296070682184,3.725299593073757,2
8289907,1667,England,1967,France,2022-03-19,9,2,1.0,3.0,1.4902975488291086,401.2898513273079,13.317474961635238,2.4824734419176417,4.939197881183057,153.78322230503036,0.7843280288977733,6.070696709394426,12.758013930916759,13.317474961635238,99.58777828729585,130.32189608411034,0.4753974979989055,9.371232965090542,0.8593053146574268,5.270438028558463,0.9122030899738099,0.6852997582980028,5,84.8296070682184,3,88.55490666129215,-3.725299593073757,-2
8380528,1517,Wales,1817,Ireland,2023-02-04,10,3,0.3333333333333333,-13.333333333333334,0.8300302330417869,274.12495353979347,13.649519154350466,2.786496610038565,5.653362346607951,117.06546625620307,0.5980757315221236,5.532736096303796,16.566904058499283,13.649519154350466,138.1984367511922,111.21830027680782,0.5601596841616662,10.188914300005957,0.9472336723058555,4.515842402544032,0.9418477847202483,0.6441448947670763,9,78.09406817448142,1,90.62804122667698,-12.533973052195563,-8
8380528,1817,Ireland,1517,Wales,2023-02-04,10,3,0.6666666666666666,13.333333333333334,1.5501672695957678,425.56675021089546,19.490110836465266,5.2795236422673675,7.212615949296365,158.31272681945327,0.5749048456893774,6.086171922587368,11.867729680653866,19.490110836465266,123.14512673304611,151.048490904162,0.4962228934742105,11.157308054513324,0.862200238595337,4.790404173597107,0.8940913505522512,0.8439010378831708,1,90.62804122667698,9,78.09406817448142,12.533973052195563,8
8380537,1667,England,2117,Scotland,2023-02-04,10,2,0.0,-4.0,3.0686633113749506,478.09287529682257,16.785849665386873,4.178298265177042,6.904236532085484,154.82045910739757,0.0995508095380247,5.111126391927163,13.738469802674217,16.785849665386873,118.52298732683495,133.10417971278227,0.5101149834429555,12.114186115971012,0.7171152683785192,3.9825006678782957,0.9217792153441714,0.8584920599455031,5,83.6559289025483,7,81.55200885402107,2.103920048527229,2
8380537,2117,Scotland,1667,England,2023-02-04,10,2,1.0,4.0,2.3388306770119978,383.855973444214,18.294418212412612,5.268769661363037,9.798180589827556,148.95431211528773,0.9407207914919555,5.05556424978102,11.350277433192707,18.294418212412612,110.10762212618775,119.72760929223773,0.5153313487771873,10.235442220023467,0.7587254548904282,4.839100869223764,0.8831234951637948,0.927870037629355,7,81.55200885402107,5,83.6559289025483,-2.103920048527229,-2
8380546,2873,Italy,1967,France,2023-02-05,10,3,0.0,-32.666666666666664,1.3826783366241684,442.27231016033346,14.345278704407697,2.3765716036298876,4.733046052933353,156.02578209230936,0.6121697858435088,5.835681183311076,12.591631573345428,14.345278704407697,99.23926451470416,130.25124061567786,0.46982280415606226,9.289748161948127,0.8177532227118447,5.430575244844215,0.9117195166662045,0.534877998514797,12,75.94782538536053,2,90.00591294387475,-14.058087558514217,-10
8380546,1967,France,2873,Italy,2023-02-05,10,3,1.0,32.666666666666664,5.418812961069714,589.557257397443,26.639224403444935,9.037524730994594,9.78882291701057,204.28682950832282,1.520697048323953,3.1443572445870953,12.964768984744305,26.639224403444935,95.99838012963073,164.41854592613407,0.4484682651313582,9.318974966615754,0.9524785535721185,7.195150095600708,0.8886978802293517,0.5392013126595919,2,90.00591294387475,12,75.94782538536053,14.058087558514217,10
8380555,1817,Ireland,1967,France,2023-02-11,11,3,0.0,-5.333333333333333,1.1050981673485134,410.15887657290017,13.369465195373964,2.8287826206481337,4.926684194222598,187.92299100740215,0.8934869292320048,5.229510145853613,12.887846347344865,13.369465195373964,105.59396559457205,157.63274099607943,0.440936871348407,15.60783034284398,0.9499480360787474,2.9421677076494697,0.8161752377408441,1.5976212328702906,1,90.69794526884765,2,90.00591294387475,0.6920323249728995,1
8380555,1967,France,1817,Ireland,2023-02-11,11,3,1.0,5.333333333333333,0.9530800410338843,400.7259442608538,16.07510361043631,5.11291607976651,8.80011566770067,160.4551407921646,0.16509811882337058,3.6991588906501818,9.640932878185968,16.07510361043631,147.46614316719123,155.2212815964849,0.5310860346912212,12.224003020923234,0.7465300368495196,5.590299999711107,0.983947147757251,1.6257177553395872,2,90.00591294387475,1,90.69794526884765,-0.6920323249728995,-1
8380564,2117,Scotland,1517,Wales,2023-02-11,11,3,0.3333333333333333,0.0,3.325303014620938,438.198790132856,30.003899223272338,5.076982300236003,5.609366220095183,153.01396392445602,1.6075212023422378,6.023732206559433,13.412761394432547,30.003899223272338,146.95159286872322,186.51849360700314,0.48446787128987756,13.941702166362818,0.7809005434532643,3.4930868477443906,0.8041754190358152,0.23241484169577845,5,83.06240085887379,9,78.02416413231076,5.038236726563028,4
8380564,1517,Wales,2117,Scotland,2023-02-11,11,3,0.6666666666666666,0.0,3.0189684166553805,540.2679354897804,20.559577537549167,2.6017605074118957,6.9735450952860765,191.1377725576189,0.02750116759423571,2.8594566805462107,12.4802567615746,20.559577537549167,110.18325493416005,201.06103775448767,0.45213197056556914,9.860301937195679,0.7119656112196745,4.718913188254751,0.9783913067291443,1.6846554908466254,9,78.02416413231076,5,83.06240085887379,-5.038236726563028,-4
8380573,1667,England,2873,Italy,2023-02-12,11,3,1.0,28.333333333333332,4.390124163936795,470.9725510329881,32.70107781718457,6.11017872212404,10.666968473050591,153.32643086163293,1.8682083767023971,2.3146583979279134,12.26527787939134,32.70107781718457,132.2512954965494,133.66362319693704,0.5365830044140063,7.63763737354023,0.8636773377630308,5.603589845356596,0.9041426587621952,0.8732964051115569,6,82.14553689769558,12,75.94782538536053,6.197711512335047,6
8380573,2873,Italy,1667,England,2023-02-12,11,3,0.0,-28.333333333333332,3.5415683320502396,394.0966834652162,19.529311857082693,5.798202904930943,5.600119603754424,130.88662303549705,1.707671501236631,5.015334024866093,8.924573582318715,19.529311857082693,159.98782149377254,112.68452113297081,0.5549131328048135,10.064974815112167,0.9334156424527233,2.783504564492408,0.8808619886473679,0.25606360718599885,12,75.94782538536053,6,82.14553689769558,-6.197711512335047,-6
8380582,2873,Italy,1817,Ireland,2023-02-25,12,3,0.0,-40.666666666666664,0.9734021622622767,515.6222834365003,25.571284173390925,5.064009509679631,10.186059704113449,168.05422577887992,0.09359029871357338,2.5300906433804187,9.363330000076802,25.571284173390925,158.52544810732326,152.09357724077339,0.5349468795773284,9.961366287473448,0.8563137500582237,4.901504227170453,0.8739567548403631,0.9215817323089576,13,75.82748211221079,1,91.32874203635036,-15.501259924139575,-12
8380582,1817,Ireland,2873,Italy,2023-02-25,12,3,1.0,40.666666666666664,4.221009062708463,399.02503441205965,27.628772273315825,5.195436388296964,8.210391732695209,142.3476648305923,1.0583578779446954,4.345709259602075,12.583772905558343,27.628772273315825,135.17679448062685,130.77500614710965,0.5293944302896952,10.395660841677481,0.7797200605441416,5.775429863554802,0.9456959012051231,0.49473074934072603,1,91.32874203635036,13,75.82748211221079,15.501259924139575,12
8380591,1517,Wales,1667,England,2023-02-25,12,3,0.3333333333333333,0.3333333333333333,2.870921184253549,394.4896642011429,28.434923324998888,5.885993139997416,7.514252877667909,160.5188106189639,0.9647624793868508,5.443705193387531,11.132597826267055,28.434923324998888,129.97521371272612,141.09950521018698,0.5223227650581923,8.73158168871738,0.8666733768656519,4.617857657202916,0.932692041098918,0.14466515390729856,9,77.72989964129522,6,82.26588017084532,-4.535980529550102,-3
8380591,1667,England,1517,Wales,2023-02-25,12,3,0.6666666666666666,-0.3333333333333333,4.051018440020599,439.8460114868393,29.135526861005285,7.210329356704022,4.9119613156635555,153.00791277880677,1.777598488017939,4.280082725207652,11.933870819736994,29.135526861005285,139.17242567067743,168.96015554269715,0.49119858466228944,15.26698902883036,0.8758453941939246,3.27941193545045,0.7980326240432832,0.5650412180208828,6,82.26588017084532,9,77.72989964129522,4.535980529550102,3
8380600,1967,France,2117,Scotland,2023-02-26,12,3,0.6666666666666666,7.333333333333333,2.144645935420001,444.0139023640799,15.553655487809701,1.9081116074924007,7.4180555649706,186.31451486934625,0.4486457407996381,2.9203195364344947,10.973117421496703,15.553655487809701,107.50557124602113,189.34214533441548,0.4728614153264198,10.353852816897389,0.5768676349405067,3.5414767779534113,0.9660963359211996,1.8212167126133714,2,89.37511617637205,5,83.35666534988934,6.018450826482706,3
8380600,2117,Scotland,1967,France,2023-02-26,12,3,0.3333333333333333,-7.333333333333333,2.354858086182493,530.9692666718055,17.52706952585774,4.1978309006009225,5.390046046145223,200.04413448933883,0.5077591164400045,4.698717535632294,12.50455363376139,17.52706952585774,118.72057412477766,196.6452480884349,0.44916662679214014,11.891738408646619,0.9715560013859554,2.103713246328125,0.8955343432446942,0.9079111502003513,5,83.35666534988934,2,89.37511617637205,-6.018450826482706,-3
8380609,2873,Italy,1517,Wales,2023-03-11,13,3,0.3333333333333333,-20.0,3.708865198238965,420.68901782291584,24.53378425058113,6.816313326869527,3.963988410376121,150.72652552232375,1.1989111290696537,4.839992284125476,10.978765396542062,24.53378425058113,133.58203744460477,168.32203774400566,0.49731928146733745,13.226805402383034,0.7697682278019815,4.165084336992523,0.8279720947733344,0.7066396444886702,13,75.82748211221079,10,76.88349769425022,-1.0560155820394357,-3
8380609,1517,Wales,2873,Italy,2023-03-11,13,3,0.6666666666666666,20.0,4.473348438973431,436.26899928207587,24.509713663861664,6.10392171026126,7.818308230509,156.1640818614681,1.039453947467773,4.233723285490077,14.014326121402494,24.509713663861664,125.07766174804895,144.7769251242663,0.5198726607158988,10.267493997595182,0.8122038497165306,6.1721061913920305,0.9406115109633211,0.6584031638113355,10,76.88349769425022,13,75.82748211221079,1.0560155820394357,3
8380618,1667,England,1967,France,2023-03-11,13,3,0.6666666666666666,-2.0,2.565437745383265,495.727204587559,17.355029671132645,3.8068489826286105,6.241956613977148,192.52233830247005,0.34202233914193647,4.470650350134449,10.707821777679042,17.355029671132645,109.6723493434985,182.72548622417122,0.44943864670332484,11.274259337983567,0.9351431994108841,3.375493484387187,0.9035201360622304,0.9379697128075338,6,83.1122821178903,2,89.47327109372377,-6.360988975833465,-4
8380618,1967,France,1667,England,2023-03-11,13,3,0.3333333333333333,2.0,2.263406746149004,382.3162426409117,24.072414650951913,4.948870552699001,7.347267731179917,163.5974862402894,0.9762045982295189,5.624341945862213,14.01196810351991,24.072414650951913,127.0608355115244,152.7569010980902,0.5118271083637348,7.844598672690497,0.828787889446482,5.066658726874846,0.889605067971658,0.09769034255287784,2,89.47327109372377,6,83.1122821178903,6.360988975833465,4
8380627,2117,Scotland,1817,Ireland,2023-03-12,13,3,0.0,-13.0,1.3074919126057183,503.7041504728958,26.03623675392178,5.368612556500833,7.84747218303425,173.89438928678857,0.3885667536406304,3.9847507314064106,10.22139183269624,26.03623675392178,150.86946949917308,145.87987970602083,0.5235739798457251,9.973939007674456,0.8379873460797054,4.608124179874969,0.8889407882319422,0.9471016959326866,5,83.2585104325376,1,91.32874203635036,-8.070231603812758,-4
