key,api_player_id,api_name,rp_slug,rp_name,official_name,nationality,canonical_pos,in_api,in_rp,in_official,key_collision,match_method
c|doris,148680,Caelan Doris,caelan-doris,C. Doris,C. Doris,Ireland,Back-row,True,True,True,False,key
c|evans,177552,Cai Evans,cai-evans,Cai Evans,,Wales,Back-three,True,True,False,False,key
c|ewels,127014,Charlie Ewels,,,,,Second-row,True,False,False,False,key
c|frawley,148890,Ciaran Frawley,ciaran-frawley,C. Frawley,C. Frawley,Ireland,Back-three,True,True,True,False,key
c|harris,125406,Chris Harris,chris-harris,Chris Harris,C. Harris,,Centre,True,True,True,False,key
c|healy,56550,Cian Healy,cian-healy,C. Healy,C. Healy,Ireland,Prop,True,True,True,False,key
c|hill,111162,Cory Hill,,,,,Second-row,True,False,False,False,key
c|izuchukwu,208038,Cormac Izuchukwu,cormac-izuchukwu,C. Izuchukwu,C. Izuchukwu,Ireland,Back-row,True,True,True,False,key
c|lawes,58824,Courtney Lawes,courtney-lawes,Courtney Lawes,C. Lawes,England,Back-row,True,True,True,False,key
c|murley,172428,Cadan Murley,cadan-murley,C. Murley,C. Murley,England,Back-three,True,True,True,False,key
c|murray,61860,Conor Murray,conor-murray,C. Murray,C. Murray,Ireland,Scrum-half,True,True,True,False,key
c|nash,148836,Calvin Nash,calvin-nash,C. Nash,C. Nash,Ireland,Back-three,True,True,True,False,key
c|ollivon,123504,Charles Ollivon,charles-ollivon,C. Ollivon,C. Ollivon,France,Back-row,True,True,True,False,key
c|prendergast,201978,Cian Prendergast,cian-prendergast,C. Prendergast,C. Prendergast,Ireland,Back-row,True,True,True,False,key
c|redpath,177348,Cameron Redpath,cameron-redpath,Cameron Redpath,,,Centre,True,True,False,False,key
c|sheedy,136470,Callum Sheedy,,,,,Fly-half,True,False,False,False,key
c|stander,102660,CJ Stander,,,,,Back-row,True,False,False,False,key
c|traore,123420,Cherif Traore,,,,,Prop,True,False,False,False,key
c|tshiunza,232116,Christ Tshiunza,christ-tshiunza,C. Tshiunza,C. Tshiunza,,Back-row,True,True,True,False,key
c|winnett,243378,Cameron Winnett,cam-winnett,Cam Winnett,,Wales,Back-three,True,True,False,False,key
c|woki,165864,Cameron Woki,cameron-woki,C. Woki,,France,Second-row,True,True,False,False,key
d|aldegheri,127122,Dorian Aldegheri,dorian-aldegheri,Dorian Aldegheri,D. Aldegheri,France,Prop,True,True,True,False,key
d|bamba,178656,Demba Bamba,demba-bamba,D. Bamba,D. Bamba,France,Prop,True,True,True,False,key
d|biggar,58554,Dan Biggar,dan-biggar,Dan Biggar,D. Biggar,Wales,Fly-half,True,True,True,False,key
d|care,45822,Danny Care,danny-care,Danny Care,,England,Scrum-half,True,True,False,False,key
d|cherry,111864,David Cherry,david-cherry,D. Cherry,D. Cherry,Scotland,Hooker,True,True,True,False,key
d|cole,54336,Dan Cole,dan-cole,Dan Cole,D. Cole,England,Prop,True,True,True,False,key
d|cretin,162138,Dylan Cretin,dylan-cretin,D. Cretin,,France,Back-row,True,True,False,False,key
d|edwards,263442,Dan Edwards,daniel-edwards,D. Edwards,D. Edwards,Wales,Fly-half,True,True,True,False,key
d|fischetti,164232,Danilo Fischetti,danilo-fischetti,D. Fischetti,D. Fischetti,Italy,Prop,True,True,True,False,key
d|graham,146754,Darcy Graham,darcy-graham,D. Graham,D. Graham,Scotland,Back-three,True,True,True,False,key
d|jenkins,232104,Dafydd Jenkins,dafydd-jenkins,Dafydd Jenkins,D. Jenkins,,Second-row,True,True,True,False,key
d|kilcoyne,66174,Dave Kilcoyne,dave-kilcoyne,Dave Kilcoyne,D. Kilcoyne,Ireland,Prop,True,True,True,False,key
d|lake,178848,Dewi Lake,dewi-lake,Dewi Lake,D. Lake,Wales,Hooker,True,True,True,False,key
d|lamb,142434,Dino Lamb,dino-lamb,D. Lamb,D. Lamb,,Second-row,True,True,True,False,key
d|lewis,135306,Dillon Lewis,dillon-lewis,Dillon Lewis,D. Lewis,Wales,Prop,True,True,True,False,key
d|lydiate,54948,Dan Lydiate,,,,,Back-row,True,False,False,False,key
d|mazza,,,damiano-mazza,D. Mazza,,Italy,,False,True,False,False,key
d|murray,231906,Darragh Murray,darragh-murray,Darragh Murray,D. Murray,Ireland,Second-row,True,True,True,False,key
d|odiase,263016,David Odiase,david-odiase,D. Odiase,D. Odiase,,Back-row,True,True,True,False,key
d|penaud,139668,Damian Penaud,damian-penaud,D. Penaud,D. Penaud,France,Back-three,True,True,True,False,key
d|priso,,,dany-priso,D. Priso,,France,,False,True,False,False,key
d|rae,122784,D'Arcy Rae,darcy-rae,D. Rae,D. Rae,Scotland,Prop,True,True,True,False,key
d|ribbans,147654,David Ribbans,david-ribbans,David Ribbans,D. Ribbans,England,Second-row,True,True,True,False,key
d|rimpelli,147348,Daniele Rimpelli,,,,,Prop,True,False,False,False,key
d|robson,111306,Dan Robson,,,,,Scrum-half,True,False,False,False,key
d|sheehan,186096,Dan Sheehan,dan-sheehan,D. Sheehan,D. Sheehan,,Hooker,True,True,True,False,key
d|sisi,111144,David Sisi,,,,,Second-row,True,False,False,False,key
d|vandermerwe,131400,Duhan van der Merwe,duhan-van-der-merwe,D. van der Merwe,D. van der Merwe,Scotland,Back-three,True,True,True,False,key
e|abadie,184068,Esteban Abadie,esteban-abadie,Esteban Abadie,,France,Back-row,True,True,False,False,key
e|ashman,187422,Ewan Ashman,ewan-ashman,E. Ashman,E. Ashman,Scotland,Hooker,True,True,True,False,key
e|bevan,,,ellis-bevan,E. Bevan,,Wales,,False,True,False,False,key
e|byrne,124530,Ed Byrne,,,,,Prop,True,False,False,False,key
e|daly,111072,Elliot Daly,elliot-daly,E. Daly,E. Daly,England,Back-three,True,True,True,False,key
e|dee,122628,Elliot Dee,elliott-dee,E. Dee,E. Dee,Wales,Hooker,True,True,True,False,key
e|dumortier,202800,Ethan Dumortier,ethan-dumortier,Ethan Dumortier,E. Dumortier,France,Back-three,True,True,True,False,key
e|edogbo,243480,Edwin Edogbo,edwin-edogbo,E. Edogbo,E. Edogbo,Ireland,Second-row,True,True,True,False,key
e|gailleton,231696,Emilien Gailleton,emilien-gailleton,E. Gailleton,E. Gailleton,France,Centre,True,True,True,False,key
e|genge,136680,Ellis Genge,ellis-genge,E. Genge,E. Genge,England,Prop,True,True,True,False,key
e|iachizzi,164208,Edoardo Iachizzi,edoardo-iachizzi,Edoardo Iachizzi,E. Iachizzi,Italy,Second-row,True,True,True,False,key
e|iyogun,,,emmanuel-iyogun,E. Iyogun,,England,,False,True,False,False,key
e|james,232158,Eddie James,eddie-james,Eddie James,E. James,Wales,Centre,True,True,True,False,key
e|jenkins,116688,Ellis Jenkins,,,,,Back-row,True,False,False,False,key
e|johnson,179322,Ewan Johnson,ewan-johnson,E. Johnson,E. Johnson,,Second-row,True,True,True,False,key
e|lloyd,232134,Evan Lloyd,evan-lloyd,E. Lloyd,E. Lloyd,,Hooker,True,True,True,False,key
e|meafou,166476,Emmanuel Meafou,emmanuel-meafou,E. Meafou,E. Meafou,France,Second-row,True,True,True,False,key
e|mee,363636,Ellis Mee,ellis-mee,E. Mee,E. Mee,England,Back-three,True,True,True,False,key
e|millarmills,178038,Elliot Millar-Mills,elliot-millar-mills,E. Millar-Mills,E. Millar-Mills,Scotland,Prop,True,True,True,False,key
e|padovani,112584,Edoardo Padovani,edoardo-padovani,Edoardo Padovani,E. Padovani,,Back-three,True,True,True,False,key
e|roots,209640,Ethan Roots,ethan-roots,Ethan Roots,,England,Back-row,True,True,False,False,key
f|alongi,202968,Filippo Alongi,,,,,Prop,True,False,False,False,key
f|baxter,226920,Fin Baxter,fin-baxter,F. Baxter,F. Baxter,England,Prop,True,True,True,False,key
f|bealham,112068,Finlay Bealham,finlay-bealham,F. Bealham,F. Bealham,Ireland,Prop,True,True,True,False,key
f|brauboirie,354888,Fabien Brau-Boirie,fabien-brau-boirie,Fabien Brau Boirie,F. Brau-Boirie,France,Centre,True,True,True,False,key
f|brown,60816,Fraser Brown,fraser-brown,Fraser Brown,F. Brown,,Hooker,True,True,True,False,key
f|burke,,,fergus-burke,F. Burke,,New Zealand,,False,True,False,False,key
f|cros,123366,Francois Cros,francois-cros,F. Cros,F. Cros,France,Back-row,True,True,True,False,key
f|dingwall,156030,Fraser Dingwall,fraser-dingwall,F. Dingwall,F. Dingwall,England,Centre,True,True,True,False,key
f|douglas,366438,Freddy Douglas,freddie-douglas,F. Douglas,F. Douglas,Scotland,Back-row,True,True,True,False,key
f|mori,202962,Federico Mori,federico-mori,Federico Mori,,Italy,Centre,True,True,False,False,key
f|russell,117894,Finn Russell,finn-russell,F. Russell,F. Russell,Scotland,Fly-half,True,True,True,False,key
f|ruzza,129234,Federico Ruzza,federico-ruzza,F. Ruzza,F. Ruzza,Italy,Second-row,True,True,True,False,key
f|smith,227772,Fin Smith,finlay-smith,F. Smith,F. Smith,England,Fly-half,True,True,True,False,key
f|steward,203496,Freddie Steward,freddie-steward,F. Steward,F. Steward,England,Back-three,True,True,True,False,key
f|thomas,226926,Freddie Thomas,freddie-thomas,F. Thomas,F. Thomas,England,Second-row,True,True,True,False,key
f|zani,140904,Federico Zani,federico-zani,Federico Zani,F. Zani,Italy,Prop,True,True,True,False,key
g|alldritt,176748,Gregory Alldritt,gregory-alldritt,G. Alldritt,G. Alldritt,France,Back-row,True,True,True,False,key
g|anscombe,109668,Gareth Anscombe,gareth-anscombe,G. Anscombe,G. Anscombe,,Fly-half,True,True,True,False,key
g|arfeuil,,,gregoire-arfeuil,G. Arfeuil,,France,,False,True,False,False,key
g|barlot,196806,Gaetan Barlot,gaeton-barlot,Gaeton Barlot,G. Barlot,France,Hooker,True,True,True,False,key
g|bertaccini,,,giulio-bertaccini,G. Bertaccini,,Italy,,False,True,False,False,key
g|brown,220296,Gregor Brown,gregor-brown,G. Brown,G. Brown,Scotland,Second-row,True,True,True,False,key
g|colombe,165192,Georges-Henri Colombe,georges-henri-colombe,G. Colombe,G. Colombe,France,Prop,True,True,True,False,key
g|coombes,,,gavin-coombes,G. Coombes,,Ireland,,False,True,False,False,key
g|dare,202974,Giacomo Da Re,giacomo-da-re,G. da Re,,Italy,Fly-half,True,True,False,False,key
g|davies,60942,Gareth Davies,gareth-davies,Gareth Davies,,Wales,Scrum-half,True,True,False,False,key
g|drean,242484,Gael Drean,gael-drean,G. Drean,G. Drean,France,Back-three,True,True,True,False,key
g|fickou,119154,Gael Fickou,gael-fickou,G. Fickou,G. Fickou,France,Centre,True,True,True,False,key
g|fisilau,,,greg-fisilau,G. Fisilau,,England,,False,True,False,False,key
g|ford,66258,George Ford,george-ford,G. Ford,G. Ford,England,Fly-half,True,True,True,False,key
g|furbank,155724,George Furbank,george-furbank,G. Furbank,,England,Back-three,True,True,False,False,key
g|gilchrist,102762,Grant Gilchrist,grant-gilchrist,G. Gilchrist,G. Gilchrist,Scotland,Second-row,True,True,True,False,key
g|graham,119028,Gary Graham,,,,,Back-row,True,False,False,False,key
g|hamerwebb,213756,Gabriel Hamer-Webb,gabriel-hamer-webb,G. Hamer-Webb,G. Hamer-Webb,England,Back-three,True,True,True,False,key
g|hiddleston,,,gregor-hiddleston,G. Hiddleston,,Scotland,,False,True,False,False,key
g|horne,129792,George Horne,george-horne,G. Horne,G. Horne,Scotland,Scrum-half,True,True,True,False,key
g|kloska,,,george-kloska,G. Kloska,,England,,False,True,False,False,key
g|lucchesi,202980,Gianmarco Lucchesi,gianmarcolucchesi,G. Lucchesi,G. Lucchesi,Italy,Hooker,True,True,True,False,key
g|martin,213798,George Martin,george-martin,G. Martin,G. Martin,England,Second-row,True,True,True,False,key
g|mccarthy,350502,Gus McCarthy,gus-mccarthy,G. McCarthy,G. McCarthy,Ireland,Hooker,True,True,True,False,key
g|nicotera,226836,Giacomo Nicotera,giacomo-nicotera,G. Nicotera,G. Nicotera,Italy,Hooker,True,True,True,False,key
g|north,109650,George North,george-north,George North,G. North,Wales,Centre,True,True,True,False,key
g|palazzani,112212,Guglielmo Palazzani,,,,,,True,False,False,False,key
g|pepper,239076,Guy Pepper,guy-pepper,G. Pepper,G. Pepper,England,Back-row,True,True,True,False,key
g|pettinelli,147378,Giovanni Pettinelli,giovanni-pettinelli,Giovanni Pettinelli,G. Pettinelli,Italy,Back-row,True,True,True,False,key
g|ringrose,129372,Garry Ringrose,garry-ringrose,G. Ringrose,G. Ringrose,Ireland,Centre,True,True,True,False,key
g|thomas,119118,Gareth Thomas,gareth-thomas,G. Thomas,G. Thomas,Wales,Prop,True,True,True,False,key
g|turner,117864,George Turner,george-turner,G. Turner,G. Turner,Scotland,Hooker,True,True,True,False,key
g|villiere,181440,Gabin Villiere,gabin-villiere,G. Villiere,,France,Back-three,True,True,False,False,key
g|warr,,,gus-warr,G. Warr,,Scotland,,False,True,False,False,key
g|zilocchi,147354,Giosue Zilocchi,giosue-zilocchi,G. Zilocchi,G. Zilocchi,Italy,Prop,True,True,True,False,key
h|amos,116790,Hallam Amos,,,,,Back-three,True,False,False,False,key
h|arundell,238830,Henry Arundell,henry-arundell,H. Arundell,H. Arundell,England,Back-three,True,True,True,False,key
h|auradou,238278,Hugo Auradou,hugo-auradou,H. Auradou,H. Auradou,France,Second-row,True,True,True,False,key
h|byrne,179142,Harry Byrne,harry-byrne,H. Byrne,,Ireland,Fly-half,True,True,False,False,key
h|deaves,232122,Harri Deaves,harri-deaves,H. Deaves,H. Deaves,Wales,Back-row,True,True,True,False,key
h|faiva,124578,Hame Faiva,,,,,Hooker,True,False,False,False,key
h|jones,136776,Huw Jones,huw-jones,H. Jones,H. Jones,Scotland,Centre,True,True,True,False,key
h|keenan,143496,Hugo Keenan,hugo-keenan,H. Keenan,H. Keenan,Ireland,Back-three,True,True,True,False,key
h|kolingar,169650,Hassane Kolingar,,,,,Prop,True,False,False,False,key
h|oconnor,220068,Harri O'Connor,harri-oconnor,Harri Oconnor,,Wales,Prop,True,True,False,False,key
h|paterson,220776,Harry Paterson,harry-paterson,Harry Paterson,,Scotland,Back-three,True,True,False,False,key
h|pollock,342324,Henry Pollock,henry-pollock,H. Pollock,H. Pollock,England,Back-row,True,True,True,False,key
h|randall,148404,Harry Randall,harry-randall,H. Randall,H. Randall,England,Scrum-half,True,True,True,False,key
h|reus,,,hugo-reus,H. Reus,,France,,False,True,False,False,key
h|slade,114534,Henry Slade,henry-slade,H. Slade,H. Slade,England,Centre,True,True,True,False,key
h|thomas,110982,Henry Thomas,harry-thomas,H. Thomas,H. Thomas,Wales,Prop,True,True,True,False,key
h|watson,111852,Hamish Watson,hamish-watson,Hamish Watson,H. Watson,Scotland,Back-row,True,True,True,False,key
h|williams,122682,Harry Williams,,,,,Prop,True,False,False,False,key
i|feyiwaboso,230898,Immanuel Feyi-Waboso,immanuel-feyi-waboso,Immanuel Feyi Waboso,,England,Back-three,True,True,False,False,key
i|henderson,112074,Iain Henderson,iain-henderson,I. Henderson,I. Henderson,Northern Ireland,Second-row,True,True,True,False,key
i|lloyd,187314,Ioan Lloyd,ioan-lloyd,Ioan Lloyd,,Wales,Fly-half,True,True,False,False,key
i|nemer,223302,Ivan Nemer,,,,,Prop,True,False,False,False,key
j|adams,129096,Josh Adams,josh-adams,Josh Adams,J. Adams,,Back-three,True,True,True,False,key
j|ball,120942,Jake Ball,,,,,Second-row,True,False,False,False,key
j|bayliss,141990,Josh Bayliss,josh-bayliss,J. Bayliss,J. Bayliss,Scotland,Back-row,True,True,True,False,key
j|bhatti,117870,Jamie Bhatti,jamie-bhattie,J. Bhatti,J. Bhatti,Scotland,Prop,True,True,True,False,key
j|blamire,163776,Jamie Blamire,,,,,Hooker,True,False,False,False,key
j|botham,154938,James Botham,james-botham,James Botham,J. Botham,Wales,Back-row,True,True,True,False,key
j|boyle,231864,Jack Boyle,jack-boyle,J. Boyle,J. Boyle,Ireland,Prop,True,True,True,False,key
j|brennan,219924,Joshua Brennan,joshua-brennan,J. Brennan,J. Brennan,France,Second-row,True,True,True,False,key
j|carbery,136860,Joey Carbery,,,,,Fly-half,True,False,False,False,key
j|carty,118536,Jack Carty,,,,,Fly-half,True,False,False,False,key
j|conan,117936,Jack Conan,jack-conan,J. Conan,J. Conan,Ireland,Back-row,True,True,True,False,key
j|crowley,201696,Jack Crowley,jack-crowley,J. Crowley,J. Crowley,Ireland,Fly-half,True,True,True,False,key
j|danty,116418,Jonathan Danty,jonathan-danty,Jonathan Danty,J. Danty,France,Centre,True,True,True,False,key
j|davies,96978,Jonathan Davies,,,,,Centre,True,False,False,False,key
j|dempsey,124308,Jack Dempsey,jack-dempsey,J. Dempsey,J. Dempsey,Scotland,Back-row,True,True,True,False,key
j|dobie,214146,Jamie Dobie,jamie-dobie,J. Dobie,J. Dobie,Scotland,Back-three,True,True,True,False,key
j|evans,139716,Jarrod Evans,jarrod-evans,J. Evans,J. Evans,Wales,Fly-half,True,True,True,False,key
j|george,61134,Jamie George,jamie-george,J. George,J. George,England,Hooker,True,True,True,False,key
j|gibsonpark,120504,Jamison Gibson-Park,jamison-gibson-park,J. Gibson-Park,J. Gibson-Park,,Scrum-half,True,True,True,False,key
j|gray,117852,Jonny Gray,jonny-gray,J. Gray,J. Gray,Scotland,Second-row,True,True,True,False,key
j|gros,178704,Jean-Baptiste Gros,jean-baptiste-gros,J. Gros,J. Gros,France,Prop,True,True,True,False,key
j|hathaway,263466,Josh Hathaway,josh-hathaway,J. Hathaway,J. Hathaway,Wales,Back-three,True,True,True,False,key
j|hawkins,220962,Joe Hawkins,joe-hawkins,J. Hawkins,J. Hawkins,Wales,Centre,True,True,True,False,key
j|heyes,178806,Joe Heyes,joe-heyes,J. Heyes,J. Heyes,England,Prop,True,True,True,False,key
j|hill,125916,Jonny Hill,,,,,Second-row,True,False,False,False,key
j|hodgson,179364,Jamie Hodgson,,,,,Second-row,True,False,False,False,key
j|hume,148710,James Hume,,,,,Centre,True,False,False,False,key
j|ignaciobrex,118614,Juan Ignacio Brex,juan-ignacio-brex,N. Brex,J. Brex,Italy,Centre,True,True,True,False,surname
j|kenningham,,,jack-kenningham,J. Kenningham,,England,,False,True,False,False,key
j|lang,155748,James Lang,,,,,Centre,True,False,False,False,key
j|larmour,148896,Jordan Larmour,jordan-larmour,Jordan Larmour,,Ireland,Back-three,True,True,False,False,key
j|launchbury,111438,Joe Launchbury,,,,,Second-row,True,False,False,False,key
j|loughman,136854,Jeremy Loughman,jeremy-loughman,J. Loughman,J. Loughman,Ireland,Prop,True,True,True,False,key
j|lowe,120468,James Lowe,james-lowe,J. Lowe,J. Lowe,New Zealand,Back-three,True,True,True,False,key
j|macleod,150126,Josh MacLeod,josh-macleod,J. Macleod,J. Macleod,Wales,Back-row,True,True,True,False,key
j|mann,,,jack-mann,J. Mann,,Scotland,,False,True,False,False,key
j|marchand,135138,Julien Marchand,julien-marchand,J. Marchand,J. Marchand,France,Hooker,True,True,True,False,key
j|marchant,132354,Joe Marchant,joe-marchant,Joe Marchant,J. Marchant,England,Centre,True,True,True,False,key
j|marler,97614,Joe Marler,joe-marler,Joe Marler,,England,Prop,True,True,False,False,key
j|may,101802,Jonny May,,,,,Back-three,True,False,False,False,key
j|mccarthy,220194,Joe McCarthy,joe-mccarthy,J. McCarthy,J. McCarthy,,Second-row,True,True,True,False,key
j|mcnicholl,115062,Johnny McNicholl,,,,,Back-three,True,False,False,False,key
j|meyer,128844,Johan Meyer,,,,,Back-row,True,False,False,False,key
j|morgan,203070,Jac Morgan,jac-morgan,J. Morgan,J. Morgan,Wales,Back-row,True,True,True,False,key
j|navidi,61008,Josh Navidi,,,,,Back-row,True,False,False,False,key
j|nowell,114528,Jack Nowell,,,,,Back-three,True,False,False,False,key
j|obrien,143514,Jimmy O'Brien,jimmy-obrien,J. O'Brien,J. O'Brien,,Back-three,True,True,True,False,key
j|osborne,227658,Jamie Osborne,jamie-osborne,J. Osborne,J. Osborne,Ireland,Back-three,True,True,True,False,key
j|polledri,136740,Jake Polledri,jake-polledri,Jake Polledri,J. Polledri,,Back-row,True,True,True,False,key
j|postlethwaite,,,jude-postlethwaite,J. Postlethwaite,,Northern Ireland,,False,True,False,False,key
j|ritchie,130536,Jamie Ritchie,jamie-ritchie,J. Ritchie,J. Ritchie,Scotland,Back-row,True,True,True,False,key
j|roberts,203736,Joe Roberts,joe-roberts,J. Roberts,J. Roberts,Wales,Back-three,True,True,True,False,key
j|ryan,143604,James Ryan,james-ryan,J. Ryan,J. Ryan,,Second-row,True,True,True,False,key
j|sebastian,135522,Javan Sebastian,javan-sebastian,Javan Sebastian,,Scotland,Prop,True,True,False,False,key
j|sexton,90342,Johnny Sexton,johnny-sexton,Johnny Sexton,J. Sexton,Ireland,Fly-half,True,True,True,False,key
j|stockdale,136848,Jacob Stockdale,jacob-stockdale,J. Stockdale,J. Stockdale,Northern Ireland,Back-three,True,True,True,False,key
j|tipuric,78726,Justin Tipuric,justin-tipuric,Justin Tipuric,J. Tipuric,Wales,Back-row,True,True,True,False,key
j|trulla,202992,Jacopo Trulla,jacopo-trulla,J. Trulla,J. Trulla,Italy,Back-three,True,True,True,False,key
j|vanderflier,118518,Josh van der Flier,josh-van-der-flier,J. van der Flier,J. van der Flier,,Back-row,True,True,True,False,key
j|vanderwalt,132576,Jaco van der Walt,,,,,Fly-half,True,False,False,False,key
j|vanpoortvliet,213786,Jack van Poortvliet,jack-van-poortvliet,J. van Poortvliet,J. van Poortvliet,England,Scrum-half,True,True,True,False,key
j|walker,129720,Jack Walker,jack-walker,Jack Walker,J. Walker,England,Hooker,True,True,True,False,key
j|williams,132228,Johnny Williams,,,,,Centre,True,False,False,False,key
j|willis,147546,Jack Willis,jack-willis,Jack Willis,J. Willis,England,Back-row,True,True,True,False,key
k|assiratti,144480,Keiron Assiratti,kieron-assiratti,K. Assiratti,K. Assiratti,Wales,Prop,True,True,True,False,key
k|earls,54846,Keith Earls,,,,,Back-three,True,False,False,False,key
k|gourgues,344334,Kalvin Gourgues,kalvin-gourgues,K. Gourgues,K. Gourgues,France,Centre,True,True,True,False,key
k|hardy,135900,Kieran Hardy,kieran-hardy,K. Hardy,K. Hardy,Wales,Scrum-half,True,True,True,False,key
k|mathias,178866,Kemsley Mathias,kemsley-mathias,Kemsley Mathias,,Wales,Prop,True,True,False,False,key
k|owens,50484,Ken Owens,ken-owens,Ken Owens,K. Owens,,Hooker,True,True,True,False,key
k|rowe,179370,Kyle Rowe,kyle-rowe,K. Rowe,K. Rowe,Scotland,Back-three,True,True,True,False,key
k|sinckler,116532,Kyle Sinckler,kyle-sinckler,Kyle Sinckler,K. Sinckler,England,Prop,True,True,True,False,key
k|steyn,171582,Kyle Steyn,kyle-steyn,K. Steyn,K. Steyn,Scotland,Back-three,True,True,True,False,key
k|treadwell,129558,Kieran Treadwell,kieran-treadwell,Kieran Treadwell,,Ireland,Second-row,True,True,False,False,key
l|barre,224724,Leo Barre,leo-barre,L. Barre,L. Barre,France,Back-three,True,True,True,False,key
l|belcher,136062,Liam Belcher,liam-belcher,L. Belcher,L. Belcher,Wales,Hooker,True,True,True,False,key
l|biellebiarrey,231684,Louis Bielle-Biarrey,louis-bielle-biarrey,L. Bielle-Biarrey,L. Bielle-Biarrey,France,Back-three,True,True,True,False,key
l|bigi,128046,Luca Bigi,luca-bigi,Luca Bigi,L. Bigi,Italy,Hooker,True,True,True,False,key
l|brown,139644,Leon Brown,leon-brown,Leon Brown,L. Brown,Wales,Prop,True,True,True,False,key
l|cannone,220140,Lorenzo Cannone,lorenzo-cannone,L. Cannone,L. Cannone,Italy,Back-row,True,True,True,False,key
l|carbonel,176586,Louis Carbonel,,,,,Fly-half,True,False,False,False,key
l|cowandickie,115452,Luke Cowan-Dickie,luke-cowan-dickie,L. Cowan-Dickie,L. Cowan-Dickie,England,Hooker,True,True,True,False,key
l|crosbie,146766,Luke Crosbie,luke-crosbie,Luke Crosbie,L. Crosbie,Scotland,Back-row,True,True,True,False,key
l|halfpenny,97650,Leigh Halfpenny,leigh-halfpenny,Leigh Halfpenny,L. Halfpenny,Wales,Back-three,True,True,True,False,key
l|hennessey,339492,Louie Hennessey,louie-hennessey,L. Hennessey,L. Hennessey,Wales,Centre,True,True,True,False,key
l|ludlam,132330,Lewis Ludlam,lewis-ludlam,Lewis Ludlam,L. Ludlam,England,Back-row,True,True,True,False,key
l|lynagh,213750,Louis Lynagh,louis-lynagh,L. Lynagh,L. Lynagh,Italy,Back-three,True,True,True,False,key
l|marin,231834,Leonardo Marin,leonardo-marin,L. Marin,L. Marin,Italy,Centre,True,True,True,False,key
l|morisi,112206,Luca Morisi,luca-morisi,Luca Morisi,L. Morisi,Italy,Centre,True,True,True,False,key
l|nouchi,238116,Lenni Nouchi,lenni-nouchi,L. Nouchi,L. Nouchi,France,Back-row,True,True,True,False,key
l|pani,231744,Lorenzo Pani,lorenzo-pani,L. Pani,L. Pani,Italy,Back-three,True,True,True,False,key
l|reeszammit,187290,Louis Rees-Zammit,louis-rees-zammit,Louis Rees Zammit,L. Rees-Zammit,Wales,Back-three,True,True,True,False,key
l|rizzoli,231762,Luca Rizzoli,luca-rizzoli,Luca Rizzoli,L. Rizzoli,Italy,Prop,True,True,True,False,key
l|sperandio,136758,Luca Sperandio,,,,,Back-three,True,False,False,False,key
l|williams,88506,Lloyd Williams,liam-williams,Liam Williams,L. Williams,Wales,Scrum-half,True,True,True,True,key
l|williams,111690,Liam Williams,liam-williams,Liam Williams,L. Williams,Wales,Back-three,True,True,True,True,key
m|bellini,129156,Mattia Bellini,,,,,Back-three,True,False,False,False,key
m|bennett,111762,Mark Bennett,,,,,Centre,True,False,False,False,key
m|bradbury,129396,Magnus Bradbury,magnus-bradbury,M. Bradbury,M. Bradbury,Scotland,Back-row,True,True,True,False,key
m|canali,178944,Matteo Canali,matteo-canali,Matteo Canali,,Italy,Second-row,True,True,False,False,key
m|currie,,,matt-currie,M. Currie,,Scotland,,False,True,False,False,key
m|domon,,,marius-domon,M. Domon,,France,,False,True,False,False,key
m|fagerson,161856,Matt Fagerson,matt-fagerson,M. Fagerson,M. Fagerson,Scotland,Back-row,True,True,True,False,key
m|fuser,112224,Marco Fuser,,,,,Second-row,True,False,False,False,key
m|gallagher,135870,Matt Gallagher,matt-gallagher,M. Gallagher,M. Gallagher,Italy,Back-three,True,True,True,False,key
m|gazzotti,,,marko-gazzotti,M. Gazzotti,,France,,False,True,False,False,key
m|grady,220956,Mason Grady,mason-grady,M. Grady,M. Grady,Wales,Centre,True,True,True,False,key
