key,slug,competition,season,games,minutes,tries,try_assists,points,carries,metres,av_gain,post_contact_metres,defenders_beaten,clean_breaks,offloads,handling_errors,passes,bad_passes,tackles,missed_tackles,tackles_success_pct,dominant_tackles,turnovers_won,turnovers_conceded,kicks_from_hand,penalties_conceded,yellow_cards,red_cards
a|grandidiernkanang,aaron-grandidier-nkanang,TOP 14,2026/2027,1,60,0,0,0,4,31,7.83,8,2,1,0,1,2,0,5,1,0.71,0,0,2,3,0,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,Nations Championship,2026,2,160,2,0,10,18,100,5.58,40,4,2,0,2,2,1,6,2,0.75,0,0,3,4,1,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,TOP 14,2025/2026,22,1609,5,2,25,127,882,6.95,385,38,17,5,28,55,4,57,18,0.59,9,4,38,7,4,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,Challenge Cup,2025/2026,1,80,0,1,0,14,111,7.96,55,9,2,2,0,10,0,3,1,0.75,1,2,2,3,0,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,Investec Champions Cup,2025/2026,2,82,0,0,0,8,58,7.28,34,5,0,0,2,3,1,4,2,0.5,1,1,2,0,0,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,TOP 14,2024/2025,13,1019,5,0,25,78,580,7.43,233,23,11,3,5,35,2,50,12,0.63,3,7,11,8,4,0,0
a|grandidiernkanang,aaron-grandidier-nkanang,Challenge Cup,2024/2025,4,160,1,0,5,16,180,11.28,83,9,2,1,4,5,0,10,6,0.5,0,0,7,1,0,0,0
a|smith,aaron-smith,Japan Rugby League One,2025/2026,17,812,2,10,10,52,320,6.16,149,15,7,6,7,899,18,49,15,0.57,0,1,13,83,3,0,0
a|smith,aaron-smith,Japan Rugby League One,2024/2025,16,773,1,4,5,45,240,5.33,163,28,5,6,7,845,24,63,17,0.69,0,0,7,47,1,0,0
a|smith,aaron-smith,The Rugby Championship,2023,3,181,2,0,10,7,24,3.41,6,1,1,0,4,213,6,15,4,0.63,1,1,4,7,0,0,0
a|smith,aaron-smith,Rugby World Cup,2023,6,315,4,0,20,18,110,6.09,75,9,3,0,0,326,9,19,6,0.66,3,1,1,28,1,1,0
a|smith,aaron-smith,Japan Rugby League One,2023/2024,16,908,8,6,40,78,359,4.6,167,28,4,12,15,831,30,77,21,0.69,7,4,20,53,11,0,0
a|smith,aaron-smith,The Rugby Championship,2022,6,383,0,1,0,10,30,3.02,4,0,0,2,1,332,8,16,8,0.59,0,2,3,15,2,0,0
a|smith,aaron-smith,Super Rugby Pacific,2023,9,590,3,13,15,23,89,3.88,61,8,0,2,3,507,13,43,17,0.57,0,4,5,46,1,0,0
a|wainwright,aaron-wainwright,Six Nations,2026,5,365,2,0,10,66,168,2.54,153,17,2,0,4,14,0,63,6,0.85,0,0,4,1,1,0,0
a|wainwright,aaron-wainwright,Rugby Hybrid Friendlies,2026,1,71,0,0,0,13,50,3.84,36,2,1,2,1,5,0,13,0,0.93,0,0,1,2,1,0,0
a|wainwright,aaron-wainwright,Nations Championship,2026,3,181,0,0,0,29,68,2.33,52,2,1,0,1,2,0,24,8,0.67,0,2,3,0,2,0,0
a|wainwright,aaron-wainwright,Challenge Cup,2025/2026,5,399,0,0,0,74,263,3.55,189,10,0,1,0,30,2,59,6,0.87,0,1,3,1,3,0,0
a|wainwright,aaron-wainwright,United Rugby Championship,2025/2026,11,880,3,0,15,150,531,3.54,476,37,5,0,5,54,2,129,15,0.84,7,5,6,5,5,0,0
a|wainwright,aaron-wainwright,Six Nations,2025,5,164,1,0,5,27,34,1.26,39,1,0,0,1,11,3,17,1,0.89,1,0,1,0,2,0,0
a|wainwright,aaron-wainwright,Challenge Cup,2024/2025,3,240,2,0,10,53,163,3.07,85,10,1,2,1,18,2,24,6,0.77,1,0,1,3,0,0,0
a|wainwright,aaron-wainwright,United Rugby Championship,2024/2025,10,697,3,0,15,88,306,3.48,240,19,2,3,6,52,4,68,13,0.77,1,2,8,2,5,0,0
a|wainwright,aaron-wainwright,Six Nations,2024,5,400,1,0,5,53,120,2.27,104,8,1,1,3,41,3,43,5,0.8,1,0,3,2,1,0,0
a|wainwright,aaron-wainwright,Rugby World Cup,2023,4,283,0,0,0,15,24,1.61,26,1,0,2,1,25,0,50,4,0.89,4,1,1,0,1,0,0
a|wainwright,aaron-wainwright,Rugby Hybrid Friendlies,2023/2024,1,80,1,0,5,12,22,1.83,7,1,2,2,0,14,1,9,1,0.56,1,1,0,0,0,0,0
a|wainwright,aaron-wainwright,Challenge Cup,2023/2024,3,240,0,0,0,34,153,4.49,93,5,0,2,1,14,1,40,3,0.89,3,1,1,1,4,0,0
a|wainwright,aaron-wainwright,United Rugby Championship,2023/2024,13,803,2,0,10,102,409,4.01,217,24,0,4,10,53,10,94,12,0.81,5,1,12,2,5,1,0
a|wainwright,aaron-wainwright,Rugby Hybrid Friendlies,2022/2023,2,72,0,0,0,5,68,0.0,5,1,1,0,0,5,2,13,1,0.0,0,0,0,0,0,0,0
a|beard,adam-beard,TOP 14,2026/2027,1,41,0,0,0,0,0,0.0,0,0,0,0,0,2,0,10,1,0.91,1,0,0,0,0,0,0
a|beard,adam-beard,Six Nations,2026,4,171,0,0,0,10,16,1.56,15,0,0,1,0,8,0,21,2,0.78,2,0,1,1,0,0,0
a|beard,adam-beard,Nations Championship,2026,3,240,0,0,0,11,16,1.41,10,0,0,0,1,14,1,36,4,0.8,2,1,1,0,4,0,0
a|beard,adam-beard,Challenge Cup,2025/2026,4,268,0,0,0,14,37,2.65,34,0,0,1,1,20,0,23,3,0.72,1,0,1,0,5,0,0
a|beard,adam-beard,TOP 14,2025/2026,19,800,1,0,5,29,44,1.51,40,2,0,1,5,54,1,110,9,0.87,6,3,7,0,9,0,0
a|beard,adam-beard,United Rugby Championship,2024/2025,9,689,0,0,0,26,42,1.63,40,0,1,1,2,65,5,88,12,0.81,5,0,3,1,9,0,0
a|beard,adam-beard,Challenge Cup,2024/2025,2,106,1,0,5,6,4,0.73,2,0,0,2,1,10,0,8,2,0.73,1,0,1,0,1,0,0
a|beard,adam-beard,Six Nations,2024,5,319,0,1,0,20,14,0.73,32,0,0,0,0,28,4,43,3,0.9,4,1,0,0,2,0,0
a|beard,adam-beard,Rugby World Cup,2023,4,234,0,0,0,8,4,0.5,16,0,0,1,2,10,1,46,4,0.88,2,1,2,0,2,0,0
a|beard,adam-beard,Rugby Hybrid Friendlies,2023/2024,1,69,0,0,0,6,3,0.45,5,0,0,0,0,6,0,11,2,0.79,0,0,0,0,1,1,0
a|beard,adam-beard,United Rugby Championship,2023/2024,8,585,0,1,0,27,30,1.1,52,0,0,2,5,43,1,84,4,0.91,6,0,6,0,7,0,0
a|beard,adam-beard,Challenge Cup,2023/2024,6,480,0,0,0,21,25,1.21,16,2,0,1,4,52,4,57,7,0.88,5,1,4,0,4,0,0
a|hastings,adam-hastings,TOP 14,2026/2027,1,14,0,0,0,2,0,0.0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,0
a|hastings,adam-hastings,Six Nations,2026,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
a|hastings,adam-hastings,Investec Champions Cup,2025/2026,4,193,0,0,19,24,86,3.58,71,12,1,2,1,67,2,15,12,0.52,1,1,3,5,2,0,0
a|hastings,adam-hastings,United Rugby Championship,2025/2026,15,808,1,7,47,89,255,2.87,226,22,3,3,8,276,22,89,18,0.79,3,0,11,40,8,3,0
a|hastings,adam-hastings,Rugby Hybrid Friendlies,2024/2025,1,59,0,0,9,4,33,8.23,3,0,1,0,2,12,2,6,0,1.0,0,0,2,4,1,0,0
a|hastings,adam-hastings,Investec Champions Cup,2024/2025,2,149,1,1,18,18,38,2.14,43,11,1,3,0,64,3,12,3,0.75,0,0,0,4,1,1,0
a|hastings,adam-hastings,United Rugby Championship,2024/2025,15,671,1,1,45,68,232,3.41,150,26,2,3,9,182,13,67,17,0.74,4,2,19,41,6,0,0
a|hastings,adam-hastings,PREM Rugby,2023/2024,3,237,1,1,23,21,74,3.51,17,2,0,1,2,123,5,17,6,0.63,0,1,3,27,1,0,0
a|hastings,adam-hastings,Challenge Cup,2023/2024,5,388,2,2,47,22,95,4.31,35,2,1,4,1,91,6,39,18,0.64,0,0,3,36,4,0,0
a|hastings,adam-hastings,Rugby Hybrid Friendlies,2022/2023,1,55,0,1,8,11,55,0.0,20,3,1,2,3,26,3,2,5,0.0,0,0,0,4,0,0,0
a|cocagi,adrea-cocagi,TOP 14,2026/2027,1,29,0,0,0,5,31,6.18,14,1,0,0,0,1,0,2,0,0.67,0,0,0,0,0,0,0
a|cocagi,adrea-cocagi,TOP 14,2025/2026,14,880,0,2,0,95,375,3.95,277,24,3,8,5,40,5,122,25,0.73,8,4,6,4,8,0,0
a|cocagi,adrea-cocagi,Pacific Nations Cup,2024,1,16,0,0,0,1,5,5.2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1
a|cocagi,adrea-cocagi,TOP 14,2024/2025,9,414,1,0,5,33,156,4.74,119,11,2,2,1,17,2,33,13,0.58,2,0,3,1,4,0,1
a|cocagi,adrea-cocagi,Investec Champions Cup,2024/2025,3,150,0,1,0,16,88,5.48,81,8,0,3,0,7,0,22,5,0.71,5,1,0,0,1,0,0
a|cocagi,adrea-cocagi,TOP 14,2023/2024,21,1370,3,5,15,127,469,3.7,294,40,5,14,14,77,10,156,25,0.76,17,8,17,4,7,2,0
a|cocagi,adrea-cocagi,Challenge Cup,2023/2024,3,154,0,0,0,14,62,4.43,46,6,1,0,2,13,1,20,4,0.74,3,0,3,0,2,0,1
a|cocagi,adrea-cocagi,Rugby Hybrid Friendlies,2022/2023,1,10,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,0
a|creevy,agustin-creevy,The Rugby Championship,2024,2,25,1,0,5,5,8,1.68,5,0,0,0,0,1,0,3,0,1.0,0,1,1,0,1,0,0
a|creevy,agustin-creevy,Investec Champions Cup,2024/2025,1,41,0,0,0,0,0,0.0,0,0,0,0,0,1,0,2,0,1.0,0,0,1,0,0,0,0
a|creevy,agustin-creevy,United Rugby Championship,2024/2025,6,177,2,0,10,23,39,1.7,27,0,0,1,0,9,1,30,3,0.86,1,2,1,0,0,0,0
a|creevy,agustin-creevy,The Rugby Championship,2023,2,19,1,0,5,4,9,2.33,4,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0
a|creevy,agustin-creevy,Rugby World Cup,2023,7,131,1,0,5,16,37,2.33,44,4,1,0,1,8,0,11,1,0.92,0,3,2,0,1,0,0
a|creevy,agustin-creevy,PREM Rugby,2023/2024,10,393,3,0,15,47,136,2.9,72,5,1,2,2,24,4,32,2,0.82,1,2,5,0,6,0,0
a|creevy,agustin-creevy,Challenge Cup,2023/2024,1,49,0,0,0,7,15,2.16,18,1,0,1,0,2,0,9,0,1.0,0,1,0,0,0,0,0
a|creevy,agustin-creevy,Investec Champions Cup,2023/2024,3,114,2,1,10,20,24,1.22,7,0,0,3,0,8,1,14,1,0.88,2,3,1,0,1,0,0
a|creevy,agustin-creevy,The Rugby Championship,2022,4,50,0,0,0,2,2,1.1,3,1,0,1,0,3,0,11,3,0.73,0,0,0,0,1,0,0
a|fraga,agustin-fraga,Rugby Hybrid Friendlies,2024/2025,1,15,0,0,0,2,9,4.4,7,0,0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,0
a|moyano,agustin-moyano,The Rugby Championship,2025,3,56,0,0,0,4,12,3.13,6,0,0,0,0,51,2,10,0,0.83,0,1,1,7,1,0,0
a|moyano,agustin-moyano,Nations Championship,2026,1,18,1,0,5,1,2,2.1,2,1,0,0,0,12,0,1,1,0.5,0,1,0,2,0,0,0
a|moyano,agustin-moyano,Super Rugby Pacific,2026,5,76,0,1,0,5,12,2.48,9,1,0,0,1,73,4,12,0,0.67,2,0,1,5,0,0,0
a|moyano,agustin-moyano,World Rugby Junior World Championship,2023,5,263,1,0,5,27,151,5.6,78,8,2,6,4,206,5,24,5,0.83,0,1,5,15,0,0,0
a|sarelli,agustin-sarelli,World Rugby Junior World Championship,2024,5,149,0,1,0,13,26,1.96,20,1,1,0,0,3,0,48,6,0.86,3,4,0,0,0,0,0
a|ross,aidan-ross,Super Rugby Pacific,2026,12,647,1,0,5,39,56,1.43,70,1,1,0,3,11,0,118,12,0.86,6,0,4,0,9,0,0
a|ross,aidan-ross,British & Irish Lions 2025,2025,1,49,0,0,0,1,1,0.9,2,0,0,0,1,3,1,6,1,1.0,0,0,1,0,1,0,0
a|ross,aidan-ross,Super Rugby Pacific,2025,13,401,0,0,0,38,62,1.62,71,0,0,0,0,7,0,69,4,0.92,3,0,2,0,2,0,0
a|ross,aidan-ross,Hilux NPC,2024,11,582,1,0,5,51,97,1.9,64,4,0,0,0,22,2,83,5,0.9,0,0,1,0,7,0,0
a|ross,aidan-ross,Super Rugby Pacific,2024,14,712,1,0,5,38,29,0.77,66,1,0,0,2,20,0,118,9,0.86,7,1,3,0,10,1,0
a|ross,aidan-ross,Hilux NPC,2023,10,577,0,0,0,64,54,0.85,111,5,0,0,5,12,0,66,10,0.87,3,1,7,0,13,0,0
a|ross,aidan-ross,Rugby Hybrid Friendlies,2022/2023,3,187,0,0,0,9,57,0.0,33,2,0,0,0,3,0,34,3,0.0,0,0,0,0,0,0,0
a|ross,aidan-ross,Super Rugby Pacific,2023,13,668,0,0,0,45,57,1.26,76,3,0,0,2,14,2,105,6,0.88,5,0,3,0,14,0,0
a|okui,akito-okui,Pacific Nations Cup,2025,2,41,0,0,0,7,14,2.03,11,1,0,0,0,2,1,11,1,0.85,0,1,0,0,1,0,0
a|okui,akito-okui,Japan Rugby League One,2025/2026,8,447,2,0,10,54,170,3.14,76,8,3,2,3,43,3,66,10,0.79,2,5,3,2,8,0,0
a|okui,akito-okui,Rugby Hybrid Friendlies,2024/2025,4,270,1,0,5,24,74,3.1,61,6,1,0,4,12,3,35,7,0.74,3,3,4,0,0,0,0
a|okui,akito-okui,Japan Rugby League One,2024/2025,9,630,1,0,5,99,307,3.1,203,14,3,1,4,49,9,122,12,0.84,4,9,8,2,8,0,0
a|tuisue,albert-tuisue,Pacific Nations Cup,2024,4,101,1,0,5,15,28,1.87,36,4,0,0,1,4,1,13,2,0.87,1,1,1,1,0,0,0
a|tuisue,albert-tuisue,PREM Rugby,2024/2025,8,88,0,0,0,13,20,1.57,32,2,0,0,0,3,0,11,2,0.73,0,0,0,0,1,0,0
a|tuisue,albert-tuisue,Challenge Cup,2024/2025,4,191,1,0,5,25,64,2.54,65,3,0,0,2,6,0,23,2,0.79,1,2,4,0,4,0,0
a|tuisue,albert-tuisue,Rugby World Cup,2023,5,186,0,0,0,21,37,1.76,50,2,0,0,2,7,1,30,4,0.79,6,1,2,0,2,0,0
a|tuisue,albert-tuisue,PREM Rugby,2023/2024,10,403,0,0,0,48,73,1.52,75,3,1,3,4,13,1,64,6,0.81,5,3,5,0,4,1,0
a|tuisue,albert-tuisue,Challenge Cup,2023/2024,5,92,2,0,10,9,24,2.71,18,3,0,0,1,1,0,18,0,0.86,1,2,1,0,1,0,0
a|hepburn,alec-hepburn,Investec Champions Cup,2025/2026,3,112,0,0,0,8,4,0.53,4,0,0,0,0,5,0,20,4,0.8,0,0,0,0,3,0,0
a|hepburn,alec-hepburn,United Rugby Championship,2025/2026,8,379,0,0,0,23,25,1.1,40,2,0,1,2,21,3,45,10,0.76,2,0,2,0,5,0,0
a|hepburn,alec-hepburn,Rugby Hybrid Friendlies,2024/2025,1,29,0,0,0,2,2,0.75,1,0,0,0,0,1,0,17,0,0.94,1,0,0,0,0,0,0
a|hepburn,alec-hepburn,Challenge Cup,2024/2025,4,194,0,0,0,11,11,1.04,12,0,0,1,1,7,0,46,7,0.85,4,1,1,0,2,0,0
a|hepburn,alec-hepburn,United Rugby Championship,2024/2025,18,983,1,2,5,48,54,1.11,74,6,2,1,4,41,6,148,32,0.79,7,0,4,1,16,4,0
a|hepburn,alec-hepburn,Six Nations,2024,4,69,0,0,0,11,8,0.76,16,0,0,0,0,5,0,9,1,0.82,1,1,0,0,2,0,0
a|hepburn,alec-hepburn,Investec Champions Cup,2023/2024,2,110,0,0,0,10,10,1.04,6,0,0,0,0,5,0,13,7,0.62,1,0,0,0,0,0,0
a|hepburn,alec-hepburn,PREM Rugby,2023/2024,5,196,0,0,0,16,28,1.74,38,1,0,0,3,6,0,21,6,0.75,1,0,3,0,0,0,0
a|fusco,alessandro-fusco,Six Nations,2026,5,264,0,0,0,15,36,2.39,30,7,0,0,1,170,12,21,8,0.72,1,1,6,44,2,0,0
a|fusco,alessandro-fusco,Nations Championship,2026,2,39,0,0,0,1,21,20.8,4,0,0,0,0,28,3,4,3,0.57,1,0,1,2,0,0,0
a|fusco,alessandro-fusco,Challenge Cup,2025/2026,4,227,2,0,10,14,68,4.84,39,4,3,2,2,165,8,15,5,0.58,1,0,3,32,2,0,0
a|fusco,alessandro-fusco,United Rugby Championship,2025/2026,11,768,2,2,10,46,178,3.87,95,11,0,5,7,402,22,56,15,0.68,5,2,11,95,5,1,0
a|fusco,alessandro-fusco,Challenge Cup,2024/2025,2,83,1,0,5,13,80,6.12,45,6,1,3,0,30,2,4,1,0.8,0,1,2,6,1,0,1
a|fusco,alessandro-fusco,United Rugby Championship,2024/2025,14,700,4,1,23,51,265,5.19,144,16,6,5,6,365,15,49,15,0.64,4,6,16,83,5,1,0
a|fusco,alessandro-fusco,Rugby World Cup,2023,2,58,0,0,0,7,23,3.26,12,2,1,1,0,45,1,3,2,0.5,0,0,0,2,1,0,0
a|fusco,alessandro-fusco,Challenge Cup,2023/2024,2,136,1,0,5,9,34,3.8,20,3,2,1,1,63,5,11,4,0.69,0,1,3,13,2,0,0
a|fusco,alessandro-fusco,United Rugby Championship,2023/2024,13,412,1,1,5,29,98,3.37,70,15,1,5,3,249,9,48,11,0.7,6,2,7,61,7,1,0
a|garbisi,alessandro-garbisi,Six Nations,2026,4,109,0,1,0,4,5,1.18,1,0,0,0,0,108,5,9,5,0.6,1,0,2,17,0,0,0
a|garbisi,alessandro-garbisi,Nations Championship,2026,2,83,0,0,0,3,16,5.33,4,0,0,0,0,48,1,11,3,0.61,1,0,0,4,0,0,0
a|garbisi,alessandro-garbisi,United Rugby Championship,2025/2026,14,626,4,2,22,41,175,4.27,48,7,3,6,5,478,19,45,21,0.59,1,2,11,80,2,2,0
a|garbisi,alessandro-garbisi,Challenge Cup,2025/2026,6,114,0,1,0,7,34,4.87,11,1,0,2,2,97,1,8,5,0.57,0,1,2,17,0,0,0
a|garbisi,alessandro-garbisi,Six Nations,2025,3,51,0,1,0,2,5,2.7,5,1,0,0,0,57,3,6,4,0.5,0,1,0,6,0,0,0
a|garbisi,alessandro-garbisi,Investec Champions Cup,2024/2025,5,174,0,2,0,6,12,2.03,7,1,0,0,2,173,8,11,5,0.52,2,0,3,20,0,0,0
a|garbisi,alessandro-garbisi,United Rugby Championship,2024/2025,15,620,0,2,0,26,85,3.28,13,2,2,5,11,458,21,32,10,0.63,0,2,15,82,2,0,0
a|garbisi,alessandro-garbisi,Six Nations,2024,1,53,1,0,5,2,20,9.8,16,2,0,0,0,34,1,4,1,0.8,0,0,0,5,0,0,0
a|garbisi,alessandro-garbisi,Rugby World Cup,2023,1,59,0,2,0,0,0,0.0,0,0,0,0,2,58,1,3,2,0.6,1,0,2,1,0,0,0
a|garbisi,alessandro-garbisi,United Rugby Championship,2023/2024,13,468,1,1,5,20,56,2.82,24,3,0,0,5,405,12,33,9,0.7,5,1,7,73,0,0,0
a|garbisi,alessandro-garbisi,Challenge Cup,2023/2024,5,295,0,0,0,12,51,4.28,32,4,1,2,2,272,12,12,9,0.46,0,0,2,47,0,0,0
a|izekor,alessandro-izekor,United Rugby Championship,2025/2026,13,876,0,0,0,67,140,2.09,157,15,2,1,7,42,6,148,8,0.91,10,3,8,1,5,0,0
a|izekor,alessandro-izekor,Challenge Cup,2025/2026,6,342,2,0,10,26,123,4.72,108,7,3,5,1,16,1,53,2,0.9,6,2,1,1,0,0,0
a|izekor,alessandro-izekor,Investec Champions Cup,2024/2025,4,116,0,0,0,10,16,1.58,24,1,0,2,1,4,0,16,1,0.8,1,0,1,0,1,0,0
a|izekor,alessandro-izekor,United Rugby Championship,2024/2025,12,840,3,0,15,72,250,3.47,218,17,3,4,3,26,2,160,10,0.92,12,5,7,0,5,1,0
a|izekor,alessandro-izekor,Six Nations,2024,2,94,0,0,0,3,7,2.4,14,1,0,0,1,2,0,18,3,0.78,2,0,1,0,1,0,0
a|izekor,alessandro-izekor,United Rugby Championship,2023/2024,18,1269,5,0,25,81,342,4.22,250,23,8,4,4,30,2,194,14,0.89,20,3,9,0,7,1,0
a|izekor,alessandro-izekor,Challenge Cup,2023/2024,5,300,2,0,10,18,64,3.57,48,6,2,1,5,6,1,67,7,0.87,13,2,5,0,1,0,0
a|ortombina,alessandro-ortombina,Nations Championship,2026,2,60,0,0,0,2,1,0.45,2,0,0,0,0,3,0,14,1,0.93,2,0,0,0,0,0,0
a|ortombina,alessandro-ortombina,Challenge Cup,2025/2026,5,246,0,0,0,24,31,1.3,34,0,0,0,1,8,1,57,2,0.88,2,2,1,0,4,0,0
a|ortombina,alessandro-ortombina,United Rugby Championship,2025/2026,15,861,0,0,0,60,62,1.03,80,2,0,1,6,37,3,184,12,0.87,9,1,8,0,3,0,0
a|ortombina,alessandro-ortombina,TOP 14,2024/2025,2,71,0,0,0,1,4,3.8,1,0,0,0,0,2,0,7,1,0.7,0,0,0,0,0,0,0
a|ortombina,alessandro-ortombina,Challenge Cup,2024/2025,4,320,0,0,0,28,50,1.78,47,4,1,0,1,13,0,47,3,0.9,5,3,3,0,4,0,0
a|coles,alex-coles,Six Nations,2026,5,233,1,1,5,13,25,1.94,17,1,0,0,2,14,1,41,4,0.87,3,1,3,0,2,0,0
a|coles,alex-coles,Nations Championship,2026,3,223,1,0,5,14,19,1.39,18,0,0,0,0,12,4,59,8,0.86,2,1,0,0,2,1,0
a|coles,alex-coles,Investec Champions Cup,2025/2026,3,211,1,1,5,20,73,3.64,25,0,3,1,2,22,3,29,0,0.97,5,0,3,0,3,0,0
a|coles,alex-coles,PREM Rugby,2025/2026,12,957,7,1,35,111,314,2.83,243,11,8,6,7,86,4,161,17,0.85,14,5,9,1,5,0,0
a|coles,alex-coles,Rugby Hybrid Friendlies,2024/2025,1,80,1,0,5,9,10,1.13,12,0,0,0,0,5,1,13,1,0.87,1,1,0,0,3,0,0
a|coles,alex-coles,Investec Champions Cup,2024/2025,7,483,3,0,15,45,115,2.55,77,4,2,2,6,59,2,70,10,0.79,5,3,8,3,8,1,0
a|coles,alex-coles,PREM Rugby,2024/2025,11,690,2,1,10,66,174,2.63,98,3,1,3,9,78,9,106,14,0.85,9,5,9,1,9,0,0
a|coles,alex-coles,Six Nations,2024,2,27,0,0,0,0,0,0.0,0,0,0,0,0,1,0,14,1,0.88,1,0,0,0,0,0,0
a|coles,alex-coles,Investec Champions Cup,2023/2024,5,373,1,2,5,26,74,2.86,60,2,1,1,1,30,2,67,3,0.88,3,0,2,0,3,0,0
a|coles,alex-coles,PREM Rugby,2023/2024,17,1269,4,1,20,121,259,2.14,204,13,6,13,13,93,9,200,22,0.83,18,2,14,6,12,0,0
a|craig,alex-craig,Six Nations,2026,1,18,0,0,0,3,0,0.13,3,0,0,0,0,1,0,4,0,0.8,0,0,0,0,1,0,0
a|craig,alex-craig,Investec Champions Cup,2025/2026,4,123,0,0,0,11,37,3.33,55,5,1,0,1,9,2,34,1,0.94,1,1,1,0,1,0,0
a|craig,alex-craig,United Rugby Championship,2025/2026,12,549,0,0,0,86,69,0.8,168,8,0,4,1,45,1,71,0,0.96,2,1,1,0,7,0,0
a|craig,alex-craig,Challenge Cup,2024/2025,4,195,0,0,0,15,7,0.49,29,8,0,0,0,9,1,36,1,0.88,2,0,1,0,3,0,0
a|craig,alex-craig,United Rugby Championship,2024/2025,19,1092,0,0,0,79,134,1.7,147,17,2,2,5,29,4,182,9,0.91,3,3,6,1,12,0,0
a|craig,alex-craig,Challenge Cup,2023/2024,3,229,0,1,0,20,30,1.5,34,1,0,0,0,15,1,27,1,0.82,1,0,0,0,5,1,0
a|craig,alex-craig,United Rugby Championship,2023/2024,16,1214,2,1,10,106,128,1.21,142,26,0,12,5,61,7,204,11,0.89,6,6,7,2,7,0,0
a|cuthbert,alex-cuthbert,United Rugby Championship,2023/2024,3,160,1,0,5,17,83,4.91,26,4,0,1,0,8,3,9,2,0.75,0,1,0,3,2,0,0
a|dombrandt,alex-dombrandt,Rugby Hybrid Friendlies,2026,2,160,0,0,0,20,83,4.15,29,1,1,2,5,19,2,25,0,0.93,0,2,5,0,2,0,0
a|dombrandt,alex-dombrandt,Investec Champions Cup,2025/2026,3,220,3,0,15,38,173,4.55,94,7,2,3,1,17,3,33,5,0.83,1,3,1,0,3,0,0
a|dombrandt,alex-dombrandt,PREM Rugby,2025/2026,15,1008,7,6,35,125,503,4.02,381,29,11,11,14,80,9,144,13,0.84,2,15,15,4,8,0,0
a|dombrandt,alex-dombrandt,Rugby Hybrid Friendlies,2024/2025,1,25,1,0,5,3,32,10.63,10,1,0,0,1,1,1,7,0,0.78,2,1,1,0,0,0,0
a|dombrandt,alex-dombrandt,Investec Champions Cup,2024/2025,5,393,4,2,20,66,209,3.16,97,10,4,6,2,39,3,61,8,0.84,2,3,3,0,6,0,0
a|dombrandt,alex-dombrandt,PREM Rugby,2024/2025,12,856,3,5,15,121,357,2.95,294,24,7,9,8,97,11,92,6,0.85,7,12,10,4,9,1,0
a|dombrandt,alex-dombrandt,Six Nations,2024,2,28,0,0,0,4,8,2.08,4,0,0,0,0,1,0,2,0,0.67,1,1,0,0,0,0,0
a|dombrandt,alex-dombrandt,Rugby Hybrid Friendlies,2023/2024,1,52,1,1,5,12,35,2.9,18,1,1,0,0,10,1,6,0,1.0,0,1,0,0,0,0,0
a|dombrandt,alex-dombrandt,Investec Champions Cup,2023/2024,7,550,2,1,10,71,229,3.22,144,13,4,7,6,38,1,79,7,0.8,3,7,6,0,4,0,0
a|dombrandt,alex-dombrandt,PREM Rugby,2023/2024,17,1315,8,8,40,207,578,2.79,348,43,8,16,10,101,12,156,29,0.75,2,15,14,5,14,0,0
a|dombrandt,alex-dombrandt,Rugby Hybrid Friendlies,2022/2023,1,80,0,1,0,10,54,0.0,24,2,0,1,0,10,0,14,2,0.0,2,0,0,3,0,0,0
a|hodgman,alex-hodgman,Super Rugby Pacific,2025,7,327,0,0,0,23,50,2.19,64,1,1,1,1,5,1,51,8,0.84,1,1,2,0,3,1,0
a|hodgman,alex-hodgman,Super Rugby Pacific,2024,8,379,0,0,0,36,49,1.36,46,1,1,0,0,7,0,56,8,0.84,10,0,0,0,4,0,0
a|hodgman,alex-hodgman,Super Rugby Pacific,2023,2,45,0,0,0,5,6,1.2,8,0,0,1,0,1,0,5,1,0.83,0,0,0,0,0,0,0
a|kendellen,alex-kendellen,Investec Champions Cup,2025/2026,1,31,0,0,0,6,14,2.35,18,3,0,0,0,2,0,2,1,0.67,0,0,0,0,1,0,0
a|kendellen,alex-kendellen,United Rugby Championship,2025/2026,10,496,5,2,25,51,154,3.03,100,5,2,1,3,53,3,100,12,0.79,5,6,4,3,7,0,0
a|kendellen,alex-kendellen,Challenge Cup,2025/2026,1,49,0,0,0,8,6,0.79,19,0,0,0,0,4,0,7,1,0.88,0,1,0,0,0,0,0
a|kendellen,alex-kendellen,Rugby Hybrid Friendlies,2024/2025,1,80,0,0,0,5,2,0.3,6,1,0,1,0,5,1,26,0,0.96,0,1,1,0,2,0,0
