season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,player_id,player_name,jersey,started,minutes,yellow_cards,red_cards,tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,metres,defenders_beaten,clean_breaks,offload,runs,tackles,missed_tackles,dominant_tackles,tackle_success,tackle_turnover,tackle_try_saver,rucks_won,rucks_lost,passes,bad_passes,lineouts_won,turnovers_conceded,penalties_conceded,missed_conversion_goals,missed_penalty_goals,drop_goal_missed,points,canonical_pos,is_forward,fantasy_pts_recon
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,176706,Arthur Vincent,13,True,80,0,0,1,0,0,0,0,69,5,4,0,9,15,1,0,0.94,0,0,0,0,1,0,0,1,0,0,0,0,5,Centre,False,41
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,119154,Gael Fickou,12,True,58,0,0,1,0,0,0,0,4,0,0,1,5,6,0,0,1.0,0,0,0,0,7,0,0,0,0,0,0,0,5,Centre,False,18
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,181440,Gabin Villiere,11,True,80,0,0,0,1,0,0,0,65,4,1,1,7,6,0,0,1.0,0,0,0,0,2,0,1,0,0,0,0,0,0,Back-three,False,26
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,169662,Matthieu Jalibert,10,True,58,0,0,0,0,6,1,0,26,2,1,1,3,6,1,0,0.86,0,0,0,0,17,0,0,0,0,0,0,0,15,Fly-half,False,29
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,135318,Antoine Dupont,9,True,58,0,0,1,4,0,0,0,74,2,3,2,8,4,1,0,0.8,0,0,0,0,39,0,0,1,0,0,0,0,5,Scrum-half,False,45
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,121938,Cyril Baille,1,True,52,0,0,0,0,0,0,0,4,1,0,1,6,7,1,0,0.88,0,0,0,0,1,0,0,1,0,0,0,0,0,Prop,True,11
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,135138,Julien Marchand,2,True,45,0,0,0,0,0,0,0,2,0,0,1,2,9,1,0,0.9,0,0,0,0,2,0,7,0,0,0,0,0,0,Hooker,True,11
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,143010,Mohammed Haouas,3,True,52,0,0,0,0,0,0,0,1,0,0,1,2,13,4,0,0.76,0,0,0,0,2,0,0,0,1,0,0,0,0,Prop,True,14
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,66894,Bernard Le Roux,4,True,80,0,0,0,0,0,0,0,3,0,0,0,2,16,1,0,0.94,0,0,0,0,1,0,0,0,2,0,0,0,0,Second-row,True,14
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,118416,Paul Willemse,5,True,57,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Second-row,True,16
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,162138,Dylan Cretin,6,True,80,0,0,1,0,0,0,0,23,1,1,0,5,10,1,0,0.91,0,0,0,0,0,0,0,1,1,0,0,0,5,Back-row,True,28
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,123504,Charles Ollivon,7,True,80,0,0,0,0,0,0,0,3,0,0,0,2,12,2,0,0.86,0,0,0,0,5,0,0,0,3,0,0,0,0,Back-row,True,9
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,176748,Gregory Alldritt,8,True,57,0,0,0,0,0,0,0,20,0,0,0,11,11,1,0,0.92,0,0,0,0,1,0,0,0,0,0,0,0,0,Back-row,True,13
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,147570,Pierre Bourgarit,16,False,35,0,0,0,0,0,0,0,18,1,0,0,4,3,0,0,1.0,0,0,0,0,0,0,4,1,0,0,0,0,0,,False,6
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,178704,Jean-Baptiste Gros,17,False,28,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prop,True,4
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,127122,Dorian Aldegheri,18,False,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,1,2,0,0,0,0,Prop,True,-1
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,58998,Romain Taofifenua,19,False,23,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Second-row,True,4
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,139728,Anthony Jelonch,20,False,23,0,0,0,0,0,0,0,5,0,0,0,5,3,1,0,0.75,0,0,0,0,2,0,0,1,0,0,0,0,0,Back-row,True,3
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,121830,Baptiste Serin,21,False,22,0,0,0,0,0,0,0,11,0,0,0,2,3,0,0,1.0,0,0,0,0,8,0,0,0,0,0,0,0,0,,False,4
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,176586,Louis Carbonel,22,False,22,0,0,0,0,0,0,0,29,1,0,0,3,1,0,0,1.0,0,0,0,0,2,0,0,1,0,1,0,0,0,,False,5
2021,1266,Six Nations,1,8289106,2021-02-06,France,1967,Italy,2873,away,50,10,W,40,139668,Damian Penaud,23,False,22,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,Back-three,False,3
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,111072,Elliot Daly,15,True,80,0,0,0,0,0,0,0,68,3,0,0,12,2,2,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,Back-three,False,14
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,114510,Anthony Watson,14,True,75,0,0,0,0,0,0,0,6,1,0,0,3,4,1,0,0.8,0,0,0,0,0,0,0,2,0,0,0,0,0,Back-three,False,6
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,114534,Henry Slade,13,True,80,0,0,0,0,0,0,0,27,0,0,0,4,7,3,0,0.7,0,0,0,0,3,0,0,0,1,0,0,0,0,Centre,False,8
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,177378,Ollie Lawrence,12,True,68,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0.83,0,0,0,0,0,0,0,1,0,0,0,0,0,Centre,False,5
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,101802,Jonny May,11,True,80,0,0,0,0,0,0,0,20,0,0,0,6,4,2,0,0.67,0,0,0,0,0,0,0,4,0,0,0,0,0,Back-three,False,6
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,59640,Owen Farrell,10,True,80,0,0,0,0,0,2,0,24,1,0,0,6,5,3,0,0.62,0,0,0,0,17,0,0,0,0,0,0,0,6,Centre,False,15
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,54876,Ben Youngs,9,True,55,0,0,0,0,0,0,0,14,0,0,0,2,5,0,0,1.0,0,0,0,0,19,1,0,1,0,0,0,0,0,Scrum-half,False,6
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,136680,Ellis Genge,1,True,71,0,0,0,0,0,0,0,1,1,0,0,2,15,2,0,0.88,0,0,0,0,1,0,0,0,2,0,0,0,0,Prop,True,15
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,61134,Jamie George,2,True,55,0,0,0,0,0,0,0,9,0,0,1,3,7,1,0,0.88,0,0,0,0,1,0,6,0,1,0,0,0,0,Hooker,True,8
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,144738,Will Stuart,3,True,62,0,0,0,0,0,0,0,7,0,0,0,3,14,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prop,True,13
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,122652,Maro Itoje,4,True,80,0,0,0,0,0,0,0,6,0,0,0,5,15,3,0,0.83,0,0,0,0,1,0,0,2,3,0,0,0,0,Second-row,True,12
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,125916,Jonny Hill,5,True,80,0,0,0,0,0,0,0,0,0,0,0,2,20,2,0,0.91,0,0,0,0,3,0,0,0,2,0,0,0,0,Second-row,True,18
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,66204,Mark Wilson,6,True,52,0,0,0,0,0,0,0,4,0,0,0,2,17,2,0,0.89,0,0,0,0,1,0,0,0,0,0,0,0,0,Back-row,True,17
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,155892,Tom Curry,7,True,80,0,0,0,0,0,0,0,20,2,0,0,9,16,3,0,0.84,0,0,0,0,0,0,0,0,3,0,0,0,0,Back-row,True,19
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,111618,Billy Vunipola,8,True,66,1,0,0,0,0,0,0,0,1,0,1,3,8,3,0,0.73,0,0,0,0,3,0,0,0,1,0,0,0,0,Back-row,True,6
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,115452,Luke Cowan-Dickie,16,False,25,0,0,0,0,0,0,0,11,1,0,0,3,1,1,0,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,Hooker,True,4
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,137016,Beno Obano,17,False,9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,4
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,122682,Harry Williams,18,False,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,6
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,58824,Courtney Lawes,19,False,28,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Back-row,True,4
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,142404,Ben Earl,20,False,14,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Back-row,True,5
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,111306,Dan Robson,21,False,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,29,0,0,1,0,0,0,0,0,,False,1
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,66258,George Ford,22,False,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,Fly-half,False,0
2021,1266,Six Nations,1,8289115,2021-02-06,England,1667,Scotland,2117,home,6,11,L,-5,132510,Max Malins,23,False,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Back-three,False,0
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,111744,Stuart Hogg,15,True,80,0,0,0,0,0,0,0,88,8,3,1,13,0,1,0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,Back-three,False,26
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,57942,Sean Maitland,14,True,71,0,0,0,0,0,0,0,44,2,3,1,4,2,1,0,0.67,0,0,0,0,3,0,0,0,0,0,0,0,0,Back-three,False,12
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,125406,Chris Harris,13,True,80,0,0,0,0,0,0,0,18,1,0,0,3,5,1,0,0.83,0,0,0,0,0,0,0,0,1,0,0,0,0,Centre,False,7
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,177348,Cameron Redpath,12,True,80,0,0,0,0,0,0,0,31,2,1,0,5,5,1,0,0.83,0,0,0,0,4,0,0,1,0,0,0,0,0,Centre,False,12
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,131400,Duhan van der Merwe,11,True,80,0,0,1,0,0,0,0,23,5,1,0,7,2,1,0,0.67,0,0,0,0,2,0,0,0,0,0,0,0,5,Back-three,False,24
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,117894,Finn Russell,10,True,80,1,0,0,0,0,2,0,25,3,1,1,7,5,1,0,0.83,0,0,0,0,12,0,0,5,1,1,1,2,6,Fly-half,False,15
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,119892,Ali Price,9,True,68,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1.0,0,0,0,0,68,0,0,2,1,0,0,0,0,Scrum-half,False,3
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,134172,Rory Sutherland,1,True,63,0,0,0,0,0,0,0,7,1,0,0,7,3,0,0,1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,Prop,True,3
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,117864,George Turner,2,True,66,0,0,0,1,0,0,0,11,0,1,1,9,4,1,0,0.8,0,0,0,0,2,0,15,0,0,0,0,0,0,Hooker,True,11
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,130530,Zander Fagerson,3,True,63,0,0,0,0,0,0,0,4,0,0,0,8,2,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,Prop,True,1
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,136596,Scott Cummings,4,True,80,0,0,0,0,0,0,0,4,0,0,0,5,8,0,0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,Second-row,True,8
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,117852,Jonny Gray,5,True,80,0,0,0,0,0,0,0,18,1,0,0,16,12,0,0,1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,Second-row,True,15
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,130536,Jamie Ritchie,6,True,65,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Back-row,True,3
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,111852,Hamish Watson,7,True,80,0,0,0,0,0,0,0,23,4,0,0,13,11,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Back-row,True,21
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,161856,Matt Fagerson,8,True,63,0,0,0,0,0,0,0,30,2,0,0,16,2,0,0,1.0,0,0,0,0,2,0,0,1,0,0,0,0,0,Back-row,True,9
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,111864,David Cherry,16,False,14,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hooker,True,7
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,119262,Oli Kebble,17,False,17,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,1
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,61812,WP Nel,18,False,17,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prop,True,4
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,97512,Richie Gray,19,False,15,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Second-row,True,6
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,119028,Gary Graham,20,False,17,0,0,0,0,0,0,0,9,0,0,0,6,4,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,,False,4
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,115302,Scott Steele,21,False,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,7,0,0,1,0,0,0,0,0,Scrum-half,False,1
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,132576,Jaco van der Walt,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,0
2021,1266,Six Nations,1,8289115,2021-02-06,Scotland,2117,England,1667,away,11,6,W,5,136776,Huw Jones,23,False,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre,False,1
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,97650,Leigh Halfpenny,15,True,80,0,0,0,1,1,3,0,10,3,0,0,7,4,0,0,1.0,0,0,0,0,4,0,0,0,2,1,0,0,11,Back-three,False,24
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,187290,Louis Rees-Zammit,14,True,80,0,0,1,0,0,0,0,24,0,1,0,2,8,2,0,0.8,0,0,0,0,2,0,0,1,0,0,0,0,5,Back-three,False,20
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,109650,George North,13,True,80,0,0,1,0,0,0,0,42,5,1,1,8,9,1,0,0.9,0,0,0,0,6,0,0,3,2,0,0,0,5,Centre,False,33
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,132228,Johnny Williams,12,True,23,0,0,0,0,0,0,0,8,1,0,0,4,4,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre,False,6
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,116790,Hallam Amos,11,True,65,0,0,0,0,0,0,0,9,1,0,0,3,1,0,0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,Back-three,False,3
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,58554,Dan Biggar,10,True,80,0,0,0,0,0,0,0,5,1,0,1,5,11,3,0,0.79,0,0,0,0,21,0,0,1,0,0,0,0,0,Fly-half,False,15
2021,1266,Six Nations,1,8289124,2021-02-07,Wales,1517,Ireland,1817,home,21,16,W,5,128628,Tomos Williams,9,True,80,0,0,0,0,0,0,0,15,2,1,0,4,9,0,0,1.0,0,0,0,0,31,0,0,0,0,0,0,0,0,Scrum-half,False,14
