season,comp_id,round,fixture_id,date,team,player_id,player_name,canonical_pos,is_forward,is_jumper,is_modern,minutes,started,min_share,team_scrums_won,team_lineout_steal,y_tries,y_try_assists,y_conversion_goals,y_penalty_goals,y_drop_goals_converted,y_metres,y_defenders_beaten,y_clean_breaks,y_offload,y_runs,y_tackles,y_missed_tackles,y_tackle_turnover,y_passes,y_penalties_conceded,y_yellow_cards,y_red_cards,recon_pts,official_pts,potm_winner,has_label,official_label_source,lat_sw,lat_ls,lat_potm,lat_other,latent_total,target_pts
2023,1266,1,8380528,2023-02-04,Ireland,143604,James Ryan,Second-row,True,True,False,80,True,1.0,6,2,1,0,0,0,0,7,0,0,0,5,14,0,0,2,1,0,0,28.0,7.6,0.0,True,official_workbook_name_identity,5.29240317685725,2.062196922977937,0.0,1.301319777877228,8.655919877712416,36.655919877712414
2023,1266,1,8380528,2023-02-04,Ireland,61620,Peter O'Mahony,Back-row,True,True,False,59,True,0.7375,6,2,0,0,0,0,0,16,1,0,0,9,5,1,0,5,0,0,0,8.0,63.0,0.0,True,official_workbook_name_identity,3.9031473429322223,1.5208702306962285,0.0,1.4831920462553747,6.907209619883825,14.907209619883826
2023,1266,1,8380528,2023-02-04,Ireland,118518,Josh van der Flier,Back-row,True,True,False,80,True,1.0,6,2,1,0,0,0,0,14,3,1,0,7,17,0,1,5,0,0,0,44.0,22.0,0.0,True,official_workbook_name_identity,5.29240317685725,2.062196922977937,0.0,1.4831920462553747,8.837792146090562,52.837792146090564
2023,1266,1,8380528,2023-02-04,Ireland,148680,Caelan Doris,Back-row,True,True,False,80,True,1.0,6,2,1,0,0,0,0,28,1,0,0,15,19,0,0,7,0,0,0,38.0,14.4,0.0,True,official_workbook_name_identity,5.29240317685725,2.062196922977937,0.0,1.4831920462553747,8.837792146090562,46.837792146090564
2023,1266,1,8380528,2023-02-04,Ireland,102312,Rob Herring,Hooker,True,False,False,7,False,0.0875,6,2,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,4.0,23.3,0.0,True,official_workbook_name_identity,0.4630852779750093,0.0,0.0,0.912244070268424,1.3753293482434334,5.375329348243433
2023,1266,1,8380528,2023-02-04,Ireland,66174,Dave Kilcoyne,Prop,True,False,False,7,False,0.0875,6,2,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,8.0,35.0,0.0,True,official_workbook_name_identity,0.4630852779750093,0.0,0.0,0.49340065242919223,0.9564859304042015,8.956485930404202
2023,1266,1,8380528,2023-02-04,Ireland,148650,Tom O'Toole,Prop,True,False,False,21,False,0.2625,6,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6.0,6.1,0.0,True,official_workbook_name_identity,1.3892558339250283,0.0,0.0,0.49340065242919223,1.8826564863542206,7.882656486354221
2023,1266,1,8380528,2023-02-04,Ireland,112074,Iain Henderson,Second-row,True,True,False,27,False,0.3375,6,2,0,0,0,0,0,4,1,0,0,4,3,0,0,2,1,0,0,4.0,25.8,0.0,True,official_workbook_name_identity,1.7861860721893221,0.6959914615050538,0.0,1.301319777877228,3.7834973115716037,7.783497311571604
2023,1266,1,8380528,2023-02-04,Ireland,117936,Jack Conan,Back-row,True,True,False,21,False,0.2625,6,2,0,0,0,0,0,2,0,0,0,2,4,0,0,1,0,0,0,4.0,30.8,0.0,True,official_workbook_name_identity,1.3892558339250283,0.5413266922817085,0.0,1.4831920462553747,3.4137745724621116,7.413774572462112
2023,1266,1,8380528,2023-02-04,Ireland,203124,Craig Casey,Scrum-half,False,False,False,17,False,0.2125,6,2,0,1,0,0,0,3,0,0,0,4,1,0,0,15,1,0,0,4.0,42.8,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.376068376068376,1.376068376068376,5.3760683760683765
2023,1266,1,8380528,2023-02-04,Ireland,129288,Ross Byrne,Fly-half,False,False,False,12,False,0.15,6,2,0,0,1,0,0,10,1,0,0,3,0,0,0,5,0,0,0,5.0,27.8,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.6627906976744176,1.6627906976744176,6.662790697674417
2023,1266,1,8380528,2023-02-04,Ireland,114804,Bundee Aki,Centre,False,False,False,21,False,0.2625,6,2,0,0,0,0,0,7,1,0,0,2,3,0,0,0,1,0,0,4.0,63.4,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,5.489655172413794
2023,1266,1,8380537,2023-02-04,England,203496,Freddie Steward,Back-three,False,False,False,80,True,1.0,2,0,0,0,0,0,0,89,3,0,0,14,2,2,0,4,1,0,0,15.0,55.4,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,15.946859903381641
2023,1266,1,8380537,2023-02-04,England,132510,Max Malins,Back-three,False,False,False,80,True,1.0,2,0,2,0,0,0,0,56,1,1,0,8,6,3,0,3,0,0,0,33.0,20.2,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,33.94685990338164
2023,1266,1,8380537,2023-02-04,England,132354,Joe Marchant,Centre,False,False,False,75,True,0.9375,2,0,0,0,0,0,0,33,2,0,0,6,6,1,0,0,0,0,0,13.0,2.0,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,14.489655172413794
2023,1266,1,8380537,2023-02-04,England,59640,Owen Farrell,Centre,False,False,False,80,True,1.0,2,0,0,0,1,2,0,12,1,0,1,11,5,3,1,21,0,0,0,23.0,5.6,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,24.489655172413794
2023,1266,1,8380537,2023-02-04,England,172362,Ollie Hassell-Collins,Back-three,False,False,False,64,True,0.8,2,0,0,0,0,0,0,97,2,0,0,9,2,0,0,0,1,0,0,14.0,58.1,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,14.946859903381641
2023,1266,1,8380537,2023-02-04,England,156288,Marcus Smith,Fly-half,False,False,False,80,True,1.0,2,0,0,1,0,0,0,52,4,0,1,14,8,1,0,19,0,0,0,27.0,17.6,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.6627906976744176,1.6627906976744176,28.662790697674417
2023,1266,1,8380537,2023-02-04,England,213786,Jack van Poortvliet,Scrum-half,False,False,False,58,True,0.725,2,0,0,1,0,0,0,20,1,1,3,7,3,2,0,87,0,0,0,17.0,35.4,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.376068376068376,1.376068376068376,18.376068376068375
2023,1266,1,8380537,2023-02-04,England,136680,Ellis Genge,Prop,True,False,False,60,True,0.75,2,0,1,0,0,0,0,27,3,0,2,18,5,0,0,7,1,0,0,31.0,1.0,0.0,True,official_workbook_name_identity,1.3231007942143125,0.0,0.0,0.49340065242919223,1.8165014466435048,32.81650144664351
2023,1266,1,8380537,2023-02-04,England,61134,Jamie George,Hooker,True,False,False,80,True,1.0,2,0,0,0,0,0,0,8,1,0,0,6,9,0,0,3,0,0,0,11.0,7.4,0.0,True,official_workbook_name_identity,1.76413439228575,0.0,0.0,0.912244070268424,2.676378462554174,13.676378462554174
2023,1266,1,8380537,2023-02-04,England,116532,Kyle Sinckler,Prop,True,False,False,60,True,0.75,2,0,0,0,0,0,0,5,0,0,0,10,6,0,0,7,0,0,0,6.0,34.6,0.0,True,official_workbook_name_identity,1.3231007942143125,0.0,0.0,0.49340065242919223,1.8165014466435048,7.816501446643505
2023,1266,1,8380537,2023-02-04,England,122652,Maro Itoje,Second-row,True,True,False,80,True,1.0,2,0,0,0,0,0,0,2,0,0,0,5,12,0,0,3,2,0,0,10.0,8.6,0.0,True,official_workbook_name_identity,1.76413439228575,0.0,0.0,1.301319777877228,3.065454170162978,13.065454170162978
2023,1266,1,8380537,2023-02-04,England,218742,Ollie Chessum,Second-row,True,True,False,80,True,1.0,2,0,0,0,0,0,0,29,1,0,0,11,10,1,0,7,2,0,0,12.0,42.4,0.0,True,official_workbook_name_identity,1.76413439228575,0.0,0.0,1.301319777877228,3.065454170162978,15.065454170162978
2023,1266,1,8380537,2023-02-04,England,132330,Lewis Ludlam,Back-row,True,True,False,80,True,1.0,2,0,0,1,0,0,0,27,0,0,0,17,7,0,0,6,0,0,0,13.0,17.4,0.0,True,official_workbook_name_identity,1.76413439228575,0.0,0.0,1.4831920462553747,3.2473264385411245,16.247326438541123
2023,1266,1,8380537,2023-02-04,England,155898,Ben Curry,Back-row,True,True,False,60,True,0.75,2,0,0,0,0,0,0,9,1,0,0,9,13,4,0,5,1,0,0,14.0,6.0,0.0,True,official_workbook_name_identity,1.3231007942143125,0.0,0.0,1.4831920462553747,2.806292840469687,16.806292840469688
2023,1266,1,8380537,2023-02-04,England,164178,Alex Dombrandt,Back-row,True,True,False,55,True,0.6875,2,0,0,0,0,0,0,24,0,0,0,12,4,1,0,1,0,0,0,6.0,44.4,0.0,True,official_workbook_name_identity,1.212842394696453,0.0,0.0,1.4831920462553747,2.696034440951828,8.696034440951827
2023,1266,1,8380537,2023-02-04,England,129720,Jack Walker,Hooker,True,False,False,0,False,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,False,missing,0.0,0.0,0.1271186440677966,0.912244070268424,1.0393627143362205,1.0393627143362205
2023,1266,1,8380537,2023-02-04,England,102996,Mako Vunipola,Prop,True,False,False,20,False,0.25,2,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,2.0,19.0,0.0,True,official_workbook_name_identity,0.4410335980714375,0.0,0.0,0.49340065242919223,0.9344342505006298,2.9344342505006296
2023,1266,1,8380537,2023-02-04,England,54336,Dan Cole,Prop,True,False,False,20,False,0.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,26.2,0.0,True,official_workbook_name_identity,0.4410335980714375,0.0,0.0,0.49340065242919223,0.9344342505006298,1.9344342505006298
2023,1266,1,8380537,2023-02-04,England,162726,Nick Isiekwe,Second-row,True,True,False,20,False,0.25,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2.0,20.4,0.0,True,official_workbook_name_identity,0.4410335980714375,0.0,0.0,1.301319777877228,1.7423533759486656,3.7423533759486656
2023,1266,1,8380537,2023-02-04,England,142404,Ben Earl,Back-row,True,True,False,25,False,0.3125,2,0,0,0,0,0,0,27,1,0,0,6,4,0,0,1,2,0,0,6.0,23.8,0.0,True,official_workbook_name_identity,0.5512919975892969,0.0,0.0,1.4831920462553747,2.034484043844672,8.034484043844671
2023,1266,1,8380537,2023-02-04,England,54876,Ben Youngs,Scrum-half,False,False,False,22,False,0.275,2,0,0,0,0,0,0,25,0,0,0,3,1,2,0,31,0,0,0,3.0,21.0,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.376068376068376,1.376068376068376,4.3760683760683765
2023,1266,1,8380537,2023-02-04,England,177378,Ollie Lawrence,Centre,False,False,False,5,False,0.0625,2,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0.0,26.2,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,1.4896551724137947
2023,1266,1,8380537,2023-02-04,England,114510,Anthony Watson,Back-three,False,False,False,16,False,0.2,2,0,0,0,0,0,0,14,1,0,0,3,2,0,0,0,0,0,0,5.0,22.2,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,5.946859903381641
2023,1266,1,8380537,2023-02-04,Scotland,111744,Stuart Hogg,Back-three,False,False,False,65,True,0.8125,5,2,0,0,0,0,0,35,2,0,0,8,5,0,0,3,0,0,0,12.0,14.2,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,12.946859903381641
