season,round,fixture_id,team_id,team,player_id,player_name,rolecert_goal_kicker_prob,rolecert_primary_goal_kicker,rolecert_team_kicker_confidence,rolecert_kicking_ambiguity,rolecert_bench_fh_kick_share,rolecert_bench_kick_takeover_risk,rolecert_lineout_role_prob,rolecert_primary_lineout_role,rolecert_team_lineout_confidence,rolecert_potm_role_prob,rolecert_replacement_role_uncertainty
2023,1,8380528,1517,Wales,119118,Gareth Thomas,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,50484,Ken Owens,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.6148017481999594,1.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,131898,Tomas Francis,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,129576,Adam Beard,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.03247344785783916,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,46092,Alun Wyn Jones,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.03247344785783916,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,203070,Jac Morgan,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.016531937091263577,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,78726,Justin Tipuric,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.016531937091263577,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,66186,Taulupe Faletau,0.000958127542894387,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.016531937091263577,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,128628,Tomos Williams,0.001916255085788774,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.010495622609461576,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,58554,Dan Biggar,0.7417324410056995,1.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,178890,Rio Dyer,0.005748765257366321,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.004783718262900824,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,220962,Joe Hawkins,0.0028743826286831606,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,109650,George North,0.0028743826286831606,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,129096,Josh Adams,0.005748765257366321,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,111690,Liam Williams,0.009581275428943868,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.0005904263246879847,0.0,0.6148017481999594,0.06666666666666665,0.0
2023,1,8380528,1517,Wales,60708,Scott Baldwin,0.00043115739430247413,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.22991076957191514,0.0,0.6148017481999594,0.0,0.3614375375336609
2023,1,8380528,1517,Wales,162870,Rhys Carré,0.00043115739430247413,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.00020664921364079464,0.0,0.6148017481999594,0.0,0.24440982565979968
2023,1,8380528,1517,Wales,135306,Dillon Lewis,0.00043115739430247413,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.00020664921364079464,0.0,0.6148017481999594,0.0,0.41761828721789346
2023,1,8380528,1517,Wales,232104,Dafydd Jenkins,0.00043115739430247413,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.011365706750243707,0.0,0.6148017481999594,0.0,0.22974969413976518
2023,1,8380528,1517,Wales,155826,Tommy Reffell,0.00043115739430247413,0.0,0.7417324410056995,0.25826755899430054,0.0,0.0,0.005786177981942251,0.0,0.6148017481999594,0.0,0.21447413877800459
2023,1,8380528,1517,Wales,58584,Rhys Webb,0.02257584445536413,0.0,0.7417324410056995,0.25826755899430054,0.02257584445536413,0.016745236215642223,0.0033539685067293977,0.0,0.6148017481999594,0.0,0.35417410662589294
2023,1,8380528,1517,Wales,111624,Owen Williams,0.1936778217830176,0.0,0.7417324410056995,0.25826755899430054,0.1936778217830176,0.14365712351978446,0.00020664921364079464,0.0,0.6148017481999594,0.0,0.3493988246178484
2023,1,8380528,1517,Wales,116478,Alex Cuthbert,0.003449259154419793,0.0,0.7417324410056995,0.25826755899430054,0.003449259154419793,0.0025584274122690477,0.00020664921364079464,0.0,0.6148017481999594,0.0,0.30000000000000004
2023,1,8380528,1817,Ireland,139806,Andrew Porter,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,186096,Dan Sheehan,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.6932467876136955,1.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,112068,Finlay Bealham,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,117954,Tadhg Beirne,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.02437418183951865,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,143604,James Ryan,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.02437418183951865,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,61620,Peter O'Mahony,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.012408674391027677,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,118518,Josh van der Flier,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.012408674391027677,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,148680,Caelan Doris,0.0007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.012408674391027677,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,61860,Conor Murray,0.0014758790165622692,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,90342,Johnny Sexton,0.6889913079742606,1.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,120468,James Lowe,0.0044276370496868075,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,129840,Stuart McCloskey,0.0022138185248434038,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,129372,Garry Ringrose,0.0022138185248434038,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,166674,Mack Hansen,0.0044276370496868075,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,143496,Hugo Keenan,0.007379395082811346,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.0004431669425367027,0.0,0.6932467876136955,0.06666666666666665,0.0
2023,1,8380528,1817,Ireland,102312,Rob Herring,0.00033207277872651056,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.20314078122122373,0.0,0.6932467876136955,0.0,0.3474585139409799
2023,1,8380528,1817,Ireland,66174,Dave Kilcoyne,0.00033207277872651056,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.00015510842988784594,0.0,0.6932467876136955,0.0,0.3122417863251111
2023,1,8380528,1817,Ireland,148650,Tom O'Toole,0.00033207277872651056,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.00015510842988784594,0.0,0.6932467876136955,0.0,0.44053595693056546
2023,1,8380528,1817,Ireland,112074,Iain Henderson,0.00033207277872651056,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.008530963643831527,0.0,0.6932467876136955,0.0,0.25163008978466067
2023,1,8380528,1817,Ireland,117936,Jack Conan,0.00033207277872651056,0.0,0.6889913079742606,0.31100869202573944,0.0,0.0,0.004343036036859686,0.0,0.6932467876136955,0.0,0.32722022502228953
2023,1,8380528,1817,Ireland,203124,Craig Casey,0.0006641455574530211,0.0,0.6889913079742606,0.31100869202573944,0.0006641455574530211,0.00045759051631485146,0.00015510842988784594,0.0,0.6932467876136955,0.0,0.44644550427496155
2023,1,8380528,1817,Ireland,129288,Ross Byrne,0.27898211736633827,0.0,0.6889913079742606,0.31100869202573944,0.27898211736633827,0.19221625394566208,0.00015510842988784594,0.0,0.6932467876136955,0.0,0.3972608090560677
2023,1,8380528,1817,Ireland,114804,Bundee Aki,0.001660363893632553,0.0,0.6889913079742606,0.31100869202573944,0.001660363893632553,0.0011439762907871286,0.00015510842988784594,0.0,0.6932467876136955,0.0,0.30927949064061966
2023,1,8380537,1667,England,136680,Ellis Genge,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,61134,Jamie George,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.6533846574440519,1.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,116532,Kyle Sinckler,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,122652,Maro Itoje,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.03023970785605644,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,218742,Ollie Chessum,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.03023970785605644,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,132330,Lewis Ludlam,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.015394760363083277,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,155898,Ben Curry,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.015394760363083277,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,164178,Alex Dombrandt,0.0004966606170628243,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.015394760363083277,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,213786,Jack van Poortvliet,0.0009933212341256487,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,156288,Marcus Smith,0.49298283341267507,1.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.001849522895063723,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,172362,Ollie Hassell-Collins,0.002979963702376946,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,59640,Owen Farrell,0.48516409943656036,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,132354,Joe Marchant,0.001489981851188473,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.005013193418025891,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,132510,Max Malins,0.002979963702376946,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,203496,Freddie Steward,0.0049666061706282435,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.000549812870110117,0.0,0.6533846574440519,0.06666666666666665,0.0
2023,1,8380537,1667,England,129720,Jack Walker,0.00022349727767827097,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.21227727706477323,0.0,0.6533846574440519,0.0,0.2112076032470294
2023,1,8380537,1667,England,102996,Mako Vunipola,0.00022349727767827097,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.00019243450453854095,0.0,0.6533846574440519,0.0,0.22079080079441035
2023,1,8380537,1667,England,54336,Dan Cole,0.00022349727767827097,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.00019243450453854095,0.0,0.6533846574440519,0.0,0.23860365368799338
2023,1,8380537,1667,England,162726,Nick Isiekwe,0.00022349727767827097,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.010583897749619754,0.0,0.6533846574440519,0.0,0.3817553896078153
2023,1,8380537,1667,England,142404,Ben Earl,0.00022349727767827097,0.0,0.49298283341267507,0.5070171665873249,0.0,0.0,0.005388166127079147,0.0,0.6533846574440519,0.0,0.24292751161610582
2023,1,8380537,1667,England,54876,Ben Youngs,0.00044699455535654193,0.0,0.49298283341267507,0.5070171665873249,0.00044699455535654193,0.00022036064241970688,0.0002211603910990405,0.0,0.6533846574440519,0.0,0.4898343681781669
2023,1,8380537,1667,England,177378,Ollie Lawrence,0.0011174863883913549,0.0,0.49298283341267507,0.5070171665873249,0.0011174863883913549,0.0005509016060492672,0.00019243450453854095,0.0,0.6533846574440519,0.0,0.3011748310957188
2023,1,8380537,1667,England,114510,Anthony Watson,0.0017879782214261677,0.0,0.49298283341267507,0.5070171665873249,0.0017879782214261677,0.0008814425696788275,0.00019243450453854095,0.0,0.6533846574440519,0.0,0.33650489033430525
2023,1,8380537,2117,Scotland,130290,Pierre Schoeman,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,117864,George Turner,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.6146801846485208,1.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,61812,WP Nel,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,97512,Richie Gray,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.027205856419121915,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,102762,Grant Gilchrist,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.027205856419121915,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,130536,Jamie Ritchie,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.020000838034501357,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,146766,Luke Crosbie,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.013850254177007519,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,161856,Matt Fagerson,0.000779444323438875,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.013850254177007519,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,142476,Ben White,0.00155888864687775,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,117894,Finn Russell,0.6483763545512844,1.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0063656635721271474,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,131400,Duhan van der Merwe,0.004676665940633249,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.001397058454545405,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,139998,Sione Tuipulotu,0.0023383329703166246,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,136776,Huw Jones,0.0023383329703166246,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,171582,Kyle Steyn,0.004676665940633249,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,111744,Stuart Hogg,0.013293093705069146,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.0004946519348931256,0.0,0.6146801846485208,0.06666666666666665,0.0
2023,1,8380537,2117,Scotland,60816,Fraser Brown,0.00035074994554749374,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.25268861401865494,0.0,0.6146801846485208,0.0,0.2831166382800785
2023,1,8380537,2117,Scotland,117870,Jamie Bhatti,0.00035074994554749374,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.00017312817721259395,0.0,0.6146801846485208,0.0,0.28425064928486865
2023,1,8380537,2117,Scotland,130044,Simon Berghan,0.00035074994554749374,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.00017312817721259395,0.0,0.6146801846485208,0.0,0.4407824534442563
2023,1,8380537,2117,Scotland,117852,Jonny Gray,0.00035074994554749374,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.009522049746692669,0.0,0.6146801846485208,0.0,0.21412560821583698
2023,1,8380537,2117,Scotland,124308,Jack Dempsey,0.00035074994554749374,0.0,0.6483763545512844,0.3516236454487156,0.0,0.0,0.004847588961952632,0.0,0.6146801846485208,0.0,0.21287248307691004
2023,1,8380537,2117,Scotland,129792,George Horne,0.16829302948158076,0.0,0.6483763545512844,0.3516236454487156,0.16829302948158076,0.10911722095165917,0.004019406623187601,0.0,0.6146801846485208,0.0,0.4567940453479507
