competition,rubric_era,season,round,key_fixture,key_player,team,player_name,position,is_forward,official_pts,group_id,status,label_percentile,label_z
six_nations,modern,2025,1,8476108,129822,France,Thomas Ramos,Back-three,False,37.0,6n-2025-r1,,0.916030534351145,1.5028085433394944
six_nations,modern,2025,1,8476108,339450,France,Theo Attissogbe,Back-three,False,38.0,6n-2025-r1,,0.9236641221374046,1.5793215317489284
six_nations,modern,2025,1,8476108,162150,France,Pierre-Louis Barassi,Centre,False,22.0,6n-2025-r1,,0.732824427480916,0.35511371719798396
six_nations,modern,2025,1,8476108,196152,France,Yoram Moefana,Centre,False,21.0,6n-2025-r1,,0.7099236641221374,0.2786007287885499
six_nations,modern,2025,1,8476108,231684,France,Louis Bielle-Biarrey,Back-three,False,41.0,6n-2025-r1,,0.9465648854961832,1.8088604969772306
six_nations,modern,2025,1,8476108,165180,France,Romain Ntamack,Fly-half,False,13.0,6n-2025-r1,,0.4198473282442748,-0.33350317848692235
six_nations,modern,2025,1,8476108,135318,France,Antoine Dupont,Scrum-half,False,31.0,6n-2025-r1,,0.8702290076335878,1.0437306128828903
six_nations,modern,2025,1,8476108,178704,France,Jean-Baptiste Gros,Prop,True,20.0,6n-2025-r1,,0.683206106870229,0.2020877403791159
six_nations,modern,2025,1,8476108,147480,France,Peato Mauvaka,Hooker,True,15.0,6n-2025-r1,,0.5076335877862596,-0.18047720166805428
six_nations,modern,2025,1,8476108,133446,France,Uini Atonio,Prop,True,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476108,146952,France,Alexandre Roumat,Second-row,True,8.0,6n-2025-r1,,0.22900763358778625,-0.7160681205340925
six_nations,modern,2025,1,8476108,166476,France,Emmanuel Meafou,Second-row,True,19.0,6n-2025-r1,,0.6526717557251909,0.12557475196968185
six_nations,modern,2025,1,8476108,123366,France,Francois Cros,Back-row,True,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476108,198624,France,Paul Boudehent,Back-row,True,18.0,6n-2025-r1,,0.6259541984732825,0.04906176356024782
six_nations,modern,2025,1,8476108,176748,France,Gregory Alldritt,Back-row,True,71.0,6n-2025-r1,,1.0,4.104250149260252
six_nations,modern,2025,1,8476108,135138,France,Julien Marchand,Hooker,True,27.0,6n-2025-r1,,0.8206106870229007,0.7376786592451541
six_nations,modern,2025,1,8476108,121938,France,Cyril Baille,Prop,True,8.0,6n-2025-r1,,0.22900763358778625,-0.7160681205340925
six_nations,modern,2025,1,8476108,238278,France,Hugo Auradou,Second-row,True,7.0,6n-2025-r1,,0.20610687022900764,-0.7925811089435265
six_nations,modern,2025,1,8476108,219930,France,Mickael Guillard,Second-row,True,12.0,6n-2025-r1,,0.3969465648854962,-0.4100161668963564
six_nations,modern,2025,1,8476108,242478,France,Oscar Jegou,Back-row,True,5.0,6n-2025-r1,,0.1450381679389313,-0.9456070857623946
six_nations,modern,2025,1,8476108,219972,France,Nolann Le Garrec,Scrum-half,False,5.0,6n-2025-r1,,0.1450381679389313,-0.9456070857623946
six_nations,modern,2025,1,8476108,177600,Wales,Tom Rogers,Back-three,False,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476108,120162,Wales,Nick Tompkins,Centre,False,21.0,6n-2025-r1,,0.7099236641221374,0.2786007287885499
six_nations,modern,2025,1,8476108,129096,Wales,Josh Adams,Back-three,False,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476108,154968,Wales,Ben Thomas,Centre,False,21.0,6n-2025-r1,,0.7099236641221374,0.2786007287885499
six_nations,modern,2025,1,8476108,128628,Wales,Tomos Williams,Scrum-half,False,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476108,119118,Wales,Gareth Thomas,Prop,True,18.0,6n-2025-r1,,0.6259541984732825,0.04906176356024782
six_nations,modern,2025,1,8476108,232134,Wales,Evan Lloyd,Hooker,True,8.0,6n-2025-r1,,0.22900763358778625,-0.7160681205340925
six_nations,modern,2025,1,8476108,110982,Wales,Henry Thomas,Prop,True,16.0,6n-2025-r1,,0.5381679389312977,-0.10396421325862024
six_nations,modern,2025,1,8476108,122568,Wales,Will Rowlands,Second-row,True,31.0,6n-2025-r1,,0.8702290076335878,1.0437306128828903
six_nations,modern,2025,1,8476108,232104,Wales,Dafydd Jenkins,Second-row,True,35.0,6n-2025-r1,,0.9045801526717557,1.3497825665206264
six_nations,modern,2025,1,8476108,154938,Wales,James Botham,Back-row,True,18.0,6n-2025-r1,,0.6259541984732825,0.04906176356024782
six_nations,modern,2025,1,8476108,203070,Wales,Jac Morgan,Back-row,True,49.0,6n-2025-r1,,0.9694656488549618,2.420964404252703
six_nations,modern,2025,1,8476108,176652,Wales,Aaron Wainwright,Back-row,True,0.0,6n-2025-r1,,0.022900763358778626,-1.3281720278095648
six_nations,modern,2025,1,8476108,122628,Wales,Elliot Dee,Hooker,True,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476108,121974,Wales,Nicky Smith,Prop,True,11.0,6n-2025-r1,,0.3702290076335878,-0.4865291553057904
six_nations,modern,2025,1,8476108,144480,Wales,Keiron Assiratti,Prop,True,6.0,6n-2025-r1,,0.17938931297709923,-0.8690940973529606
six_nations,modern,2025,1,8476108,226926,Wales,Freddie Thomas,Second-row,True,-2.0,6n-2025-r1,,0.007633587786259542,-1.4811980046284328
six_nations,modern,2025,1,8476108,155826,Wales,Tommy Reffell,Back-row,True,29.0,6n-2025-r1,,0.851145038167939,0.8907046360640222
six_nations,modern,2025,1,8476108,116400,Wales,Rhodri Williams,Scrum-half,False,1.0,6n-2025-r1,,0.04198473282442748,-1.2516590394001308
six_nations,modern,2025,1,8476108,263442,Wales,Dan Edwards,Fly-half,False,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476108,197892,Wales,Blair Murray,Back-three,False,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476117,139902,Scotland,Blair Kinghorn,Back-three,False,28.0,6n-2025-r1,,0.8358778625954199,0.8141916476545882
six_nations,modern,2025,1,8476117,146754,Scotland,Darcy Graham,Back-three,False,41.0,6n-2025-r1,,0.9465648854961832,1.8088604969772306
six_nations,modern,2025,1,8476117,136776,Scotland,Huw Jones,Centre,False,66.0,6n-2025-r1,,0.9923664122137404,3.7216852072130813
six_nations,modern,2025,1,8476117,163866,Scotland,Stafford McDowall,Centre,False,7.0,6n-2025-r1,,0.20610687022900764,-0.7925811089435265
six_nations,modern,2025,1,8476117,131400,Scotland,Duhan van der Merwe,Back-three,False,27.0,6n-2025-r1,,0.8206106870229007,0.7376786592451541
six_nations,modern,2025,1,8476117,117894,Scotland,Finn Russell,Fly-half,False,19.0,6n-2025-r1,,0.6526717557251909,0.12557475196968185
six_nations,modern,2025,1,8476117,142476,Scotland,Ben White,Scrum-half,False,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,130290,Scotland,Pierre Schoeman,Prop,True,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476117,111864,Scotland,Dave Cherry,Hooker,True,16.0,6n-2025-r1,,0.5381679389312977,-0.10396421325862024
six_nations,modern,2025,1,8476117,130530,Scotland,Zander Fagerson,Prop,True,19.0,6n-2025-r1,,0.6526717557251909,0.12557475196968185
six_nations,modern,2025,1,8476117,117852,Scotland,Jonny Gray,Second-row,True,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,102762,Scotland,Grant Gilchrist,Second-row,True,22.0,6n-2025-r1,,0.732824427480916,0.35511371719798396
six_nations,modern,2025,1,8476117,130536,Scotland,Jamie Ritchie,Back-row,True,11.0,6n-2025-r1,,0.3702290076335878,-0.4865291553057904
six_nations,modern,2025,1,8476117,180222,Scotland,Rory Darge,Back-row,True,52.0,6n-2025-r1,,0.9847328244274809,2.6505033694810045
six_nations,modern,2025,1,8476117,161856,Scotland,Matt Fagerson,Back-row,True,20.0,6n-2025-r1,,0.683206106870229,0.2020877403791159
six_nations,modern,2025,1,8476117,187422,Scotland,Ewan Ashman,Hooker,True,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,134172,Scotland,Rory Sutherland,Prop,True,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476117,203400,Scotland,Will Hurd,Prop,True,4.0,6n-2025-r1,,0.11450381679389313,-1.0221200741718286
six_nations,modern,2025,1,8476117,220296,Scotland,Gregor Brown,Second-row,True,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476117,124308,Scotland,Jack Dempsey,Back-row,True,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,129792,Scotland,George Horne,Scrum-half,False,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476117,242766,Scotland,Tom Jordan,Centre,False,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476117,179370,Scotland,Kyle Rowe,Back-three,False,0.0,6n-2025-r1,,0.022900763358778626,-1.3281720278095648
six_nations,modern,2025,1,8476117,117834,Italy,Tommaso Allan,Back-three,False,20.0,6n-2025-r1,,0.683206106870229,0.2020877403791159
six_nations,modern,2025,1,8476117,207774,Italy,Ange Capuozzo,Back-three,False,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476117,226818,Italy,Tommaso Menoncello,Centre,False,39.0,6n-2025-r1,,0.9312977099236641,1.6558345201583624
six_nations,modern,2025,1,8476117,134016,Italy,Monty Ioane,Back-three,False,12.0,6n-2025-r1,,0.3969465648854962,-0.4100161668963564
six_nations,modern,2025,1,8476117,203034,Italy,Paolo Garbisi,Fly-half,False,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,223740,Italy,Martin Page-Relo,Scrum-half,False,3.0,6n-2025-r1,,0.09923664122137404,-1.0986330625812626
six_nations,modern,2025,1,8476117,164232,Italy,Danilo Fischetti,Prop,True,26.0,6n-2025-r1,,0.8053435114503816,0.6611656708357201
six_nations,modern,2025,1,8476117,226836,Italy,Giacomo Nicotera,Hooker,True,23.0,6n-2025-r1,,0.7557251908396947,0.431626705607418
six_nations,modern,2025,1,8476117,123210,Italy,Simone Ferrari,Prop,True,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476117,142434,Italy,Dino Lamb,Second-row,True,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476117,129234,Italy,Federico Ruzza,Second-row,True,15.0,6n-2025-r1,,0.5076335877862596,-0.18047720166805428
six_nations,modern,2025,1,8476117,129216,Italy,Sebastian Negri,Back-row,True,33.0,6n-2025-r1,,0.8931297709923665,1.1967565897017582
six_nations,modern,2025,1,8476117,164220,Italy,Michele Lamaro,Back-row,True,23.0,6n-2025-r1,,0.7557251908396947,0.431626705607418
six_nations,modern,2025,1,8476117,220140,Italy,Lorenzo Cannone,Back-row,True,22.0,6n-2025-r1,,0.732824427480916,0.35511371719798396
six_nations,modern,2025,1,8476117,202980,Italy,Gianmarco Lucchesi,Hooker,True,13.0,6n-2025-r1,,0.4198473282442748,-0.33350317848692235
six_nations,modern,2025,1,8476117,144684,Italy,Marco Riccioni,Prop,True,7.0,6n-2025-r1,,0.20610687022900764,-0.7925811089435265
six_nations,modern,2025,1,8476117,167196,Italy,Niccolo Cannone,Second-row,True,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476117,204054,Italy,Manuel Zuliani,Back-row,True,11.0,6n-2025-r1,,0.3702290076335878,-0.4865291553057904
six_nations,modern,2025,1,8476117,231840,Italy,Ross Vintcent,Back-row,True,5.0,6n-2025-r1,,0.1450381679389313,-0.9456070857623946
six_nations,modern,2025,1,8476117,231774,Italy,Alessandro Garbisi,Scrum-half,False,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476117,231810,Italy,Simone Gesi,Back-three,False,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476126,143496,Ireland,Hugo Keenan,Back-three,False,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476126,166674,Ireland,Mack Hansen,Back-three,False,19.0,6n-2025-r1,,0.6526717557251909,0.12557475196968185
six_nations,modern,2025,1,8476126,129372,Ireland,Garry Ringrose,Centre,False,17.0,6n-2025-r1,,0.583969465648855,-0.027451224849186207
six_nations,modern,2025,1,8476126,114804,Ireland,Bundee Aki,Centre,False,31.0,6n-2025-r1,,0.8702290076335878,1.0437306128828903
six_nations,modern,2025,1,8476126,120468,Ireland,James Lowe,Back-three,False,41.0,6n-2025-r1,,0.9465648854961832,1.8088604969772306
six_nations,modern,2025,1,8476126,337638,Ireland,Sam Prendergast,Fly-half,False,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476126,120504,Ireland,Jamison Gibson-Park,Scrum-half,False,42.0,6n-2025-r1,,0.9618320610687023,1.8853734853866646
six_nations,modern,2025,1,8476126,139806,Ireland,Andrew Porter,Prop,True,24.0,6n-2025-r1,,0.7748091603053435,0.508139694016852
six_nations,modern,2025,1,8476126,148644,Ireland,Ronan Kelleher,Hooker,True,23.0,6n-2025-r1,,0.7557251908396947,0.431626705607418
six_nations,modern,2025,1,8476126,112068,Ireland,Finlay Bealham,Prop,True,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476126,143604,Ireland,James Ryan,Second-row,True,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476126,117954,Ireland,Tadhg Beirne,Second-row,True,35.0,6n-2025-r1,,0.9045801526717557,1.3497825665206264
six_nations,modern,2025,1,8476126,203190,Ireland,Ryan Baird,Back-row,True,16.0,6n-2025-r1,,0.5381679389312977,-0.10396421325862024
six_nations,modern,2025,1,8476126,118518,Ireland,Josh van der Flier,Back-row,True,24.0,6n-2025-r1,,0.7748091603053435,0.508139694016852
six_nations,modern,2025,1,8476126,148680,Ireland,Caelan Doris,Back-row,True,25.0,6n-2025-r1,,0.7900763358778626,0.5846526824262861
six_nations,modern,2025,1,8476126,186096,Ireland,Dan Sheehan,Hooker,True,25.0,6n-2025-r1,,0.7900763358778626,0.5846526824262861
six_nations,modern,2025,1,8476126,56550,Ireland,Cian Healy,Prop,True,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476126,203208,Ireland,Thomas Clarkson,Prop,True,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476126,112074,Ireland,Iain Henderson,Second-row,True,5.0,6n-2025-r1,,0.1450381679389313,-0.9456070857623946
six_nations,modern,2025,1,8476126,117936,Ireland,Jack Conan,Back-row,True,15.0,6n-2025-r1,,0.5076335877862596,-0.18047720166805428
six_nations,modern,2025,1,8476126,61860,Ireland,Conor Murray,Scrum-half,False,1.0,6n-2025-r1,,0.04198473282442748,-1.2516590394001308
six_nations,modern,2025,1,8476126,201696,Ireland,Jack Crowley,Fly-half,False,6.0,6n-2025-r1,,0.17938931297709923,-0.8690940973529606
six_nations,modern,2025,1,8476126,120702,Ireland,Robbie Henshaw,Centre,False,6.0,6n-2025-r1,,0.17938931297709923,-0.8690940973529606
six_nations,modern,2025,1,8476126,203496,England,Freddie Steward,Back-three,False,10.0,6n-2025-r1,,0.3320610687022901,-0.5630421437152244
six_nations,modern,2025,1,8476126,213192,England,Tommy Freeman,Back-three,False,32.0,6n-2025-r1,,0.8854961832061069,1.1202436012923243
six_nations,modern,2025,1,8476126,177378,England,Ollie Lawrence,Centre,False,28.0,6n-2025-r1,,0.8358778625954199,0.8141916476545882
six_nations,modern,2025,1,8476126,114534,England,Henry Slade,Centre,False,12.0,6n-2025-r1,,0.3969465648854962,-0.4100161668963564
six_nations,modern,2025,1,8476126,156288,England,Marcus Smith,Fly-half,False,29.0,6n-2025-r1,,0.851145038167939,0.8907046360640222
six_nations,modern,2025,1,8476126,142356,England,Alex Mitchell,Scrum-half,False,11.0,6n-2025-r1,,0.3702290076335878,-0.4865291553057904
six_nations,modern,2025,1,8476126,136680,England,Ellis Genge,Prop,True,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476126,115452,England,Luke Cowan-Dickie,Hooker,True,14.0,6n-2025-r1,,0.4618320610687023,-0.2569901900774883
six_nations,modern,2025,1,8476126,144738,England,Will Stuart,Prop,True,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,1,8476126,122652,England,Maro Itoje,Second-row,True,16.0,6n-2025-r1,,0.5381679389312977,-0.10396421325862024
six_nations,modern,2025,1,8476126,213798,England,George Martin,Second-row,True,15.0,6n-2025-r1,,0.5076335877862596,-0.18047720166805428
six_nations,modern,2025,1,8476126,155892,England,Tom Curry,Back-row,True,50.0,6n-2025-r1,,0.9770992366412213,2.4974773926621365
six_nations,modern,2025,1,8476126,155898,England,Ben Curry,Back-row,True,20.0,6n-2025-r1,,0.683206106870229,0.2020877403791159
six_nations,modern,2025,1,8476126,142404,England,Ben Earl,Back-row,True,26.0,6n-2025-r1,,0.8053435114503816,0.6611656708357201
six_nations,modern,2025,1,8476126,218844,England,Theo Dan,Hooker,True,13.0,6n-2025-r1,,0.4198473282442748,-0.33350317848692235
six_nations,modern,2025,1,8476126,226920,England,Fin Baxter,Prop,True,4.0,6n-2025-r1,,0.11450381679389313,-1.0221200741718286
six_nations,modern,2025,1,8476126,178806,England,Joe Heyes,Prop,True,2.0,6n-2025-r1,,0.07251908396946564,-1.1751460509906968
six_nations,modern,2025,1,8476126,218742,England,Ollie Chessum,Second-row,True,6.0,6n-2025-r1,,0.17938931297709923,-0.8690940973529606
six_nations,modern,2025,1,8476126,264444,England,Chandler Cunningham-South,Back-row,True,4.0,6n-2025-r1,,0.11450381679389313,-1.0221200741718286
six_nations,modern,2025,1,8476126,164394,England,Tom Willis,Back-row,True,5.0,6n-2025-r1,,0.1450381679389313,-0.9456070857623946
six_nations,modern,2025,1,8476126,148404,England,Harry Randall,Scrum-half,False,0.0,6n-2025-r1,,0.022900763358778626,-1.3281720278095648
six_nations,modern,2025,1,8476126,227772,England,Fin Smith,Fly-half,False,9.0,6n-2025-r1,,0.2748091603053435,-0.6395551321246584
six_nations,modern,2025,2,8476135,117834,Italy,Tommaso Allan,Back-three,False,20.0,6n-2025-r2,,0.746268656716418,0.4510221571371085
six_nations,modern,2025,2,8476135,207774,Italy,Ange Capuozzo,Back-three,False,14.0,6n-2025-r2,,0.5485074626865671,-0.04504051637620927
six_nations,modern,2025,2,8476135,226818,Italy,Tommaso Menoncello,Centre,False,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,134016,Italy,Monty Ioane,Back-three,False,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,203034,Italy,Paolo Garbisi,Fly-half,False,19.0,6n-2025-r2,,0.7238805970149254,0.3683450448848889
six_nations,modern,2025,2,8476135,223740,Italy,Martin Page-Relo,Scrum-half,False,14.0,6n-2025-r2,,0.5485074626865671,-0.04504051637620927
six_nations,modern,2025,2,8476135,164232,Italy,Danilo Fischetti,Prop,True,18.0,6n-2025-r2,,0.6902985074626866,0.28566793263266926
six_nations,modern,2025,2,8476135,226836,Italy,Giacomo Nicotera,Hooker,True,12.0,6n-2025-r2,,0.5111940298507462,-0.21039474088064855
six_nations,modern,2025,2,8476135,123210,Italy,Simone Ferrari,Prop,True,9.0,6n-2025-r2,,0.43283582089552236,-0.45842607763730747
six_nations,modern,2025,2,8476135,167196,Italy,Niccolo Cannone,Second-row,True,15.0,6n-2025-r2,,0.582089552238806,0.03763659587601036
six_nations,modern,2025,2,8476135,129234,Italy,Federico Ruzza,Second-row,True,9.0,6n-2025-r2,,0.43283582089552236,-0.45842607763730747
six_nations,modern,2025,2,8476135,129216,Italy,Sebastian Negri,Back-row,True,23.0,6n-2025-r2,,0.8097014925373134,0.6990534938937675
six_nations,modern,2025,2,8476135,164220,Italy,Michele Lamaro,Back-row,True,17.0,6n-2025-r2,,0.6417910447761194,0.20299082038044963
six_nations,modern,2025,2,8476135,220140,Italy,Lorenzo Cannone,Back-row,True,67.0,6n-2025-r2,,1.0,4.336846432991432
six_nations,modern,2025,2,8476135,202980,Italy,Gianmarco Lucchesi,Hooker,True,7.0,6n-2025-r2,,0.2947761194029851,-0.6237803021417467
six_nations,modern,2025,2,8476135,231762,Italy,Luca Rizzoli,Prop,True,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,144684,Italy,Marco Riccioni,Prop,True,0.0,6n-2025-r2,,0.029850746268656716,-1.2025200879072842
six_nations,modern,2025,2,8476135,142434,Italy,Dino Lamb,Second-row,True,-2.0,6n-2025-r2,,0.007462686567164179,-1.3678743124117234
six_nations,modern,2025,2,8476135,204054,Italy,Manuel Zuliani,Back-row,True,9.0,6n-2025-r2,,0.43283582089552236,-0.45842607763730747
six_nations,modern,2025,2,8476135,231840,Italy,Ross Vintcent,Back-row,True,7.0,6n-2025-r2,,0.2947761194029851,-0.6237803021417467
six_nations,modern,2025,2,8476135,231774,Italy,Alessandro Garbisi,Scrum-half,False,1.0,6n-2025-r2,,0.055970149253731345,-1.1198429756550645
six_nations,modern,2025,2,8476135,202992,Italy,Jacopo Trulla,Back-three,False,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,197892,Wales,Blair Murray,Back-three,False,20.0,6n-2025-r2,,0.746268656716418,0.4510221571371085
six_nations,modern,2025,2,8476135,177600,Wales,Tom Rogers,Back-three,False,6.0,6n-2025-r2,,0.2537313432835821,-0.7064574143939664
six_nations,modern,2025,2,8476135,120162,Wales,Nick Tompkins,Centre,False,2.0,6n-2025-r2,,0.09328358208955224,-1.037165863402845
six_nations,modern,2025,2,8476135,232158,Wales,Eddie James,Centre,False,7.0,6n-2025-r2,,0.2947761194029851,-0.6237803021417467
six_nations,modern,2025,2,8476135,129096,Wales,Josh Adams,Back-three,False,2.0,6n-2025-r2,,0.09328358208955224,-1.037165863402845
six_nations,modern,2025,2,8476135,154968,Wales,Ben Thomas,Centre,False,5.0,6n-2025-r2,,0.22014925373134328,-0.789134526646186
six_nations,modern,2025,2,8476135,128628,Wales,Tomos Williams,Scrum-half,False,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,119118,Wales,Gareth Thomas,Prop,True,7.0,6n-2025-r2,,0.2947761194029851,-0.6237803021417467
six_nations,modern,2025,2,8476135,232134,Wales,Evan Lloyd,Hooker,True,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,110982,Wales,Henry Thomas,Prop,True,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,122568,Wales,Will Rowlands,Second-row,True,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,226926,Wales,Freddie Thomas,Second-row,True,16.0,6n-2025-r2,,0.6082089552238806,0.12031370812823
six_nations,modern,2025,2,8476135,154938,Wales,James Botham,Back-row,True,12.0,6n-2025-r2,,0.5111940298507462,-0.21039474088064855
six_nations,modern,2025,2,8476135,203070,Wales,Jac Morgan,Back-row,True,23.0,6n-2025-r2,,0.8097014925373134,0.6990534938937675
six_nations,modern,2025,2,8476135,66186,Wales,Taulupe Faletau,Back-row,True,25.0,6n-2025-r2,,0.8582089552238806,0.8644077183982067
six_nations,modern,2025,2,8476135,122628,Wales,Elliot Dee,Hooker,True,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,121974,Wales,Nicky Smith,Prop,True,2.0,6n-2025-r2,,0.09328358208955224,-1.037165863402845
six_nations,modern,2025,2,8476135,144480,Wales,Keiron Assiratti,Prop,True,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,203082,Wales,Teddy Williams,Second-row,True,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476135,176652,Wales,Aaron Wainwright,Back-row,True,22.0,6n-2025-r2,,0.7873134328358209,0.6163763816415478
six_nations,modern,2025,2,8476135,116400,Wales,Rhodri Williams,Scrum-half,False,0.0,6n-2025-r2,,0.029850746268656716,-1.2025200879072842
six_nations,modern,2025,2,8476135,263442,Wales,Dan Edwards,Fly-half,False,8.0,6n-2025-r2,,0.3582089552238806,-0.5411031898895271
six_nations,modern,2025,2,8476135,263466,Wales,Josh Hathaway,Back-three,False,1.0,6n-2025-r2,,0.055970149253731345,-1.1198429756550645
six_nations,modern,2025,2,8476144,156288,England,Marcus Smith,Fly-half,False,23.0,6n-2025-r2,,0.8097014925373134,0.6990534938937675
six_nations,modern,2025,2,8476144,213192,England,Tommy Freeman,Back-three,False,36.0,6n-2025-r2,,0.9477611940298507,1.7738559531726228
six_nations,modern,2025,2,8476144,177378,England,Ollie Lawrence,Centre,False,28.0,6n-2025-r2,,0.8917910447761194,1.1124390551548655
six_nations,modern,2025,2,8476144,114534,England,Henry Slade,Centre,False,6.0,6n-2025-r2,,0.2537313432835821,-0.7064574143939664
six_nations,modern,2025,2,8476144,172416,England,Ollie Sleightholme,Back-three,False,18.0,6n-2025-r2,,0.6902985074626866,0.28566793263266926
six_nations,modern,2025,2,8476144,227772,England,Fin Smith,Fly-half,False,39.0,6n-2025-r2,,0.9701492537313433,2.0218872899292815
six_nations,modern,2025,2,8476144,142356,England,Alex Mitchell,Scrum-half,False,9.0,6n-2025-r2,,0.43283582089552236,-0.45842607763730747
six_nations,modern,2025,2,8476144,136680,England,Ellis Genge,Prop,True,18.0,6n-2025-r2,,0.6902985074626866,0.28566793263266926
six_nations,modern,2025,2,8476144,115452,England,Luke Cowan-Dickie,Hooker,True,15.0,6n-2025-r2,,0.582089552238806,0.03763659587601036
six_nations,modern,2025,2,8476144,144738,England,Will Stuart,Prop,True,11.0,6n-2025-r2,,0.4925373134328358,-0.29307185313286815
six_nations,modern,2025,2,8476144,122652,England,Maro Itoje,Second-row,True,21.0,6n-2025-r2,,0.7686567164179104,0.5336992693893282
six_nations,modern,2025,2,8476144,213798,England,George Martin,Second-row,True,19.0,6n-2025-r2,,0.7238805970149254,0.3683450448848889
six_nations,modern,2025,2,8476144,155892,England,Tom Curry,Back-row,True,34.0,6n-2025-r2,,0.9291044776119403,1.6085017286681835
six_nations,modern,2025,2,8476144,142404,England,Ben Earl,Back-row,True,33.0,6n-2025-r2,,0.9104477611940298,1.525824616415964
six_nations,modern,2025,2,8476144,164394,England,Tom Willis,Back-row,True,34.0,6n-2025-r2,,0.9291044776119403,1.6085017286681835
six_nations,modern,2025,2,8476144,61134,England,Jamie George,Hooker,True,3.0,6n-2025-r2,,0.14925373134328357,-0.9544887511506253
six_nations,modern,2025,2,8476144,226920,England,Fin Baxter,Prop,True,21.0,6n-2025-r2,,0.7686567164179104,0.5336992693893282
six_nations,modern,2025,2,8476144,178806,England,Joe Heyes,Prop,True,4.0,6n-2025-r2,,0.19402985074626866,-0.8718116388984056
