date,comp_id,comp_name,fixture_id,team,team_id,opponent,opponent_id,team_score,opp_score,player_id,player_name,jersey,started,minutes,yellow_cards,red_cards,tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,metres,defenders_beaten,clean_breaks,offload,runs,tackles,missed_tackles,dominant_tackles,tackle_success,tackle_turnover,tackle_try_saver,rucks_won,rucks_lost,passes,bad_passes,lineouts_won,turnovers_conceded,penalties_conceded,missed_conversion_goals,missed_penalty_goals,drop_goal_missed,points
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,139962,Alex Newsome,15,True,80,0,0,0,0,0,0,0,43,0,0,0,7,2,2,0,0.5,1,0,4,0,10,0,1,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,186390,Apisalome Vota,13,True,80,0,0,0,0,0,0,0,15,2,0,0,6,8,2,1,0.8,2,0,3,0,4,2,0,2,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,243102,Kalaveti Ravouvou,12,True,80,0,0,0,0,0,0,0,29,2,0,0,9,6,0,1,0.75,0,0,9,0,1,0,1,1,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,233220,Vinaya Habosi,11,True,80,0,0,0,0,0,0,0,38,1,0,0,6,9,1,2,0.82,0,0,5,0,2,1,0,1,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,69582,Baden Kerr,10,True,80,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0.5,0,0,2,0,10,1,0,3,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,206814,Simione Kuruvoli,9,True,50,0,0,0,0,0,0,0,27,2,0,0,4,6,1,0,0.86,0,0,5,0,23,2,0,1,2,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,211644,Jone Koroiduadua,1,True,58,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1.0,0,0,0,1,0,0,0,2,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,206742,Tevita Ikanivere,2,True,52,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0.8,0,0,0,0,1,1,7,1,2,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,131406,Samuela Tawake,3,True,52,0,0,0,0,0,0,0,2,0,0,0,3,10,2,1,0.83,0,0,2,0,3,0,0,0,2,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,197268,Isoa Nasilasila,4,True,66,0,0,0,0,0,0,0,9,0,0,0,10,2,0,2,0.67,0,0,9,0,2,0,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,176082,Kitione Ratu,14,True,58,0,0,0,0,0,0,0,49,4,0,0,8,1,0,0,1.0,0,0,6,1,0,0,0,1,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,176688,Te Ahiwaru Cirikidaveta,5,True,80,0,0,0,0,0,0,0,3,0,0,0,2,10,1,1,0.91,0,0,2,0,0,0,0,1,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,214050,Kitione Salawa,7,True,80,0,0,0,0,0,0,0,16,1,0,1,5,12,1,1,0.92,0,0,4,0,5,0,0,1,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,121920,Nemani Nagusa,8,True,80,0,0,1,0,0,0,0,12,2,0,0,4,6,0,0,0.75,0,0,3,0,5,0,0,1,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,185118,Mesulame Dolokoto,16,False,28,0,0,0,0,0,0,0,11,1,0,0,3,0,2,0,0.0,0,0,2,0,2,1,4,1,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,121908,Manasa Saulo,18,False,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,124440,Viliame Rarasea,19,False,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,206784,Vilive Miramira,20,False,22,0,0,0,0,0,0,0,11,0,0,0,4,1,0,0,1.0,0,0,4,0,2,1,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,169092,Peni Matawalu,21,False,30,0,0,0,0,0,0,0,8,0,0,0,2,1,1,0,0.5,0,0,2,0,31,1,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,184806,Caleb Muntz,22,False,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,233214,Onisi Ratave,23,False,30,0,0,0,0,0,0,0,28,2,0,0,6,1,0,0,1.0,0,0,4,0,0,0,0,3,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,201210,Meli Derenalagi,6,True,45,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,0.6,0,0,2,0,3,0,0,1,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,264132,Selestino Ravutaumada,15,True,50,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0.6,0,0,0,0,3,0,1,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,Fijian Drua,1340,NSW Waratahs,617,10,40,186306,Timoci Sauvoli,17,False,35,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,192528,Tane Edmed,22,False,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,0,1,0,2,0,0,1,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,47898,Jamie Roberts,23,False,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,164262,Dylan Pietsch,14,True,80,0,0,0,0,0,0,0,14,1,0,0,3,5,2,0,0.71,0,0,3,0,0,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,142218,Izaia Perese,13,True,80,0,0,0,0,0,0,0,26,6,0,1,9,7,2,0,0.78,0,0,4,0,5,2,0,3,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,124356,Lalakai Foketi,12,True,65,0,0,1,0,0,0,0,21,0,0,1,3,5,0,1,1.0,0,0,1,0,7,0,0,0,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,187842,Ben Donaldson,10,True,66,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1.0,0,0,0,0,14,0,0,1,0,2,0,0,15
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,133662,Jake Gordon,9,True,78,0,0,1,0,0,0,0,103,4,3,0,5,15,1,0,0.94,0,0,4,0,45,0,0,0,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,192666,Angus Bell,1,True,58,0,0,1,1,0,0,0,12,1,0,1,9,6,0,0,0.86,0,1,6,0,5,0,0,0,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,134076,Dave Porecki,2,True,52,0,0,1,0,0,0,0,20,0,0,0,6,8,1,0,0.89,0,0,5,0,1,0,9,0,0,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,166086,Harry Johnson-Holmes,3,True,60,0,0,0,0,0,0,0,2,0,0,0,5,8,1,0,0.89,0,0,5,0,2,0,0,0,3,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,118932,Jed Holloway,4,True,80,0,0,0,1,0,0,0,21,1,0,0,9,5,3,0,0.63,0,1,7,2,5,1,0,1,3,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,206022,James Turner,11,True,80,0,0,0,0,0,0,0,62,1,2,0,8,2,2,0,0.5,0,0,5,1,1,0,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,166242,Lachlan Swinton,6,True,65,0,0,0,0,0,0,0,0,1,0,1,3,11,2,2,0.73,0,0,2,0,2,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,130374,Geoff Cridge,5,True,80,0,0,0,0,0,0,0,10,0,0,0,2,11,0,1,1.0,1,0,1,1,3,1,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,193992,Carlo Tizzano,20,False,20,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0.86,0,1,2,0,2,1,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,197280,Henry Robertson,21,False,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,197898,Tiaan Tauakipulu,18,False,20,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.67,0,0,0,0,0,0,0,0,5,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,144318,Hugh Sinclair,19,False,15,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,168684,Tom Horton,16,False,28,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0.73,0,0,0,0,1,1,2,0,0,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,192630,William Harris,8,True,80,0,0,1,0,0,0,0,12,0,0,1,3,8,0,0,0.89,0,0,1,0,6,0,0,1,2,0,0,0,5
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,205602,Charlie Gamble,7,True,60,0,0,0,0,0,0,0,3,0,0,0,2,10,0,0,1.0,0,0,2,0,0,0,0,0,1,0,0,0,0
2022-02-18,1242,Super Rugby Pacific,4707115,NSW Waratahs,617,Fijian Drua,1340,40,10,113970,Tetera Faulkner,17,False,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,127404,Jackson Garden-Bachop,22,False,0,0,0,1,0,0,0,0,20,1,0,0,3,0,0,0,0.0,0,0,2,0,10,0,0,0,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,141654,Richard Judd,21,False,19,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0.5,0,0,1,1,28,0,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,173868,Bailyn Sullivan,23,False,19,0,0,1,0,0,0,0,37,4,1,0,5,1,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,173226,Jock Campbell,15,True,80,0,0,1,0,0,0,0,38,6,1,2,7,2,0,0,0.66,0,0,3,0,5,1,0,1,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,155268,Jordan Petaia,14,True,54,0,0,0,0,0,0,0,36,2,0,0,3,3,1,0,0.6,0,0,3,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,192672,Josh Flook,13,True,80,0,0,0,1,0,0,0,0,1,0,0,3,4,1,0,0.68,0,0,2,0,1,1,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,165906,Hamish Stewart,12,True,80,0,0,0,0,0,0,0,12,0,0,0,5,8,0,0,1.04,0,0,4,1,1,0,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,196962,Dane Zander,1,True,49,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.84,0,0,0,0,1,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,58092,James O'Connor,10,True,80,0,0,0,1,1,2,0,18,0,0,0,4,7,0,0,0.91,0,0,1,0,11,1,1,2,1,2,0,0,8
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,164268,Tate McDermott,9,True,80,0,0,0,0,0,0,0,18,2,0,1,7,8,1,0,0.8,0,0,5,1,53,4,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,142170,Alex Mafi,2,True,53,0,0,0,0,0,0,0,4,0,0,1,2,8,2,0,0.8,0,0,1,0,2,0,10,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,131862,Taniela Tupou,3,True,63,1,0,1,0,0,0,0,3,0,0,0,2,7,1,0,0.77,0,0,2,0,3,0,0,1,3,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,169410,Brayden Iose,20,False,37,1,0,0,0,0,0,0,40,2,1,0,4,3,0,0,0.99,0,0,3,1,3,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,153156,Angus Blyth,4,True,68,0,0,0,0,0,0,0,2,0,0,0,1,12,1,1,0.84,0,0,2,0,4,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,173220,Filipo Daugunu,11,True,80,0,0,0,0,0,0,0,44,1,1,2,10,5,0,0,1.0,0,0,6,0,3,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,134886,Reed Prinsep,19,False,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,149658,Pouri Rakete-Stones,1,True,48,0,0,0,0,0,0,0,2,1,0,0,4,8,0,0,1.04,0,0,4,0,1,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,185508,Xavier Numia,17,False,32,0,0,0,0,0,0,0,6,2,0,0,4,3,0,0,0.75,0,0,3,0,2,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,140016,Lukhan Salakaia-Loto,5,True,80,0,0,0,0,0,0,0,2,0,0,0,2,8,0,1,1.04,0,0,2,0,7,2,0,1,2,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,176550,Billy Proctor,13,True,80,0,0,0,0,0,0,0,32,1,1,4,10,8,2,0,0.64,0,0,5,0,12,0,2,2,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,147456,Peter Umaga-Jensen,12,True,61,0,0,0,1,0,0,0,16,1,0,0,8,5,0,0,0.85,0,0,5,1,5,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,132846,Wes Goosen,11,True,80,0,0,0,1,0,0,0,29,3,1,0,6,5,2,0,0.7,0,0,5,0,4,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,216096,Ruben Love,10,True,68,0,0,1,0,0,0,0,62,0,1,0,5,0,0,0,0.0,0,0,3,0,20,3,0,0,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,132966,Jamie Booth,9,True,61,0,0,0,0,0,0,0,24,0,1,1,5,4,2,0,0.56,0,0,1,0,70,3,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,52272,Ben May,18,False,24,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1.0,0,0,2,0,0,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,149706,Asafo Aumua,2,True,66,0,0,0,0,0,0,0,25,1,0,0,11,5,1,0,0.7,0,0,10,0,2,0,8,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,140040,James Blackwell,4,True,80,0,0,0,0,0,0,0,1,0,0,0,9,11,1,0,0.88,0,0,9,0,10,2,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,235482,Justin Sangster,5,True,80,0,0,0,0,0,0,0,9,1,0,1,10,9,2,0,0.81,0,0,6,1,6,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,184704,Devan Flanders,6,True,80,0,0,0,0,0,0,0,18,0,0,0,7,13,2,0,0.78,0,0,6,1,5,0,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,174330,Du'Plessis Kirifi,7,True,43,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0.91,0,0,2,0,5,1,0,0,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,120396,Ardie Savea,8,True,61,0,0,0,0,0,0,0,50,5,0,0,7,9,0,0,0.81,0,0,6,0,4,0,0,1,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,173400,Jacob Devery,16,False,14,0,0,0,0,0,0,0,8,1,0,0,3,3,0,0,0.99,0,0,3,0,1,0,5,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,140004,Tyrel Lomax,3,True,56,0,0,0,0,0,0,0,3,0,0,0,3,4,2,0,0.68,0,0,3,0,1,1,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,149760,Angus Scott-Young,6,True,22,0,0,0,0,0,0,0,25,0,0,2,9,13,3,0,0.78,0,0,7,0,3,0,0,2,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,130716,Ross Haylett-Petty,5,True,72,0,0,0,0,0,0,0,3,0,0,0,6,8,1,0,0.72,0,0,7,0,4,1,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,153066,Harry Wilson,8,True,80,0,0,1,1,0,0,0,51,1,1,2,15,16,0,0,0.96,0,0,11,0,9,1,0,1,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,209232,Cabous Eloff,3,True,80,0,0,0,0,0,0,0,8,0,0,0,7,6,0,0,0.84,0,0,7,0,2,0,0,1,2,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,130710,Matt Philip,4,True,80,0,0,0,0,0,0,0,23,3,0,4,12,3,1,0,0.42,0,0,7,0,9,1,0,0,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707133,Hurricanes,299,Crusaders,305,32,42,102960,Julian Savea,14,True,80,0,0,0,0,0,0,0,86,5,1,0,10,6,1,1,0.78,0,0,10,0,2,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,196182,Sam Wallis,6,True,53,0,0,0,0,0,0,0,3,1,0,0,5,15,0,0,0.9,0,0,4,1,2,0,0,2,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,133728,Brad Wilkin,7,True,80,0,0,1,0,0,0,0,17,0,0,1,8,9,1,0,0.63,0,0,5,0,6,0,0,0,0,0,0,0,5
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,124314,Michael Wells,8,True,80,0,0,0,0,0,0,0,10,0,0,0,8,3,2,0,0.39,0,0,8,0,4,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,144210,Jordan Uelese,2,True,44,0,0,0,0,0,0,0,20,0,0,1,8,6,1,0,0.78,0,0,6,0,3,1,6,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,142626,Matt Gibbon,16,False,36,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,1.0,0,0,2,0,1,0,6,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,131148,Sef Fa'agase,18,False,0,0,0,0,0,0,0,0,5,0,0,0,2,3,1,1,0.75,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,183510,Thomas Nowlan,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0.68,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,243180,Tamati Ioane,20,False,27,0,0,0,0,0,0,0,21,2,0,0,6,4,0,0,1.0,0,0,6,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,134682,James Tuttle,21,False,27,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1.0,0,0,2,0,21,2,0,2,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,187782,Ray Nu'u,22,False,31,0,0,0,0,0,0,0,14,2,0,0,3,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,227238,Young Tonumaipea,23,False,31,0,0,0,0,0,0,0,38,1,2,0,4,0,0,0,0.0,0,0,2,0,1,1,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,60666,James Hanson,17,False,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,1,0,0,0,0,0,3,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,149814,Liam Wright,7,True,40,0,0,0,0,0,0,0,7,0,0,0,4,2,1,0,0.4,0,0,4,0,2,0,0,0,1,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,130674,Cameron Orr,1,True,49,0,0,0,0,0,0,0,3,0,0,0,3,6,2,1,0.66,0,0,4,0,0,0,0,1,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,191412,Carter Gordon,10,True,80,0,0,0,0,0,0,0,10,3,0,1,7,2,0,0,1.0,0,0,4,0,18,5,0,4,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,153054,Josh Nasser,16,False,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,165876,Harry Hoopert,17,False,31,0,0,0,0,0,0,0,2,0,0,1,2,7,1,0,0.91,0,0,1,0,2,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,191460,Zane Nonggorr,18,False,13,0,0,0,0,0,0,0,7,1,0,0,1,3,0,0,0.99,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,204804,Ryan Smith,19,False,8,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,154110,Fraser McReight,20,False,40,0,0,0,0,0,0,0,8,0,1,0,7,6,0,0,1.02,0,0,3,0,6,3,0,0,2,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Queensland Reds,767,Melbourne Rebels,53,23,5,191478,Spencer Jeans,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,1242,Super Rugby Pacific,4707142,Melbourne Rebels,53,Queensland Reds,767,5,23,130728,Joe Powell,9,True,80,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0.7,0,0,1,0,47,4,0,1,0,0,0,0,0
