id,name,team,hemi,pos,value,sel,status,opp,home,n_hist,rp_min,wr_margin,weather_att,per80,exp_min,starter_exp,supersub_exp,captain_score
140494,Jiuta Wainiqolo,Fiji,2,Back Three,5.5,18.4,P,Wales,True,20,3482,11.7,0.989,28.08,75.2,21.74080310158312,10.87040155079156,2.525249485148724
229307,Cam Roigard,New Zealand,2,Scrum Half,8.0,35.2,P,France,True,19,2081,14.6,0.849,30.29,64.4,24.69788929053952,12.34894464526976,2.0868978119771926
123016,Jac Morgan,Wales,1,Loose Forward,7.0,17.3,P,Fiji,False,33,2339,-11.7,0.989,24.55,74.0,22.11906842019745,11.059534210098725,1.1227072980969148
146480,Sione Tuipulotu,Scotland,1,Centre,7.5,9.3,P,Argentina,False,45,3873,-5.3,1.0,15.3,76.3,19.398760889298202,9.699380444649101,0.6150437929028324
244532,Theo Attissogbe,France,1,Back Three,6.5,8.2,P,New Zealand,False,15,3569,-14.6,0.849,16.43,80.0,26.91296457424906,13.45648228712453,3.4671322887958254
180778,Kyle Rowe,Scotland,1,Back Three,5.5,1.3,P,Argentina,False,21,2907,-5.3,1.0,17.59,76.6,24.24292393634456,12.12146196817228,2.959868496250027
142873,Ben Gunter,Japan,2,Loose Forward,4.5,10.7,P,Italy,True,20,2235,4.2,0.992,19.25,71.5,20.583273899861894,10.291636949930947,0.7640321158590021
250067,Fabien Brau-Boirie,France,1,Centre,6.0,3.8,P,New Zealand,False,4,2419,-14.6,0.849,19.05,73.3,32.46134505678653,16.230672528393264,4.1324179834820045
190344,Matthieu Jalibert,France,1,Fly Half,8.0,21.8,P,New Zealand,False,36,4126,-14.6,0.849,19.35,76.1,26.884799582689126,13.442399791344563,4.6587606879182015
240624,Selestino Ravutaumada,Fiji,2,Centre,5.0,5.9,P,Wales,True,11,2233,11.7,0.989,19.53,73.0,17.691710826777353,8.845855413388676,1.155993269745819
245055,Elia Canakaivata,Fiji,2,Loose Forward,4.0,2.2,P,Wales,True,22,2070,11.7,0.989,19.22,73.7,24.720555355057282,12.360277677528641,2.2113457873656444
146220,Will Jordan,New Zealand,2,Back Three,8.5,28.9,P,France,True,56,2032,14.6,0.849,24.23,78.7,24.83497936559918,12.41748968279959,3.509337935011043
245050,Max Jorgensen,Australia,2,Back Three,7.5,13.4,P,Ireland,True,22,2330,-10.1,1.0,16.05,78.9,20.84684869942155,10.423424349710775,2.517944491799482
187820,Rory Darge,Scotland,1,Loose Forward,6.5,4.7,P,Argentina,False,41,3091,-5.3,1.0,22.15,70.9,22.808996863342696,11.404498431671348,1.389020244407807
145361,Hugo Keenan,Ireland,1,Back Three,5.5,6.3,P,Australia,False,50,2367,10.1,1.0,14.92,77.0,18.37284969270425,9.186424846352125,2.264471330875296
229505,Lucio Cinti,Argentina,2,Centre,6.0,1.4,P,Scotland,True,43,2494,5.3,1.0,16.2,70.4,20.598024271121467,10.299012135560734,1.4123685449571495
179379,Ardie Savea,New Zealand,2,Loose Forward,8.5,50.2,P,France,True,64,3403,14.6,0.849,23.09,78.1,26.566092547098627,13.283046273549314,2.5109796532057125
126800,Josh van der Flier,Ireland,1,Loose Forward,6.0,9.7,P,Australia,False,59,3198,10.1,1.0,22.34,64.1,21.414951467525785,10.707475733762893,0.9171450231959721
154929,Cheslin Kolbe,South Africa,2,Back Three,8.0,37.7,P,England,True,34,3380,26.1,1.0,29.56,76.0,17.50637980997518,8.75318990498759,1.484465182326708
238928,Warner Dearns,Japan,2,Lock,6.5,14.2,P,Italy,True,34,2722,4.2,0.992,16.17,78.4,21.51449645581671,10.757248227908356,0.8065210741710481
243815,Marko Gazzotti,France,1,Loose Forward,4.0,3.3,P,New Zealand,False,3,2538,-14.6,0.849,19.08,80.0,28.628291488343542,14.314145744171771,2.5419226635029215
121353,Malcolm Marx,South Africa,2,Hooker,8.5,24.7,P,England,True,53,2091,26.1,1.0,24.52,63.2,16.326103943500193,8.163051971750097,-0.09174504989326862
105748,Jack Conan,Ireland,1,Loose Forward,7.0,12.8,P,Australia,False,50,2728,10.1,1.0,20.45,70.1,24.12930499264106,12.06465249632053,2.0106341109664028
188103,Pita Gus Sowakula,Fiji,2,Loose Forward,4.0,1.8,P,Wales,True,7,0,11.7,0.989,15.67,67.3,18.022233956533036,9.011116978266518,0.9576362661477044
216173,Jamison Gibson-Park,Ireland,1,Scrum Half,7.0,17.1,P,Australia,False,56,3175,10.1,1.0,15.95,69.0,19.20277526710185,9.601387633550925,1.158438221008397
207343,Grant Williams,South Africa,2,Scrum Half,7.0,5.1,P,England,True,30,1629,26.1,1.0,27.68,60.8,24.225841960698006,12.112920980349003,1.8590940902193411
235266,Joaquin Oviedo,Argentina,2,Loose Forward,5.5,3.1,P,Scotland,True,25,2854,5.3,1.0,25.05,67.3,29.55535316564647,14.777676582823235,2.953451413511729
226185,Kitione Salawa,Fiji,2,Loose Forward,4.5,5.5,P,Wales,True,14,0,11.7,0.989,18.57,66.4,25.760860918336743,12.880430459168371,2.1491075050424353
136190,Luke Jacobson,New Zealand,2,Loose Forward,4.0,2.9,P,France,True,25,2773,14.6,0.849,15.45,63.9,23.467163524117737,11.733581762058868,1.2708677545906075
162344,Julian Montoya,Argentina,2,Hooker,7.5,9.0,P,Scotland,True,61,3073,5.3,1.0,18.26,65.3,15.8586738737166,7.9293369368583,-0.4800197255120183
214439,Rob Valetini,Australia,2,Loose Forward,6.5,8.0,P,Ireland,True,63,3062,-10.1,1.0,15.19,69.7,25.768314987909278,12.884157493954639,2.0612675454311873
109816,Rory Hutchinson,Scotland,1,Centre,4.0,1.1,P,Argentina,False,9,3342,-5.3,1.0,14.44,72.0,20.371066614980933,10.185533307490466,1.488929313453546
110905,Ben-Jason Dixon,South Africa,2,Loose Forward,4.0,0.1,B,England,True,9,2620,26.1,1.0,13.32,35.0,6.310799341329606,18.932398023988817,-1.3967997403431673
239638,Takuro Matsunaga,Japan,2,Back Three,3.5,1.4,P,Italy,True,7,3040,4.2,0.992,13.88,69.7,22.243205866677172,11.121602933338586,2.5394982282917193
105949,Damian de Allende,South Africa,2,Centre,7.0,8.8,P,England,True,49,2934,26.1,1.0,18.97,75.2,20.88697526583031,10.443487632915154,1.445688926317482
128023,Salesi Rayasi,Fiji,2,Back Three,6.5,10.3,P,Wales,True,6,3122,11.7,0.989,22.31,75.5,20.528528329765717,10.264264164882858,2.430610138802825
165007,Ellis Genge,England,1,Prop,5.5,8.9,P,South Africa,False,70,2845,-26.1,1.0,16.5,55.9,13.73868335076755,6.869341675383775,-0.8099020344072275
152990,Temo Mayanavanua,Fiji,2,Lock,5.0,2.4,P,Wales,True,36,1968,11.7,0.989,10.05,71.3,20.91149608220303,10.455748041101515,0.46273280324013094
133457,Antoine Hastoy,France,1,Fly Half,4.0,0.0,B,New Zealand,False,12,4325,-14.6,0.849,10.6,10.3,7.345963746559674,22.03789123967902,-1.1840368484627624
209612,Ben Earl,England,1,Loose Forward,8.0,14.0,P,South Africa,False,56,3720,-26.1,1.0,20.2,73.4,27.07573558619802,13.53786779309901,3.0322560619963745
137153,Jasper Wiese,South Africa,2,Loose Forward,6.5,7.1,P,England,True,43,2557,26.1,1.0,21.71,62.0,24.120073297527156,12.060036648763578,2.020087543159562
197335,Lorenzo Cannone,Italy,1,Loose Forward,6.0,8.0,P,Japan,False,40,2719,-4.2,0.992,17.82,68.1,24.344414788926944,12.172207394463472,2.09006922553265
178222,Jock Campbell,Australia,2,Back Three,4.0,2.7,P,Ireland,True,9,2443,-10.1,1.0,12.55,77.8,18.774522436041465,9.387261218020733,1.651954903430411
180443,Damian Willemse,South Africa,2,Back Three,5.5,8.1,P,England,True,42,2695,26.1,1.0,19.23,74.6,20.033312676791667,10.016656338395833,2.432563215298564
104346,Tevita Ikanivere,Fiji,2,Hooker,5.0,3.7,P,Wales,True,33,2226,11.7,0.989,21.54,65.0,18.59586349991502,9.29793174995751,0.6985628823612618
240621,Dylan Pietsch,Australia,2,Back Three,6.5,2.0,P,Ireland,True,13,1690,-10.1,1.0,17.69,68.7,18.529175661750788,9.264587830875394,1.6432732444044484
179604,Josua Tuisova,Fiji,2,Centre,5.5,12.4,P,Wales,True,22,3187,11.7,0.989,19.47,77.7,21.6520684709352,10.8260342354676,1.7558593175073707
172351,Stuart McCloskey,Ireland,1,Centre,6.5,13.4,P,Australia,False,27,2874,10.1,1.0,20.32,68.2,25.361037105611285,12.680518552805642,2.2413069247331485
128750,Andrea Zambonin,Italy,1,Lock,5.5,13.0,P,Japan,False,20,3021,-4.2,0.992,12.51,63.8,17.03727985166729,8.518639925833645,-0.2748880918428422
137626,Fin Smith,England,1,Fly Half,5.0,4.5,P,South Africa,False,24,3884,-26.1,1.0,22.22,74.2,26.489271911891645,13.244635955945823,2.1144615705795617
142211,George Martin,England,1,Lock,4.0,6.4,P,South Africa,False,24,1448,-26.1,1.0,16.27,65.7,17.596269103970556,8.798134551985278,-0.6278202485323283
229303,Sam Darry,New Zealand,2,Lock,5.5,2.9,P,France,True,11,2202,14.6,0.849,14.96,72.6,18.121272659574878,9.060636329787439,0.19522217819393353
173801,Alex Coles,England,1,Lock,5.0,4.2,P,South Africa,False,21,3120,-26.1,1.0,18.06,73.1,16.603549110070436,8.301774555035218,-0.2641005550496583
137453,Josh Adams,Wales,1,Back Three,4.5,7.0,P,Fiji,False,48,2261,-11.7,0.989,10.69,76.1,16.96690134931074,8.48345067465537,0.9394748993233283
198565,Cian Prendergast,Ireland,1,Loose Forward,4.0,5.0,P,Australia,False,11,3253,10.1,1.0,18.75,58.8,22.393024597848598,11.196512298924299,1.1161100785003581
242264,Joseph-Aukuso Suaalii,Australia,2,Centre,7.5,9.0,P,Ireland,True,19,1147,-10.1,1.0,14.71,74.8,18.321251428511218,9.160625714255609,1.2513518296762536
202239,Tomas Albornoz,Argentina,2,Fly Half,7.0,5.9,P,Scotland,True,27,2612,5.3,1.0,23.58,67.0,30.579548567842842,15.289774283921421,3.7179159257771888
210801,Scott Cummings,Scotland,1,Lock,6.0,3.1,P,Argentina,False,43,2903,-5.3,1.0,12.34,72.3,16.531774331853686,8.265887165926843,-0.5321669409026824
130487,Nacho Brex,Italy,1,Centre,6.0,4.2,P,Japan,False,54,0,-4.2,0.992,10.78,75.4,16.109344441893814,8.054672220946907,-0.341487254769424
238629,Peter Lakai,New Zealand,2,Loose Forward,6.0,4.7,P,France,True,9,2993,14.6,0.849,17.78,69.3,25.68041022395232,12.84020511197616,2.1590638759171044
135572,Jack Cornelsen,Japan,2,Lock,5.5,4.8,P,Italy,True,31,2948,4.2,0.992,13.74,77.7,17.669926614801,8.8349633074005,-0.03442978490486068
169055,Jordie Barrett,New Zealand,2,Centre,8.0,11.9,P,France,True,63,3072,14.6,0.849,19.55,69.7,21.921520682259228,10.960760341129614,1.5340185259890982
144635,Ollie Chessum,England,1,Lock,6.5,29.4,P,South Africa,False,43,0,-26.1,1.0,13.4,71.4,20.214062977671645,10.107031488835823,1.1227300206721962
229297,Ruben Love,New Zealand,2,Fly Half,5.0,17.3,P,France,True,7,2402,14.6,0.849,17.6,74.5,21.251624871779605,10.625812435889802,2.793026357240943
240799,Josh Canham,Australia,2,Lock,4.5,3.1,P,Ireland,True,6,1759,-10.1,1.0,14.74,55.2,21.996742032999293,10.998371016499647,0.9998445770592702
219485,Ryan Lonergan,Australia,2,Scrum Half,4.0,1.6,P,Ireland,True,9,2520,-10.1,1.0,10.59,50.8,22.7488834419475,11.37444172097375,0.9984648002781025
111864,Max Spring,France,1,Back Three,4.0,1.4,P,New Zealand,False,2,3868,-14.6,0.849,10.03,72.0,21.150412539423765,10.575206269711883,2.5426028919841195
171003,Pieter-Steph du Toit,South Africa,2,Loose Forward,8.5,16.8,P,England,True,40,1261,26.1,1.0,16.91,78.3,19.765783408863186,9.882891704431593,0.9894066826280128
196687,Damian Penaud,France,1,Back Three,7.5,18.8,P,New Zealand,False,43,4477,-14.6,0.849,17.53,72.1,19.89129135288507,9.945645676442535,1.9885684352379884
119132,Aaron Wainwright,Wales,1,Loose Forward,6.5,5.6,P,Fiji,False,47,2728,-11.7,0.989,17.04,67.0,23.572061533474006,11.786030766737003,2.203367517413896
132322,Killian Tixeront,France,1,Loose Forward,4.0,0.2,B,New Zealand,False,6,3460,-14.6,0.849,14.49,26.5,6.59489162921119,19.78467488763357,-1.3795216508905295
185160,Codie Taylor,New Zealand,2,Hooker,7.5,4.3,P,France,True,58,1887,14.6,0.849,19.03,54.3,15.773740065893858,7.886870032946929,-0.27027979194099677
159599,Matt Fagerson,Scotland,1,Loose Forward,5.5,2.5,P,Argentina,False,60,3190,-5.3,1.0,18.54,73.9,21.203384425876397,10.601692212938199,0.6649068687551783
194110,Rodrigo Isgro,Argentina,2,Back Three,5.5,2.4,P,Scotland,True,18,1461,5.3,1.0,21.29,61.1,21.45704938917389,10.728524694586945,2.394009726922817
226250,Isoa Nasilasila,Fiji,2,Lock,4.5,3.6,P,Wales,True,32,2534,11.7,0.989,7.67,72.8,15.896135878842802,7.948067939421401,-0.3743045149161744
229557,Tommaso Menoncello,Italy,1,Centre,8.0,43.1,P,Japan,False,41,3214,-4.2,0.992,19.11,78.3,27.989845932058373,13.994922966029186,3.651006179050114
156253,Paolo Garbisi,Italy,1,Fly Half,7.0,5.1,P,Japan,False,54,3199,-4.2,0.992,13.8,78.3,23.964670762532243,11.982335381266122,1.3825742387983964
113000,Jack Dempsey,Scotland,1,Loose Forward,6.5,5.0,P,Argentina,False,35,2639,-5.3,1.0,19.53,70.3,26.51416874856328,13.25708437428164,2.6560595259406274
111475,Josh Lord,New Zealand,2,Lock,6.0,4.1,P,France,True,14,1714,14.6,0.849,13.39,64.0,23.118618831229142,11.559309415614571,0.9322077149911518
225264,Ruan Nortje,South Africa,2,Lock,6.0,6.0,P,England,True,20,2807,26.1,1.0,10.68,73.4,18.210270618578342,9.105135309289171,0.16381556619535692
244767,Oscar Jegou,France,1,Loose Forward,6.0,4.5,P,New Zealand,False,15,2951,-14.6,0.849,16.4,70.9,22.696567122761927,11.348283561380963,1.2564349525519896
104572,Thomas du Toit,South Africa,2,Prop,7.0,18.2,P,England,True,21,2573,26.1,1.0,17.94,47.7,13.623690860832308,6.811845430416154,-1.1651190642496474
222388,Yoram Moefana,France,1,Centre,6.5,11.0,P,New Zealand,False,41,4053,-14.6,0.849,13.86,75.2,20.039400489147464,10.019700244573732,1.7420175717729685
100043,Maxime Lucu,France,1,Scrum Half,6.5,16.6,P,New Zealand,False,35,4035,-14.6,0.849,15.38,67.0,17.503708791122317,8.751854395561159,-0.333601028178137
196773,Pierre Schoeman,Scotland,1,Prop,6.0,5.7,P,Argentina,False,56,3017,-5.3,1.0,17.31,60.1,14.311416061476033,7.155708030738016,-0.664297979389998
190708,Harry Wilson,Australia,2,Loose Forward,6.0,6.4,P,Ireland,True,38,512,-10.1,1.0,17.53,76.4,20.408008423331893,10.204004211665946,0.882124581105771
215963,Guido Petti,Argentina,2,Lock,5.5,4.1,P,Scotland,True,47,0,5.3,1.0,9.64,70.3,16.5445265237283,8.27226326186415,-0.038620600665667026
239229,Hugo Auradou,France,1,Lock,4.0,4.0,P,New Zealand,False,14,3206,-14.6,0.849,10.07,64.1,21.413705073733134,10.706852536866567,0.21863697045906488
202316,Frank Lomani,Fiji,2,Scrum Half,3.5,2.2,P,Wales,True,31,1315,11.7,0.989,17.05,59.6,16.835539434068522,8.417769717034261,0.055878030916029234
103703,Harry Hockings,Japan,2,Lock,4.5,1.3,P,Italy,True,4,2967,4.2,0.992,16.03,55.5,23.00167492660525,11.500837463302625,0.8459596785353266
222920,Gregor Brown,Scotland,1,Lock,4.5,0.5,B,Argentina,False,20,1631,-5.3,1.0,17.22,23.1,3.244774262915927,9.73432278874778,-2.632247709826146
206415,Mamoru Harada,Japan,2,Hooker,4.0,1.3,P,Italy,True,14,1482,4.2,0.992,17.65,58.1,15.804968795511492,7.902484397755746,-0.4249696116967629
144545,Ben Carter,Wales,1,Lock,4.0,1.0,P,Fiji,False,21,2563,-11.7,0.989,15.98,61.9,17.203251387749596,8.601625693874798,-0.1679439699483222
222623,Tom Curry,England,1,Loose Forward,6.0,5.8,P,South Africa,False,52,2044,-26.1,1.0,20.22,62.7,18.200298297219092,9.100149148609546,0.82729810360608
133163,Tomos Williams,Wales,1,Scrum Half,5.5,4.5,P,Fiji,False,56,2970,-11.7,0.989,13.19,71.1,18.422076579309714,9.211038289654857,0.35086340513669806
119955,Rhys Carre,Wales,1,Prop,4.5,28.7,P,Fiji,False,21,2337,-11.7,0.989,16.44,46.0,15.854753905584483,7.927376952792241,0.2767751816081383
210952,Tate McDermott,Australia,2,Scrum Half,4.0,0.9,B,Ireland,True,52,1665,-10.1,1.0,16.65,29.5,3.1207558077915896,9.36226742337477,-2.349672288646178
196669,Zander Fagerson,Scotland,1,Prop,6.5,1.4,B,Argentina,False,53,2641,-5.3,1.0,13.91,35.0,4.273593661289289,12.820780983867866,-2.7125964287950604
117823,Matias Alemanno,Argentina,2,Lock,6.0,2.2,P,Scotland,True,40,2411,5.3,1.0,11.86,54.4,16.744397456363018,8.372198728181509,-0.06360333361120434
127095,Santiago Grondona,Argentina,2,Loose Forward,5.5,1.0,P,Scotland,True,29,1689,5.3,1.0,13.29,65.8,18.158434360311112,9.079217180155556,0.27871477290825786
235183,Alex Mann,Wales,1,Loose Forward,5.5,2.9,P,Fiji,False,17,2083,-11.7,0.989,19.9,62.3,22.218144628212624,11.109072314106312,1.027753914432508
103821,Eroni Mawi,Fiji,2,Prop,5.0,3.3,P,Wales,True,39,2010,11.7,0.989,11.76,56.1,14.434965039758394,7.217482519879197,-0.8465207237320482
182760,Mayco Vivas,Argentina,2,Prop,4.5,3.4,P,Scotland,True,34,893,5.3,1.0,12.71,52.8,12.84157861139473,6.420789305697365,-1.3324916361389976
240452,Cameron Hanekom,South Africa,2,Loose Forward,4.0,4.5,P,England,True,2,1917,26.1,1.0,27.46,45.0,30.101020711781104,15.050510355890552,2.907552606474029
246851,Toms Rapetti,Argentina,2,Prop,3.0,0.2,B,Scotland,True,5,0,5.3,1.0,17.57,32.8,5.486355069476321,16.459065208428964,-2.316623053710147
129616,Fraser McReight,Australia,2,Loose Forward,7.0,19.8,P,Ireland,True,41,3080,-10.1,1.0,21.06,76.2,22.44633771805406,11.22316885902703,1.243255254913753
102468,Ethan de Groot,New Zealand,2,Prop,7.0,11.9,P,France,True,42,2056,14.6,0.849,12.98,46.8,13.28173617594922,6.64086808797461,-1.2331856716581198
233237,Immanuel Feyi-Waboso,England,1,Back Three,6.5,7.0,P,South Africa,False,16,2449,-26.1,1.0,18.26,75.3,24.225657784241527,12.112828892120763,3.530374908073612
229857,Jeremy Williams,Australia,2,Lock,5.5,6.8,P,Ireland,True,27,2519,-10.1,1.0,13.42,70.1,16.88572452245384,8.44286226122692,-0.2529849442805725
165591,Mateo Carreras,Argentina,2,Back Three,5.0,5.9,P,Scotland,True,35,2828,5.3,1.0,19.92,75.6,21.15737039283158,10.57868519641579,2.3286155616726614
244984,Agustin Moyano,Argentina,2,Scrum Half,3.5,0.3,B,Scotland,True,9,184,5.3,1.0,21.43,19.9,4.94947215086407,14.84841645259221,-1.8572401833689032
246824,Zac Porthen,South Africa,2,Prop,3.0,0.7,B,England,True,5,0,26.1,1.0,16.38,34.1,5.558514546050066,16.6755436381502,-2.363081791526864
200003,Pablo Matera,Argentina,2,Loose Forward,6.5,11.6,P,Scotland,True,58,2413,5.3,1.0,15.96,69.8,26.056617171883865,13.028308585941932,2.2995982611555243
197546,Joe Hawkins,Wales,1,Centre,6.0,0.3,P,Fiji,False,13,2258,-11.7,0.989,9.45,80.0,18.228262915055247,9.114131457527623,-0.04056267823826781
214124,James Botham,Wales,1,Loose Forward,6.0,0.3,B,Fiji,False,23,1565,-11.7,0.989,20.51,32.2,5.678180567144131,17.034541701432392,-1.6017921484434126
120191,Michele Lamaro,Italy,1,Loose Forward,6.0,2.4,P,Japan,False,56,3001,-4.2,0.992,13.54,68.9,19.6058862835338,9.8029431417669,0.19990779581217205
203381,James Ryan,Ireland,1,Lock,5.5,5.6,P,Australia,False,60,2829,10.1,1.0,9.41,63.8,14.897037877130183,7.448518938565091,-0.5737091615631986
211240,Dan Sheehan,Ireland,1,Hooker,8.0,22.7,P,Australia,False,46,2564,10.1,1.0,26.33,59.5,19.471372761929757,9.735686380964879,1.6246310118278298
110910,Jesse Kriel,South Africa,2,Centre,7.0,7.8,P,England,True,45,2850,26.1,1.0,19.13,79.3,20.911904744004158,10.455952372002079,1.3988056163343614
241794,Wallace Sititi,New Zealand,2,Loose Forward,6.5,4.8,B,France,True,21,1343,14.6,0.849,21.81,22.4,5.096471959312449,15.289415877937348,-1.6623296901454467
141860,Ewan Ashman,Scotland,1,Hooker,5.5,2.7,P,Argentina,False,38,2562,-5.3,1.0,24.57,56.5,20.277775304632698,10.138887652316349,0.2792735109714076
120076,Michael Leitch,Japan,2,Loose Forward,5.0,0.5,B,Italy,True,29,2470,4.2,0.992,18.3,28.8,8.649202035635795,25.947606106907386,-0.9022819751867059
202570,Tom Staniforth,France,1,Lock,3.5,4.9,P,New Zealand,False,2,2015,-14.6,0.849,17.48,55.0,11.747989308690613,5.8739946543453065,-0.9543618220242929
