fixture_id,player_id,team,match_at,competition,player_name,source,position,position_source
79639,100908,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Filo Paulo,permanent_cache_teamsheet,Second-row,starting_jersey
79639,101130,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Auvasa Faleali'I,permanent_cache_teamsheet,Scrum-half,starting_jersey
79639,102372,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Motu Matu'u,permanent_cache_teamsheet,Hooker,starting_jersey
79639,103218,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Paul Alo-Emile,permanent_cache_teamsheet,Prop,starting_jersey
79639,111240,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Logovi'i Mulipola,permanent_cache_teamsheet,Prop,starting_jersey
79639,117618,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Ulupano Seuteni,permanent_cache_teamsheet,Fly-half,starting_jersey
79639,119814,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Senio Toleafoa,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,121140,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Afaesetiti Amosa,permanent_cache_teamsheet,Back-row,starting_jersey
79639,124608,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Christopher Vui,permanent_cache_teamsheet,Back-row,starting_jersey
79639,124902,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,AJ Alatimu,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,126354,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Belgium Tuatagaloa,permanent_cache_teamsheet,Back-three,starting_jersey
79639,126420,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Ray Niuia,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,128760,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Jamie-Jerry Taulagi,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,143970,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Dwayne Polataivao,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,148230,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Alamanda Motuga,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,156768,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Jordan Lay,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,157110,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Kane Leaupepe,permanent_cache_teamsheet,Second-row,starting_jersey
79639,186954,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,John Vaili,permanent_cache_teamsheet,Back-three,starting_jersey
79639,186966,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Alofaaga Sao,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,63300,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Ahsee Tuala,permanent_cache_teamsheet,Back-three,starting_jersey
79639,67044,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Alapati Leiua,permanent_cache_teamsheet,Centre,starting_jersey
79639,69588,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Rey Lee-Lo,permanent_cache_teamsheet,Centre,starting_jersey
79639,70134,Samoa,2019-07-27 02:00:00+00:00,Pacific Nations Cup,TJ Ioane,permanent_cache_teamsheet,Back-row,starting_jersey
79639,102468,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Sefo Sakalia,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,112098,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Cooper Vuna,permanent_cache_teamsheet,Centre,starting_jersey
79639,112644,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,David Halaifonua,permanent_cache_teamsheet,Back-three,starting_jersey
79639,112854,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Ben Tameifuna,permanent_cache_teamsheet,Prop,starting_jersey
79639,114096,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Elvis Taione,permanent_cache_teamsheet,Hooker,starting_jersey
79639,120522,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Maama Vaipulu,permanent_cache_teamsheet,Back-row,starting_jersey
79639,127512,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Zane Kapeli,permanent_cache_teamsheet,Back-row,starting_jersey
79639,130440,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Leon Fukofuka,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,131838,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Fotu Lokotui,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,134934,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Mali Hingano,permanent_cache_teamsheet,Centre,starting_jersey
79639,136368,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Sam Lousi,permanent_cache_teamsheet,Second-row,starting_jersey
79639,141684,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Viliami Lolohea,permanent_cache_teamsheet,Back-three,starting_jersey
79639,142308,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Onehunga Havili,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,156696,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Leva Fifita,permanent_cache_teamsheet,Second-row,starting_jersey
79639,162354,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Toma Taufa,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,173490,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Otumaka Mausia,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,177582,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Sione Vailanu,permanent_cache_teamsheet,Back-row,starting_jersey
79639,185358,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,James Faiva,permanent_cache_teamsheet,Fly-half,starting_jersey
79639,62586,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Paea Fa'anunu,permanent_cache_teamsheet,Prop,starting_jersey
79639,63318,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Samisoni Fisilau,permanent_cache_teamsheet,Scrum-half,starting_jersey
79639,63330,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Siua Halanukonuka,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79639,64044,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Nafi Tuitavake,permanent_cache_teamsheet,Back-three,starting_jersey
79639,69804,Tonga,2019-07-27 02:00:00+00:00,Pacific Nations Cup,Ma'afu Fia,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,112566,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Hubert Buydens,permanent_cache_teamsheet,Prop,starting_jersey
79630,112578,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Conor Trainor,permanent_cache_teamsheet,Back-three,starting_jersey
79630,116358,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Peter Nelson,permanent_cache_teamsheet,Fly-half,starting_jersey
79630,119766,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Tyler Ardron,permanent_cache_teamsheet,Back-row,starting_jersey
79630,120126,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Justin Blanchet,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,122166,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Nick Blevins,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,123666,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Patrick Parfrey,permanent_cache_teamsheet,Back-three,starting_jersey
79630,127680,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Shane O'Leary,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,128268,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Jake Ilnicki,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,128454,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Benoit Piffero,permanent_cache_teamsheet,Hooker,starting_jersey
79630,131442,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Gordon McRorie,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,141342,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Evan Olmstead,permanent_cache_teamsheet,Second-row,starting_jersey
79630,151098,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Kyle Baillie,permanent_cache_teamsheet,Back-row,starting_jersey
79630,151134,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Matt Heaton,permanent_cache_teamsheet,Back-row,starting_jersey
79630,151146,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Andrew Quattrin,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,151182,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Ben LeSage,permanent_cache_teamsheet,Centre,starting_jersey
79630,162546,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Rob Brouwer,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,162552,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Conor Keys,permanent_cache_teamsheet,Second-row,starting_jersey
79630,164472,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Cole Keith,permanent_cache_teamsheet,Prop,starting_jersey
79630,179100,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Luke Campbell,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,52386,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,DTH Van Der Merwe,permanent_cache_teamsheet,Back-three,starting_jersey
79630,60228,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Ciaran Hearn,permanent_cache_teamsheet,Centre,starting_jersey
79630,62010,Canada,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Phil Mack,permanent_cache_teamsheet,Scrum-half,starting_jersey
79630,103254,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Greg Peterson,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,109596,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Marcel Brache,permanent_cache_teamsheet,Centre,starting_jersey
79630,115482,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Cameron Dolan,permanent_cache_teamsheet,Back-row,starting_jersey
79630,120024,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Will Hooley,permanent_cache_teamsheet,Back-three,starting_jersey
79630,122106,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,John Quill,permanent_cache_teamsheet,Back-row,starting_jersey
79630,128196,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Paddy Ryan,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,128514,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Shaun Davies,permanent_cache_teamsheet,Scrum-half,starting_jersey
79630,141066,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,AJ MacGinty,permanent_cache_teamsheet,Fly-half,starting_jersey
79630,141078,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Ben Landry,permanent_cache_teamsheet,Second-row,starting_jersey
79630,145098,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Madison Hughes,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,147504,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Martin Iosefo,permanent_cache_teamsheet,Back-three,starting_jersey
79630,155046,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Nick Civetta,permanent_cache_teamsheet,Second-row,starting_jersey
79630,162636,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Bryce Campbell,permanent_cache_teamsheet,Centre,starting_jersey
79630,167142,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Malon Aljiboori,permanent_cache_teamsheet,Back-row,starting_jersey
79630,173472,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Jamason Fa'anana Shultz,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,179436,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Chance Wenglewski,permanent_cache_teamsheet,Prop,starting_jersey
79630,179448,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Dylan Fawsitt,permanent_cache_teamsheet,Hooker,starting_jersey
79630,181230,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Ruben De Haas,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,186102,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,David Ainu'u,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,186108,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Paul Mullen,permanent_cache_teamsheet,Prop,starting_jersey
79630,200700,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Gannon Moore,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,202932,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Kapeli Pifeleti,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79630,69486,USA,2019-07-28 00:00:00+00:00,Pacific Nations Cup,Blaine Scully,permanent_cache_teamsheet,Back-three,starting_jersey
79648,101010,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Daniel Faleafa,permanent_cache_teamsheet,Back-row,starting_jersey
79648,102468,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Sefo Sakalia,permanent_cache_teamsheet,Hooker,starting_jersey
79648,102876,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Paula Ngauamo,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79648,112098,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Cooper Vuna,permanent_cache_teamsheet,Centre,starting_jersey
79648,112644,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,David Halaifonua,permanent_cache_teamsheet,Back-three,starting_jersey
79648,112854,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Ben Tameifuna,permanent_cache_teamsheet,Prop,prior_recorded_start
79648,120522,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Maama Vaipulu,permanent_cache_teamsheet,Back-row,starting_jersey
79648,120948,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Sonatane Takulua,permanent_cache_teamsheet,Scrum-half,starting_jersey
79648,125694,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Latiume Fosita,permanent_cache_teamsheet,Fly-half,starting_jersey
79648,127512,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Zane Kapeli,permanent_cache_teamsheet,Back-row,prior_recorded_start
79648,130440,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Leon Fukofuka,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79648,131838,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Fotu Lokotui,permanent_cache_teamsheet,Back-row,starting_jersey
79648,142308,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Onehunga Havili,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79648,156696,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Leva Fifita,permanent_cache_teamsheet,Second-row,starting_jersey
79648,162354,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Toma Taufa,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79648,177582,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Sione Vailanu,permanent_cache_teamsheet,Back-row,prior_recorded_start
79648,185358,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,James Faiva,permanent_cache_teamsheet,Fly-half,prior_recorded_start
79648,62586,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Paea Fa'anunu,permanent_cache_teamsheet,Prop,starting_jersey
79648,63294,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Siale Piutau,permanent_cache_teamsheet,Centre,starting_jersey
79648,64044,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Nafi Tuitavake,permanent_cache_teamsheet,Back-three,starting_jersey
79648,64260,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Atieli Pakalani,permanent_cache_teamsheet,Back-three,starting_jersey
79648,67764,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Steve Mafi,permanent_cache_teamsheet,Second-row,starting_jersey
79648,69804,Tonga,2019-08-03 10:10:00+00:00,Pacific Nations Cup,Ma'afu Fia,permanent_cache_teamsheet,Prop,starting_jersey
79657,100908,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Filo Paulo,permanent_cache_teamsheet,Second-row,starting_jersey
79657,101130,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Auvasa Faleali'I,permanent_cache_teamsheet,Scrum-half,prior_recorded_start
79657,104184,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Piula Faasalele,permanent_cache_teamsheet,Back-row,starting_jersey
79657,111240,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Logovi'i Mulipola,permanent_cache_teamsheet,Prop,prior_recorded_start
79657,114636,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Kieron Fonotia,permanent_cache_teamsheet,Centre,starting_jersey
79657,119814,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Senio Toleafoa,permanent_cache_teamsheet,Second-row,starting_jersey
79657,121140,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Afaesetiti Amosa,permanent_cache_teamsheet,Back-row,prior_recorded_start
79657,124362,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Henry Taefu,permanent_cache_teamsheet,Centre,starting_jersey
79657,124902,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,AJ Alatimu,permanent_cache_teamsheet,Fly-half,starting_jersey
79657,128760,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Jamie-Jerry Taulagi,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,130854,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Henry Stowers,permanent_cache_teamsheet,Back-row,starting_jersey
79657,133956,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Seilala Lam,permanent_cache_teamsheet,Hooker,starting_jersey
79657,135672,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Pele Cowley,permanent_cache_teamsheet,Scrum-half,starting_jersey
79657,140310,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Elia ,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,156744,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,James Lay,permanent_cache_teamsheet,Prop,starting_jersey
79657,156768,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Jordan Lay,permanent_cache_teamsheet,Prop,starting_jersey
79657,186954,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,John Vaili,permanent_cache_teamsheet,Back-three,starting_jersey
79657,186966,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Alofaaga Sao,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,63300,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Ahsee Tuala,permanent_cache_teamsheet,Back-three,starting_jersey
79657,63654,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Jack Lam,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,67044,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Alapati Leiua,permanent_cache_teamsheet,Back-three,starting_jersey
79657,69588,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Rey Lee-Lo,permanent_cache_teamsheet,Centre,prior_recorded_start
79657,70134,Samoa,2019-08-03 02:30:00+00:00,Pacific Nations Cup,TJ Ioane,permanent_cache_teamsheet,Back-row,starting_jersey
79657,103254,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Greg Peterson,permanent_cache_teamsheet,Second-row,starting_jersey
79657,115482,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Cameron Dolan,permanent_cache_teamsheet,Back-row,starting_jersey
79657,120024,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Will Hooley,permanent_cache_teamsheet,Back-three,starting_jersey
79657,122106,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,John Quill,permanent_cache_teamsheet,Back-row,starting_jersey
79657,122364,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Nate Brakeley,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,123540,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,James Hilterbrand,permanent_cache_teamsheet,Hooker,starting_jersey
79657,124176,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Ben Pinkelman,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,126006,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Tony Lamborn,permanent_cache_teamsheet,Back-row,starting_jersey
79657,126204,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Nate Augspurger,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,128196,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Paddy Ryan,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,141066,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,AJ MacGinty,permanent_cache_teamsheet,Fly-half,starting_jersey
79657,141078,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Ben Landry,permanent_cache_teamsheet,Second-row,starting_jersey
79657,145098,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Madison Hughes,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,147504,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Martin Iosefo,permanent_cache_teamsheet,Back-three,starting_jersey
79657,162636,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Bryce Campbell,permanent_cache_teamsheet,Centre,starting_jersey
79657,164538,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Will Magie,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,179436,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Chance Wenglewski,permanent_cache_teamsheet,Prop,starting_jersey
79657,179448,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Dylan Fawsitt,permanent_cache_teamsheet,Hooker,prior_recorded_start
79657,179454,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Paul Lasike,permanent_cache_teamsheet,Centre,starting_jersey
79657,181230,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Ruben De Haas,permanent_cache_teamsheet,Scrum-half,starting_jersey
79657,186102,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,David Ainu'u,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79657,186108,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Paul Mullen,permanent_cache_teamsheet,Prop,starting_jersey
79657,69486,USA,2019-08-03 02:30:00+00:00,Pacific Nations Cup,Blaine Scully,permanent_cache_teamsheet,Back-three,starting_jersey
79666,112578,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Conor Trainor,permanent_cache_teamsheet,Back-three,prior_recorded_start
79666,114048,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Jamie Mackenzie,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79666,116358,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Peter Nelson,permanent_cache_teamsheet,Back-three,starting_jersey
79666,120126,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Justin Blanchet,permanent_cache_teamsheet,Back-row,starting_jersey
79666,122166,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Nick Blevins,permanent_cache_teamsheet,Centre,starting_jersey
79666,122172,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Jeff Hassler,permanent_cache_teamsheet,Back-three,starting_jersey
79666,127680,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Shane O'Leary,permanent_cache_teamsheet,Fly-half,starting_jersey
79666,128268,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Jake Ilnicki,permanent_cache_teamsheet,Prop,starting_jersey
79666,128460,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Djustice Sears-Duru,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79666,131442,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Gordon McRorie,permanent_cache_teamsheet,Scrum-half,starting_jersey
79666,141342,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Evan Olmstead,permanent_cache_teamsheet,Second-row,prior_recorded_start
79666,150474,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Matthew Tierney,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79666,151098,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Kyle Baillie,permanent_cache_teamsheet,Second-row,starting_jersey
79666,151110,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Lucas Rumball,permanent_cache_teamsheet,Back-row,starting_jersey
79666,151134,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Matt Heaton,permanent_cache_teamsheet,Back-row,prior_recorded_start
79666,151140,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Eric Howard,permanent_cache_teamsheet,Hooker,starting_jersey
79666,151146,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Andrew Quattrin,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79666,162546,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Rob Brouwer,permanent_cache_teamsheet,Prop,starting_jersey
79666,162552,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Conor Keys,permanent_cache_teamsheet,Second-row,starting_jersey
79666,166806,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Kainoa Lloyd,permanent_cache_teamsheet,Back-three,starting_jersey
79666,179100,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Luke Campbell,permanent_cache_teamsheet,Back-row,starting_jersey
79666,199440,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Mike Sheppard,permanent_cache_teamsheet,Unknown,unknown_no_prior_start
79666,60228,Canada,2019-08-03 05:15:00+00:00,Pacific Nations Cup,Ciaran Hearn,permanent_cache_teamsheet,Centre,starting_jersey
79675,112566,Canada,2019-08-09 04:00:00+00:00,Pacific Nations Cup,Hubert Buydens,permanent_cache_teamsheet,Prop,prior_recorded_start
79675,116358,Canada,2019-08-09 04:00:00+00:00,Pacific Nations Cup,Peter Nelson,permanent_cache_teamsheet,Back-three,starting_jersey
79675,119766,Canada,2019-08-09 04:00:00+00:00,Pacific Nations Cup,Tyler Ardron,permanent_cache_teamsheet,Back-row,starting_jersey
79675,122166,Canada,2019-08-09 04:00:00+00:00,Pacific Nations Cup,Nick Blevins,permanent_cache_teamsheet,Centre,prior_recorded_start
79675,122172,Canada,2019-08-09 04:00:00+00:00,Pacific Nations Cup,Jeff Hassler,permanent_cache_teamsheet,Back-three,starting_jersey
