cached_players,calendar_year,competition_cache,competition_id_cache,date,fixture_id,included,match_at,match_status,source_game_week,source_round,source_season
46,2025,British & Irish Lions,1338,2025-06-28T00:00:00.000,104443,True,2025-06-28T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-02T00:00:00.000,104452,True,2025-07-02T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-05T00:00:00.000,104461,True,2025-07-05T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-09T00:00:00.000,104470,True,2025-07-09T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-12T00:00:00.000,104479,True,2025-07-12T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-19T00:00:00.000,104488,True,2025-07-19T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-22T00:00:00.000,104497,True,2025-07-22T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-07-26T00:00:00.000,104506,True,2025-07-26T10:00:00.000Z,Result,1,1,2025
46,2025,British & Irish Lions,1338,2025-08-02T00:00:00.000,104515,True,2025-08-02T10:00:00.000Z,Result,1,1,2025
46,2020,2020 Tri Nations,2208,2020-10-31T00:00:00.000,26503,True,2020-10-31T08:45:00.000Z,Result,1,1,2021
48,2020,2020 Tri Nations,2208,2020-11-07T00:00:00.000,26512,True,2020-11-07T08:45:00.000Z,Result,2,2,2021
46,2020,2020 Tri Nations,2208,2020-11-14T00:00:00.000,26521,True,2020-11-14T06:10:00.000Z,Result,3,3,2021
46,2020,2020 Tri Nations,2208,2020-11-21T00:00:00.000,26530,True,2020-11-21T08:45:00.000Z,Result,4,4,2021
46,2020,2020 Tri Nations,2208,2020-11-28T00:00:00.000,26539,True,2020-11-28T08:45:00.000Z,Result,5,5,2021
46,2020,2020 Tri Nations,2208,2020-12-05T00:00:00.000,26548,True,2020-12-05T08:45:00.000Z,Result,6,6,2021
46,2021,The Rugby Championship,1296,2021-09-05T00:00:00.000,26557,True,2021-09-05T06:00:00.000Z,Result,2,2,2022
46,2021,The Rugby Championship,1296,2021-08-14T00:00:00.000,26566,True,2021-08-14T07:05:00.000Z,Result,1,1,2022
46,2021,The Rugby Championship,1296,2021-09-12T00:00:00.000,26575,True,2021-09-12T10:05:00.000Z,Result,3,3,2022
46,2021,The Rugby Championship,1296,2021-09-18T00:00:00.000,26584,True,2021-09-18T07:05:00.000Z,Result,4,4,2022
46,2021,The Rugby Championship,1296,2021-09-25T00:00:00.000,26593,True,2021-09-25T10:05:00.000Z,Result,5,5,2022
46,2021,The Rugby Championship,1296,2021-10-02T00:00:00.000,26602,True,2021-10-02T07:05:00.000Z,Result,6,6,2022
46,2021,The Rugby Championship,1296,2021-08-14T00:00:00.000,26611,True,2021-08-14T15:05:00.000Z,Result,1,1,2022
46,2021,The Rugby Championship,1296,2021-08-21T00:00:00.000,26620,True,2021-08-21T15:05:00.000Z,Result,2,2,2022
47,2021,The Rugby Championship,1296,2021-09-12T00:00:00.000,26629,True,2021-09-12T07:05:00.000Z,Result,3,3,2022
46,2021,The Rugby Championship,1296,2021-09-18T00:00:00.000,26638,True,2021-09-18T10:05:00.000Z,Result,4,4,2022
47,2021,The Rugby Championship,1296,2021-09-25T00:00:00.000,26647,True,2021-09-25T07:05:00.000Z,Result,5,5,2022
46,2021,The Rugby Championship,1296,2021-10-02T00:00:00.000,26656,True,2021-10-02T10:05:00.000Z,Result,6,6,2022
46,2020,Autumn Nations Cup,2202,2020-11-13T00:00:00.000,3285106,True,2020-11-13T19:00:00.000Z,Result,1,1,2021
46,2020,Autumn Nations Cup,2202,2020-11-14T00:00:00.000,3285115,True,2020-11-14T12:45:00.000Z,Result,1,1,2021
46,2020,Autumn Nations Cup,2202,2020-11-14T00:00:00.000,3285124,True,2020-11-14T15:00:00.000Z,Result,1,1,2021
0,2020,Autumn Nations Cup,2202,2020-11-15T00:00:00.000,3285133,False,2020-11-15T15:15:00.000Z,Result,1,1,2021
0,2020,Autumn Nations Cup,2202,2020-11-21T00:00:00.000,3285196,False,2020-11-21T12:45:00.000Z,Result,2,2,2021
47,2020,Autumn Nations Cup,2202,2020-11-21T00:00:00.000,3285205,True,2020-11-21T15:00:00.000Z,Result,2,2,2021
46,2020,Autumn Nations Cup,2202,2020-11-21T00:00:00.000,3285214,True,2020-11-21T17:15:00.000Z,Result,2,2,2021
46,2020,Autumn Nations Cup,2202,2020-11-22T00:00:00.000,3285223,True,2020-11-22T15:15:00.000Z,Result,2,2,2021
0,2020,Autumn Nations Cup,2202,2020-11-28T00:00:00.000,3285286,False,2020-11-28T13:45:00.000Z,Result,3,3,2021
46,2020,Autumn Nations Cup,2202,2020-11-28T00:00:00.000,3285295,True,2020-11-28T16:00:00.000Z,Result,3,3,2021
46,2020,Autumn Nations Cup,2202,2020-11-28T00:00:00.000,3285304,True,2020-11-28T20:10:00.000Z,Result,3,3,2021
46,2020,Autumn Nations Cup,2202,2020-11-29T00:00:00.000,3285313,True,2020-11-29T14:00:00.000Z,Result,3,3,2021
46,2020,Autumn Nations Cup,2202,2020-12-05T00:00:00.000,3285376,True,2020-12-05T12:00:00.000Z,Result,4,4,2021
47,2020,Autumn Nations Cup,2202,2020-12-05T00:00:00.000,3285385,True,2020-12-05T14:15:00.000Z,Result,4,4,2021
47,2020,Autumn Nations Cup,2202,2020-12-05T00:00:00.000,3285394,True,2020-12-05T16:45:00.000Z,Result,4,4,2021
46,2020,Autumn Nations Cup,2202,2020-12-06T00:00:00.000,3285403,True,2020-12-06T14:00:00.000Z,Result,4,4,2021
51,2022,Super Rugby Pacific,1242,2022-03-29T00:00:00.000,4707106,True,2022-03-29T06:05:00.000Z,Result,7,7,2022
46,2022,Super Rugby Pacific,1242,2022-02-18T00:00:00.000,4707115,True,2022-02-18T08:45:00.000Z,Result,1,1,2022
47,2022,Super Rugby Pacific,1242,2022-02-19T00:00:00.000,4707124,True,2022-02-19T03:35:00.000Z,Result,1,1,2022
46,2022,Super Rugby Pacific,1242,2022-02-19T00:00:00.000,4707133,True,2022-02-19T06:05:00.000Z,Result,1,1,2022
47,2022,Super Rugby Pacific,1242,2022-02-19T00:00:00.000,4707142,True,2022-02-19T08:45:00.000Z,Result,1,1,2022
46,2022,Super Rugby Pacific,1242,2022-02-20T00:00:00.000,4707151,True,2022-02-20T03:00:00.000Z,Result,1,1,2022
48,2022,Super Rugby Pacific,1242,2022-03-19T00:00:00.000,4707196,True,2022-03-19T06:05:00.000Z,Result,5,5,2022
47,2022,Super Rugby Pacific,1242,2022-02-25T00:00:00.000,4707205,True,2022-02-25T08:45:00.000Z,Result,2,2,2022
46,2022,Super Rugby Pacific,1242,2022-02-26T00:00:00.000,4707214,True,2022-02-26T03:35:00.000Z,Result,2,2,2022
46,2022,Super Rugby Pacific,1242,2022-02-25T00:00:00.000,4707223,True,2022-02-25T06:05:00.000Z,Result,2,2,2022
47,2022,Super Rugby Pacific,1242,2022-02-26T00:00:00.000,4707232,True,2022-02-26T08:45:00.000Z,Result,2,2,2022
47,2022,Super Rugby Pacific,1242,2022-02-26T00:00:00.000,4707241,True,2022-02-26T06:05:00.000Z,Result,2,2,2022
46,2022,Super Rugby Pacific,1242,2022-03-04T00:00:00.000,4707286,True,2022-03-04T06:05:00.000Z,Result,3,3,2022
47,2022,Super Rugby Pacific,1242,2022-03-04T00:00:00.000,4707295,True,2022-03-04T08:45:00.000Z,Result,3,3,2022
47,2022,Super Rugby Pacific,1242,2022-03-04T00:00:00.000,4707304,True,2022-03-04T11:00:00.000Z,Result,3,3,2022
46,2022,Super Rugby Pacific,1242,2022-03-05T00:00:00.000,4707313,True,2022-03-05T03:35:00.000Z,Result,3,3,2022
49,2022,Super Rugby Pacific,1242,2022-03-05T00:00:00.000,4707322,True,2022-03-05T06:05:00.000Z,Result,3,3,2022
48,2022,Super Rugby Pacific,1242,2022-03-05T00:00:00.000,4707331,True,2022-03-05T08:45:00.000Z,Result,3,3,2022
50,2022,Super Rugby Pacific,1242,2022-03-11T00:00:00.000,4707376,True,2022-03-11T06:05:00.000Z,Result,4,4,2022
47,2022,Super Rugby Pacific,1242,2022-03-11T00:00:00.000,4707385,True,2022-03-11T08:45:00.000Z,Result,4,4,2022
50,2022,Super Rugby Pacific,1242,2022-03-13T00:00:00.000,4707394,True,2022-03-13T03:00:00.000Z,Result,4,4,2022
46,2022,Super Rugby Pacific,1242,2022-04-12T00:00:00.000,4707403,True,2022-04-12T07:05:00.000Z,Result,9,9,2022
52,2022,Super Rugby Pacific,1242,2022-03-12T00:00:00.000,4707412,True,2022-03-12T06:05:00.000Z,Result,4,4,2022
46,2022,Super Rugby Pacific,1242,2022-03-12T00:00:00.000,4707421,True,2022-03-12T08:45:00.000Z,Result,4,4,2022
46,2022,Super Rugby Pacific,1242,2022-04-08T00:00:00.000,4707466,True,2022-04-08T07:05:00.000Z,Result,8,8,2022
47,2022,Super Rugby Pacific,1242,2022-03-18T00:00:00.000,4707475,True,2022-03-18T08:45:00.000Z,Result,5,5,2022
46,2022,Super Rugby Pacific,1242,2022-03-19T00:00:00.000,4707484,True,2022-03-19T03:35:00.000Z,Result,5,5,2022
48,2022,Super Rugby Pacific,1242,2022-04-03T00:00:00.000,4707493,True,2022-04-03T03:35:00.000Z,Result,7,7,2022
46,2022,Super Rugby Pacific,1242,2022-03-19T00:00:00.000,4707502,True,2022-03-19T08:45:00.000Z,Result,5,5,2022
46,2022,Super Rugby Pacific,1242,2022-04-15T00:00:00.000,4707511,True,2022-04-15T07:05:00.000Z,Result,9,9,2022
48,2022,Super Rugby Pacific,1242,2022-03-25T00:00:00.000,4707556,True,2022-03-25T06:05:00.000Z,Result,6,6,2022
47,2022,Super Rugby Pacific,1242,2022-03-25T00:00:00.000,4707565,True,2022-03-25T08:45:00.000Z,Result,6,6,2022
47,2022,Super Rugby Pacific,1242,2022-03-26T00:00:00.000,4707574,True,2022-03-26T03:35:00.000Z,Result,6,6,2022
47,2022,Super Rugby Pacific,1242,2022-03-26T00:00:00.000,4707583,True,2022-03-26T06:05:00.000Z,Result,6,6,2022
47,2022,Super Rugby Pacific,1242,2022-03-26T00:00:00.000,4707592,True,2022-03-26T08:45:00.000Z,Result,6,6,2022
46,2022,Super Rugby Pacific,1242,2022-03-25T00:00:00.000,4707601,True,2022-03-25T11:00:00.000Z,Result,6,6,2022
48,2022,Super Rugby Pacific,1242,2022-04-01T00:00:00.000,4707646,True,2022-04-01T06:05:00.000Z,Result,7,7,2022
46,2022,Super Rugby Pacific,1242,2022-04-01T00:00:00.000,4707655,True,2022-04-01T08:45:00.000Z,Result,7,7,2022
49,2022,Super Rugby Pacific,1242,2022-04-02T00:00:00.000,4707664,True,2022-04-02T06:05:00.000Z,Result,7,7,2022
48,2022,Super Rugby Pacific,1242,2022-04-02T00:00:00.000,4707673,True,2022-04-02T08:45:00.000Z,Result,7,7,2022
50,2022,Super Rugby Pacific,1242,2022-04-09T00:00:00.000,4707736,True,2022-04-09T04:35:00.000Z,Result,8,8,2022
46,2022,Super Rugby Pacific,1242,2022-04-08T00:00:00.000,4707745,True,2022-04-08T09:45:00.000Z,Result,8,8,2022
49,2022,Super Rugby Pacific,1242,2022-04-09T00:00:00.000,4707754,True,2022-04-09T07:05:00.000Z,Result,8,8,2022
49,2022,Super Rugby Pacific,1242,2022-04-09T00:00:00.000,4707763,True,2022-04-09T09:45:00.000Z,Result,8,8,2022
47,2022,Super Rugby Pacific,1242,2022-04-16T00:00:00.000,4707826,True,2022-04-16T04:35:00.000Z,Result,9,9,2022
46,2022,Super Rugby Pacific,1242,2022-04-15T00:00:00.000,4707835,True,2022-04-15T09:45:00.000Z,Result,9,9,2022
47,2022,Super Rugby Pacific,1242,2022-04-16T00:00:00.000,4707844,True,2022-04-16T07:05:00.000Z,Result,9,9,2022
46,2022,Super Rugby Pacific,1242,2022-04-16T00:00:00.000,4707853,True,2022-04-16T09:45:00.000Z,Result,9,9,2022
47,2022,Super Rugby Pacific,1242,2022-04-22T00:00:00.000,4707916,True,2022-04-22T09:00:00.000Z,Result,10,10,2022
48,2022,Super Rugby Pacific,1242,2022-05-24T00:00:00.000,4707925,True,2022-05-24T07:05:00.000Z,Result,15,15,2022
47,2022,Super Rugby Pacific,1242,2022-04-23T00:00:00.000,4707934,True,2022-04-23T07:05:00.000Z,Result,10,10,2022
47,2022,Super Rugby Pacific,1242,2022-04-23T00:00:00.000,4707943,True,2022-04-23T09:45:00.000Z,Result,10,10,2022
46,2022,Super Rugby Pacific,1242,2022-04-24T00:00:00.000,4707952,True,2022-04-24T04:00:00.000Z,Result,10,10,2022
46,2022,Super Rugby Pacific,1242,2022-04-24T00:00:00.000,4707961,True,2022-04-24T06:30:00.000Z,Result,10,10,2022
47,2022,Super Rugby Pacific,1242,2022-04-29T00:00:00.000,4708006,True,2022-04-29T09:45:00.000Z,Result,11,11,2022
47,2022,Super Rugby Pacific,1242,2022-04-29T00:00:00.000,4708015,True,2022-04-29T12:00:00.000Z,Result,11,11,2022
49,2022,Super Rugby Pacific,1242,2022-04-30T00:00:00.000,4708024,True,2022-04-30T04:35:00.000Z,Result,11,11,2022
46,2022,Super Rugby Pacific,1242,2022-04-30T00:00:00.000,4708033,True,2022-04-30T07:05:00.000Z,Result,11,11,2022
46,2022,Super Rugby Pacific,1242,2022-04-30T00:00:00.000,4708042,True,2022-04-30T09:45:00.000Z,Result,11,11,2022
48,2022,Super Rugby Pacific,1242,2022-05-01T00:00:00.000,4708051,True,2022-05-01T04:00:00.000Z,Result,11,11,2022
46,2022,Super Rugby Pacific,1242,2022-05-06T00:00:00.000,4708096,True,2022-05-06T07:05:00.000Z,Result,12,12,2022
47,2022,Super Rugby Pacific,1242,2022-05-06T00:00:00.000,4708105,True,2022-05-06T09:45:00.000Z,Result,12,12,2022
48,2022,Super Rugby Pacific,1242,2022-05-07T00:00:00.000,4708114,True,2022-05-07T04:35:00.000Z,Result,12,12,2022
46,2022,Super Rugby Pacific,1242,2022-05-07T00:00:00.000,4708123,True,2022-05-07T07:05:00.000Z,Result,12,12,2022
53,2022,Super Rugby Pacific,1242,2022-05-07T00:00:00.000,4708132,True,2022-05-07T09:45:00.000Z,Result,12,12,2022
47,2022,Super Rugby Pacific,1242,2022-05-08T00:00:00.000,4708141,True,2022-05-08T03:35:00.000Z,Result,12,12,2022
47,2022,Super Rugby Pacific,1242,2022-05-13T00:00:00.000,4708186,True,2022-05-13T07:05:00.000Z,Result,13,13,2022
46,2022,Super Rugby Pacific,1242,2022-05-13T00:00:00.000,4708195,True,2022-05-13T09:45:00.000Z,Result,13,13,2022
46,2022,Super Rugby Pacific,1242,2022-05-14T00:00:00.000,4708204,True,2022-05-14T04:35:00.000Z,Result,13,13,2022
46,2022,Super Rugby Pacific,1242,2022-05-14T00:00:00.000,4708213,True,2022-05-14T07:05:00.000Z,Result,13,13,2022
47,2022,Super Rugby Pacific,1242,2022-05-14T00:00:00.000,4708222,True,2022-05-14T09:45:00.000Z,Result,13,13,2022
47,2022,Super Rugby Pacific,1242,2022-05-15T00:00:00.000,4708231,True,2022-05-15T04:00:00.000Z,Result,13,13,2022
48,2022,Super Rugby Pacific,1242,2022-05-20T00:00:00.000,4708276,True,2022-05-20T07:05:00.000Z,Result,14,14,2022
47,2022,Super Rugby Pacific,1242,2022-05-20T00:00:00.000,4708285,True,2022-05-20T09:45:00.000Z,Result,14,14,2022
48,2022,Super Rugby Pacific,1242,2022-05-21T00:00:00.000,4708294,True,2022-05-21T04:35:00.000Z,Result,14,14,2022
51,2022,Super Rugby Pacific,1242,2022-05-21T00:00:00.000,4708303,True,2022-05-21T07:05:00.000Z,Result,14,14,2022
46,2022,Super Rugby Pacific,1242,2022-05-21T00:00:00.000,4708312,True,2022-05-21T09:45:00.000Z,Result,14,14,2022
51,2022,Super Rugby Pacific,1242,2022-05-22T00:00:00.000,4708321,True,2022-05-22T03:35:00.000Z,Result,14,14,2022
47,2022,Super Rugby Pacific,1242,2022-05-27T00:00:00.000,4708366,True,2022-05-27T07:35:00.000Z,Result,15,15,2022
46,2022,Super Rugby Pacific,1242,2022-05-28T00:00:00.000,4708375,True,2022-05-28T03:00:00.000Z,Result,15,15,2022
47,2022,Super Rugby Pacific,1242,2022-05-28T00:00:00.000,4708384,True,2022-05-28T07:05:00.000Z,Result,15,15,2022
47,2022,Super Rugby Pacific,1242,2022-05-28T00:00:00.000,4708393,True,2022-05-28T09:45:00.000Z,Result,15,15,2022
49,2022,Super Rugby Pacific,1242,2022-05-28T00:00:00.000,4708402,True,2022-05-28T12:00:00.000Z,Result,15,15,2022
48,2022,Super Rugby Pacific,1242,2022-05-29T00:00:00.000,4708411,True,2022-05-29T04:00:00.000Z,Result,15,15,2022
48,2022,Super Rugby Pacific,1242,2022-06-04T00:00:00.000,4708456,True,2022-06-04T07:05:00.000Z,Result,16,16,2022
46,2022,Super Rugby Pacific,1242,2022-06-03T00:00:00.000,4708465,True,2022-06-03T07:05:00.000Z,Result,16,16,2022
47,2022,Super Rugby Pacific,1242,2022-06-04T00:00:00.000,4708474,True,2022-06-04T04:35:00.000Z,Result,16,16,2022
46,2022,Super Rugby Pacific,1242,2022-06-04T00:00:00.000,4708483,True,2022-06-04T09:45:00.000Z,Result,16,16,2022
46,2022,Super Rugby Pacific,1242,2022-06-11T00:00:00.000,4708546,True,2022-06-11T07:05:00.000Z,Result,17,17,2022
47,2022,Super Rugby Pacific,1242,2022-06-10T00:00:00.000,4708555,True,2022-06-10T07:05:00.000Z,Result,17,17,2022
46,2022,Super Rugby Pacific,1242,2022-06-18T00:00:00.000,4708636,True,2022-06-18T07:05:00.000Z,Result,18,18,2022
46,2019,Pacific Nations Cup,1326,2019-07-27T00:00:00.000,79621,True,2019-07-27T05:50:00.000Z,Result,1,1,2020
46,2019,Pacific Nations Cup,1326,2019-07-28T00:00:00.000,79630,True,2019-07-28T00:00:00.000Z,Result,1,1,2020
46,2019,Pacific Nations Cup,1326,2019-07-27T00:00:00.000,79639,True,2019-07-27T02:00:00.000Z,Result,1,1,2020
46,2019,Pacific Nations Cup,1326,2019-08-03T00:00:00.000,79648,True,2019-08-03T10:10:00.000Z,Result,2,2,2020
46,2019,Pacific Nations Cup,1326,2019-08-03T00:00:00.000,79657,True,2019-08-03T02:30:00.000Z,Result,2,2,2020
46,2019,Pacific Nations Cup,1326,2019-08-03T00:00:00.000,79666,True,2019-08-03T05:15:00.000Z,Result,2,2,2020
46,2019,Pacific Nations Cup,1326,2019-08-09T00:00:00.000,79675,True,2019-08-09T04:00:00.000Z,Result,3,3,2020
46,2019,Pacific Nations Cup,1326,2019-08-10T00:00:00.000,79684,True,2019-08-10T04:35:00.000Z,Result,3,3,2020
46,2019,Pacific Nations Cup,1326,2019-08-10T00:00:00.000,79693,True,2019-08-10T07:15:00.000Z,Result,3,3,2020
47,2020,International,30,2020-10-11T00:00:00.000,80890,True,2020-10-11T03:00:00.000Z,Result,1,1,2021
46,2020,International,30,2020-10-18T00:00:00.000,80899,True,2020-10-18T03:00:00.000Z,Result,1,1,2021
46,2020,International,30,2020-10-24T00:00:00.000,80908,True,2020-10-24T19:10:00.000Z,Result,1,1,2021
46,2020,International,30,2020-10-23T00:00:00.000,80917,True,2020-10-23T18:30:00.000Z,Result,1,1,2021
47,2021,Six Nations,1266,2021-02-06T00:00:00.000,8289106,True,2021-02-06T14:15:00.000Z,Result,1,1,2021
46,2021,Six Nations,1266,2021-02-06T00:00:00.000,8289115,True,2021-02-06T16:45:00.000Z,Result,1,1,2021
46,2021,Six Nations,1266,2021-02-07T00:00:00.000,8289124,True,2021-02-07T15:00:00.000Z,Result,1,1,2021
46,2021,Six Nations,1266,2021-02-13T00:00:00.000,8289196,True,2021-02-13T14:15:00.000Z,Result,2,2,2021
46,2021,Six Nations,1266,2021-02-13T00:00:00.000,8289205,True,2021-02-13T16:45:00.000Z,Result,2,2,2021
46,2021,Six Nations,1266,2021-02-14T00:00:00.000,8289214,True,2021-02-14T15:00:00.000Z,Result,2,2,2021
47,2021,Six Nations,1266,2021-02-27T00:00:00.000,8289286,True,2021-02-27T14:15:00.000Z,Result,3,3,2021
46,2021,Six Nations,1266,2021-02-27T00:00:00.000,8289295,True,2021-02-27T16:45:00.000Z,Result,3,3,2021
46,2021,Six Nations,1266,2021-03-26T00:00:00.000,8289304,True,2021-03-26T20:00:00.000Z,Result,3,3,2021
46,2021,Six Nations,1266,2021-03-13T00:00:00.000,8289376,True,2021-03-13T14:15:00.000Z,Result,4,4,2021
46,2021,Six Nations,1266,2021-03-13T00:00:00.000,8289385,True,2021-03-13T16:45:00.000Z,Result,4,4,2021
46,2021,Six Nations,1266,2021-03-14T00:00:00.000,8289394,True,2021-03-14T15:00:00.000Z,Result,4,4,2021
46,2021,Six Nations,1266,2021-03-20T00:00:00.000,8289466,True,2021-03-20T14:15:00.000Z,Result,5,5,2021
46,2021,Six Nations,1266,2021-03-20T00:00:00.000,8289475,True,2021-03-20T16:45:00.000Z,Result,5,5,2021
46,2021,Six Nations,1266,2021-03-20T00:00:00.000,8289484,True,2021-03-20T20:00:00.000Z,Result,5,5,2021
46,2021,International,30,2021-11-20T00:00:00.000,8289745,True,2021-11-20T17:30:00.000Z,Result,1,1,2022
46,2021,International,30,2021-10-30T00:00:00.000,8289754,True,2021-10-30T16:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-06T00:00:00.000,8289763,True,2021-11-06T17:30:00.000Z,Result,1,1,2022
47,2021,International,30,2021-11-14T00:00:00.000,8289772,True,2021-11-14T15:15:00.000Z,Result,1,1,2022
46,2022,Six Nations,1266,2022-02-05T00:00:00.000,8289781,True,2022-02-05T14:15:00.000Z,Result,1,1,2022
46,2022,Six Nations,1266,2022-02-05T00:00:00.000,8289790,True,2022-02-05T16:45:00.000Z,Result,1,1,2022
46,2022,Six Nations,1266,2022-02-06T00:00:00.000,8289799,True,2022-02-06T15:00:00.000Z,Result,1,1,2022
46,2022,Six Nations,1266,2022-02-12T00:00:00.000,8289808,True,2022-02-12T14:15:00.000Z,Result,2,2,2022
46,2022,Six Nations,1266,2022-02-12T00:00:00.000,8289817,True,2022-02-12T16:45:00.000Z,Result,2,2,2022
46,2022,Six Nations,1266,2022-02-13T00:00:00.000,8289826,True,2022-02-13T15:00:00.000Z,Result,2,2,2022
46,2022,Six Nations,1266,2022-02-26T00:00:00.000,8289835,True,2022-02-26T14:15:00.000Z,Result,3,3,2022
46,2022,Six Nations,1266,2022-02-26T00:00:00.000,8289844,True,2022-02-26T16:45:00.000Z,Result,3,3,2022
46,2022,Six Nations,1266,2022-02-27T00:00:00.000,8289853,True,2022-02-27T15:00:00.000Z,Result,3,3,2022
46,2022,Six Nations,1266,2022-03-11T00:00:00.000,8289862,True,2022-03-11T20:00:00.000Z,Result,4,4,2022
46,2022,Six Nations,1266,2022-03-12T00:00:00.000,8289871,True,2022-03-12T16:45:00.000Z,Result,4,4,2022
46,2022,Six Nations,1266,2022-03-12T00:00:00.000,8289880,True,2022-03-12T14:15:00.000Z,Result,4,4,2022
46,2022,Six Nations,1266,2022-03-19T00:00:00.000,8289889,True,2022-03-19T14:15:00.000Z,Result,5,5,2022
46,2022,Six Nations,1266,2022-03-19T00:00:00.000,8289898,True,2022-03-19T16:45:00.000Z,Result,5,5,2022
46,2022,Six Nations,1266,2022-03-19T00:00:00.000,8289907,True,2022-03-19T20:00:00.000Z,Result,5,5,2022
46,2021,International,30,2021-07-07T00:00:00.000,8289916,True,2021-07-07T10:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-13T00:00:00.000,8289925,True,2021-07-13T10:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-17T00:00:00.000,8289934,True,2021-07-17T10:00:00.000Z,Result,1,1,2021
47,2021,International,30,2021-07-02T00:00:00.000,8289961,True,2021-07-02T17:00:00.000Z,Result,1,1,2021
47,2021,International,30,2021-07-03T00:00:00.000,8289970,True,2021-07-03T12:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-03T00:00:00.000,8289979,True,2021-07-03T14:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-04T00:00:00.000,8289988,True,2021-07-04T13:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-10T00:00:00.000,8290006,True,2021-07-10T07:05:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-10T00:00:00.000,8290024,True,2021-07-10T14:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-10T00:00:00.000,8290042,True,2021-07-10T18:15:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-10T00:00:00.000,8290051,True,2021-07-10T12:00:00.000Z,Result,1,1,2021
47,2021,International,30,2021-07-17T00:00:00.000,8290078,True,2021-07-17T07:05:00.000Z,Result,1,1,2021
46,2021,International,30,2021-07-17T00:00:00.000,8290105,True,2021-07-17T14:00:00.000Z,Result,1,1,2021
47,2021,International,30,2021-07-03T00:00:00.000,8290123,True,2021-07-03T07:05:00.000Z,Result,1,1,2021
48,2021,International,30,2021-08-07T00:00:00.000,8290132,True,2021-08-07T07:05:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-06T00:00:00.000,8290141,True,2021-11-06T20:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-14T00:00:00.000,8290150,True,2021-11-14T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-20T00:00:00.000,8290159,True,2021-11-20T20:00:00.000Z,Result,1,1,2022
48,2021,International,30,2021-07-03T00:00:00.000,8290213,True,2021-07-03T18:00:00.000Z,Result,1,1,2021
46,2021,International,30,2021-11-06T00:00:00.000,8290231,True,2021-11-06T15:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-06T00:00:00.000,8290240,True,2021-11-06T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-06T00:00:00.000,8290249,True,2021-11-06T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-07T00:00:00.000,8290258,True,2021-11-07T14:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-13T00:00:00.000,8290267,True,2021-11-13T17:30:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-13T00:00:00.000,8290276,True,2021-11-13T15:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-13T00:00:00.000,8290285,True,2021-11-13T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-13T00:00:00.000,8290294,True,2021-11-13T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-20T00:00:00.000,8290303,True,2021-11-20T15:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-20T00:00:00.000,8290312,True,2021-11-20T13:00:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-20T00:00:00.000,8290321,True,2021-11-20T13:00:00.000Z,Result,1,1,2022
47,2021,International,30,2021-11-21T00:00:00.000,8290330,True,2021-11-21T14:15:00.000Z,Result,1,1,2022
46,2021,International,30,2021-10-23T00:00:00.000,8290375,True,2021-10-23T19:30:00.000Z,Result,1,1,2022
46,2021,International,30,2021-10-30T00:00:00.000,8290384,True,2021-10-30T13:30:00.000Z,Result,1,1,2022
47,2021,International,30,2021-10-23T00:00:00.000,8290807,True,2021-10-23T04:45:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-13T00:00:00.000,8290816,True,2021-11-13T17:10:00.000Z,Result,1,1,2022
46,2021,International,30,2021-11-20T00:00:00.000,8290888,True,2021-11-20T14:30:00.000Z,Result,2,2,2022
46,2021,International,30,2021-11-06T00:00:00.000,8290897,True,2021-11-06T15:00:00.000Z,Result,2,2,2022
