fold,tournament,calendar_year,hemisphere,target,tier,naive_loss,weight_0.00,weight_0.01,weight_0.02,weight_0.03,weight_0.04,weight_0.05,weight_0.06,weight_0.07,weight_0.08,weight_0.09,weight_0.10,weight_0.11,weight_0.12,weight_0.13,weight_0.14,weight_0.15,weight_0.16,weight_0.17,weight_0.18,weight_0.19,weight_0.20,weight_0.21,weight_0.22,weight_0.23,weight_0.24,weight_0.25,weight_0.26,weight_0.27,weight_0.28,weight_0.29,weight_0.30,weight_0.31,weight_0.32,weight_0.33,weight_0.34,weight_0.35,weight_0.36,weight_0.37,weight_0.38,weight_0.39,weight_0.40,weight_0.41,weight_0.42,weight_0.43,weight_0.44,weight_0.45,weight_0.46,weight_0.47,weight_0.48,weight_0.49,weight_0.50,weight_0.51,weight_0.52,weight_0.53,weight_0.54,weight_0.55,weight_0.56,weight_0.57,weight_0.58,weight_0.59,weight_0.60,weight_0.61,weight_0.62,weight_0.63,weight_0.64,weight_0.65,weight_0.66,weight_0.67,weight_0.68,weight_0.69,weight_0.70,weight_0.71,weight_0.72,weight_0.73,weight_0.74,weight_0.75,weight_0.76,weight_0.77,weight_0.78,weight_0.79,weight_0.80,weight_0.81,weight_0.82,weight_0.83,weight_0.84,weight_0.85,weight_0.86,weight_0.87,weight_0.88,weight_0.89,weight_0.90,weight_0.91,weight_0.92,weight_0.93,weight_0.94,weight_0.95,weight_0.96,weight_0.97,weight_0.98,weight_0.99,weight_1.00
six_nations_2022,six_nations,2022,north,minutes,primary,10.1108320037421,1.03819827121634,1.03726091686143,1.03635330047603,1.03545356969894,1.03455383892184,1.03365410814475,1.03275437736766,1.031864818716,1.03098579401968,1.03012242961175,1.02927312726372,1.02849238469755,1.02772008029286,1.02695774978226,1.02623742252984,1.02556224741031,1.02488707229077,1.02421189717124,1.02353672205171,1.02287255505118,1.02221304760977,1.02155354016836,1.02089403272695,1.02024046694178,1.01959274354421,1.01894598796311,1.01832697281653,1.01772607741382,1.01714729820788,1.01661270087728,1.01610983365266,1.01561486160895,1.01511988956523,1.01462491752152,1.01414212648128,1.01372122450045,1.01330514008684,1.01288905567323,1.01247890976186,1.01211129033361,1.01175937008116,1.0114106108616,1.01106185164203,1.01071758137229,1.01047253105722,1.01025653895496,1.0100405468527,1.00982455475043,1.00964664690318,1.00950048708932,1.00935432727547,1.0092183340884,1.00908361588547,1.00899823727026,1.0089299418024,1.00886164633454,1.00881837469277,1.0087971825788,1.00877599046484,1.00876122529264,1.00875832128379,1.00876203567722,1.0087772567175,1.00882651512413,1.00891196797505,1.00899766945873,1.00909505999526,1.00920140395037,1.00931544461842,1.00942948528647,1.00956347725146,1.00972582172537,1.00991682981959,1.01010783791381,1.01029884600803,1.01048985410225,1.01068086219647,1.01087187029069,1.01106287838492,1.01127935897221,1.01152615122738,1.01178509219225,1.01207017290669,1.012356724905,1.01264509100798,1.01295004482759,1.01325499864721,1.01355995246683,1.01389724785949,1.01424370554337,1.01459016322726,1.01493662091115,1.01529799550083,1.01575769843023,1.01622452083704,1.01669212717297,1.01716258046601,1.01763473319557,1.01812262178481,1.01862667989286,1.01914085663565
six_nations_2022,six_nations,2022,north,tries,primary,0.476451381719367,0.97163005172058,0.970918730031301,0.970222502962193,0.969541043754019,0.968874049266256,0.968221237773454,0.967582347276813,0.966957133999129,0.966345371039696,0.96574684716923,0.96516136574779,0.964588743751147,0.964028810893016,0.963481408832371,0.962946390456443,0.962423619231281,0.961912968612786,0.961414321512032,0.960927569809464,0.960452613913212,0.959989362357356,0.959537731436451,0.959097644873072,0.9586690335155,0.958251835063013,0.957845993816525,0.957451460452572,0.957068191818879,0.956696150749921,0.95633530590109,0.955985631600221,0.955647107715371,0.955319719537895,0.95500345767994,0.954698317985614,0.954404301455161,0.954121414181572,0.953849667299133,0.953589076943482,0.953339664222833,0.95310145520006,0.952874480885427,0.952658777239772,0.952454385188046,0.952261350643134,0.952079724539942,0.951909562879797,0.951750926785249,0.951603882565409,0.951468501792033,0.951344861386583,0.951233043718579,0.951133136715598,0.951045233985339,0.950969434950235,0.950905844995169,0.950854575628905,0.950815744659939,0.950789476387555,0.950775901808938,0.950775158843341,0.950787392574345,0.95081275551145,0.950851407872264,0.950903517886803,0.950969262125488,0.951048825852649,0.951142403407522,0.951250198614944,0.951372425228187,0.951509307406667,0.95166108023153,0.9518279902625,0.952010296139737,0.952208269234892,0.95242219435608,0.952652370511985,0.952899111741055,0.953162748012384,0.953443626205814,0.953742111179691,0.954058586935892,0.954393457892993,0.95474715027998,0.955120113664665,0.955512822632979,0.955925778637764,0.956359512038473,0.956814584356515,0.957291590774965,0.95779116291601,0.958313971935148,0.958860731977882,0.959432204052804,0.960029200384793,0.960652589324114,0.96130330090193,0.961982333140927,0.962690759252353,0.963429735878971,0.964200512578986
six_nations_2022,six_nations,2022,north,try_assists,primary,0.329296923128266,1.09556222412187,1.09311612522565,1.09080257299838,1.08860783364113,1.08652055043557,1.08453120030307,1.08263170099085,1.08081512055225,1.07907545830447,1.07740747685877,1.07580657136841,1.07426866637674,1.07279013345527,1.07136772472389,1.06999851865934,1.06867987552191,1.06740940039036,1.06618491227379,1.06500441812084,1.06386609080826,1.06276825038765,1.06170934801908,1.06068795213498,1.05970273646695,1.0587524696376,1.05783600607436,1.05695227804588,1.05610028865596,1.05527910565844,1.05448785597862,1.05372572084563,1.05299193145476,1.05228576509165,1.05160654166018,1.05095362056455,1.05032639790309,1.04972430393738,1.04914680080536,1.04859338045095,1.04806356274699,1.04755689379066,1.04707294435372,1.04661130847179,1.0461716021591,1.04575346223661,1.04535654526285,1.04498052655848,1.04462509931591,1.04428997378721,1.04397487654349,1.04367954980051,1.04340375080513,1.04314725127862,1.0429098369126,1.04269130691452,1.04249147359953,1.04231016202627,1.04214720967431,1.04200246616153,1.04187579299959,1.04176706338653,1.04167616203527,1.04160298503752,1.04154743976232,1.04150944478944,1.04148892987726,1.04148583596582,1.04150011521546,1.04153173108199,1.04158065842959,1.04164688368301,1.04173040502086,1.04183123261242,1.04194938890048,1.04208490893353,1.04223784075102,1.04240824582589,1.04259619956953,1.04280179190489,1.04302512791449,1.04326632857102,1.04352553155964,1.04380289220219,1.04409858449552,1.04441280227784,1.04474576053945,1.04509769689691,1.04546887325284,1.04585957766771,1.04627012647447,1.04670086667248,1.04715217864446,1.04762447924806,1.04811822534451,1.04863391783921,1.0491721063251,1.04973339443956,1.05031844607027,1.05092799257742,1.05156284123974,1.05222388518394
six_nations_2022,six_nations,2022,north,conversion_goals,primary,0.216759349953855,0.699396940325081,0.69907904167886,0.698780567000295,0.698501312966056,0.698241136152904,0.697999900686954,0.69777747805847,0.697573746949878,0.697388593076413,0.697221909038803,0.697073594187498,0.696943554497961,0.696831702456607,0.696737956956995,0.696662243205944,0.696604492639246,0.696564642846726,0.696542637506382,0.69653842632742,0.696551965001996,0.696583215165508,0.696632144365338,0.696698726037935,0.696782939494171,0.696884769912954,0.697004208343057,0.6971412517132,0.697295902850417,0.69746817050677,0.697658069394522,0.697865620229877,0.698090849785438,0.698333790951582,0.698594482806938,0.698872970698226,0.699169306329733,0.699483547862726,0.699815760025163,0.700166014232068,0.700534388717016,0.700920968675189,0.701325846418511,0.701749121543448,0.702190901112071,0.702651299847078,0.703130440341494,0.703628453283882,0.704145477699915,0.704681661211289,0.705237160313013,0.705812140670207,0.70640677743566,0.707021255589489,0.707655770302373,0.708310527323971,0.708985743398276,0.709681646707813,0.710398477348785,0.711136487839444,0.711895943664195,0.712677123856174,0.713480321621317,0.714305845007212,0.715154017620367,0.7160251793959,0.716919687424022,0.717837916838203,0.71878026177035,0.719747136378932,0.720738975956628,0.721756238124759,0.722799404122607,0.723868980200606,0.72496549912744,0.726089521822234,0.72724163912436,0.728422473714875,0.729632682205337,0.730872957411687,0.732144030833164,0.733446675358765,0.734781708226755,0.736149994266147,0.737552449453052,0.738990044819363,0.740463810756647,0.741974841764297,0.743524301698377,0.745113429586124,0.746743546081235,0.748416060647022,0.750132479568712,0.751894414913149,0.753703594574347,0.755561873567733,0.757471246765261,0.759433863299168,0.761452042905521,0.763528294531794,0.765665337598047,0.767866126382192
six_nations_2022,six_nations,2022,north,missed_conversion_goals,primary,0.114338267972361,1.06331038349511,1.05912063148022,1.05504076016113,1.05106531796589,1.0471893891162,1.04340843523168,1.03971825683351,1.03611495976007,1.03259492574861,1.02915478656788,1.02579140119113,1.02250183558378,1.01928334474886,1.01613335672966,1.01304945831515,1.01002938223232,1.00707099564083,1.0041722897723,1.00133137057837,0.998546450270632,0.995815839651017,0.993137941144692,0.990511242458935,0.987934310801032,0.985405787596622,0.982924383657043,0.980488874750377,0.978098097536204,0.975750945828718,0.973446367156821,0.971183359593346,0.968960968828596,0.96677828546605,0.964634442520459,0.9625286131006,0.96046000826079,0.95842787500687,0.956431494443787,0.954470180053185,0.952543276090521,0.950650156092247,0.948790221484463,0.946962900285283,0.945167645893841,0.943403935959529,0.941671271325609,0.93996917504191,0.938297191441723,0.936654885278501,0.935041840918294,0.933457661584239,0.931901968649716,0.930374400977083,0.928874614299148,0.927402280640796,0.925957087778381,0.924538738734716,0.923146951307668,0.921781457630523,0.920442003762462,0.919128349307617,0.917840267061309,0.91657754268221,0.915339974389254,0.914127372682265,0.912939560085347,0.911776370912184,0.910637651052476,0.909523257778843,0.908433059573587,0.907366935974797,0.906324777441335,0.905306485236332,0.904311971328885,0.903341158313712,0.902393979348583,0.901470378109427,0.900570308763069,0.899693735957612,0.898840634830563,0.898010991034849,0.897204800782955,0.896422070909481,0.895662818952474,0.894927073254005,0.894214873080495,0.893526268763415,0.892861321861056,0.892220105342162,0.89160270379233,0.89100921364418,0.890439743432416,0.889894414075029,0.889373359182033,0.888876725393267,0.88840467274696,0.887957375080933,0.887535020468522,0.887137811691489,0.886765966752445,0.886419719429578
six_nations_2022,six_nations,2022,north,penalty_goals,primary,0.253834157781932,0.728583833065032,0.728130568207569,0.72768052901055,0.727233661891715,0.726789957988744,0.726349408623794,0.725912005302464,0.725477739712808,0.725046603724387,0.724618589387365,0.724193688931649,0.723771894766073,0.723353199477622,0.722937595830694,0.722525076766414,0.722115635401984,0.721709265030068,0.721305959118235,0.720905711308425,0.720508515416468,0.72011436543164,0.719723255516263,0.719335180005343,0.718950133406246,0.718568110398424,0.718189105833178,0.717813114733457,0.717440132293706,0.717070153879752,0.716703175028732,0.716339191449062,0.71597819902045,0.715620193793949,0.715265171992055,0.714913130008841,0.714564064410147,0.7142179719338,0.713874849489882,0.713534694161047,0.713197503202878,0.712863274044285,0.712532004287957,0.712203691710855,0.711878334264749,0.711555930076808,0.711236477450231,0.710919974864931,0.710606420978265,0.710295814625816,0.70998815482222,0.70968344076205,0.709381671820745,0.7090828475556,0.708786967706801,0.708494032198519,0.708204041140057,0.707916994827054,0.707632893742745,0.707351738559284,0.707073530139117,0.706798269536425,0.706525957998624,0.706256596967928,0.705990188082977,0.70572673318053,0.70546623429723,0.705208693671427,0.704954113745082,0.704702497165736,0.704453846788557,0.704208165678457,0.703965457112292,0.703725724581135,0.703488971792634,0.703255202673452,0.703024421371788,0.702796632259996,0.702571839937278,0.702350049232482,0.702131265206991,0.701915493157702,0.701702738620116,0.70149300737152,0.701286305434285,0.701082639079261,0.700882014829291,0.700684439462841,0.700489920017742,0.700298463795059,0.700110078363083,0.699924771561452,0.699742551505411,0.6995634265902,0.699387405495594,0.699214497190581,0.699044710938195,0.698878056300507,0.698714543143777,0.698554181643765,0.698396982291225,0.69824295589757
six_nations_2022,six_nations,2022,north,missed_penalty_goals,primary,0.0928052556371126,0.85980419049477,0.858459210257761,0.857128957630505,0.855813116721693,0.854511519063898,0.853224002836401,0.851950412648358,0.850690599334754,0.84944441976445,0.848211736659647,0.846992418426184,0.845786338994083,0.844593377667856,0.84341341898608,0.842246352589808,0.841092073099418,0.839950479999537,0.838821477531682,0.837704974594337,0.836600884650161,0.835509125640077,0.834429619904018,0.83336229410811,0.832307079178107,0.831263910238907,0.830232726560016,0.829213471506809,0.828206092497502,0.827210540965723,0.826226772328624,0.825254745960471,0.824294425171671,0.823345777193216,0.822408773166549,0.821483388138841,0.820569601063737,0.819667394807597,0.818776756161312,0.817897675857765,0.817030148595062,0.81617417306563,0.815329751991353,0.814496892164888,0.813675604497372,0.812865904072718,0.812067810208746,0.811281346525418,0.810506541020466,0.809743426152748,0.808992038933689,0.808252421027203,0.807524618858539,0.806808683732526,0.806104671961742,0.80541264500518,0.804732669618053,0.804064818013407,0.803409168036322,0.8027658033515,0.802134813645168,0.80151629484227,0.800910349340043,0.800317086259162,0.799736621713755,0.79916907910174,0.798614589417027,0.798073291585346,0.797545332825595,0.797030869038805,0.796530065227049,0.796043095944847,0.795570145785913,0.795111409908358,0.794667094601853,0.79423741790059,0.793822610246358,0.793422915206506,0.793038590252139,0.792669907602508,0.792317155142291,0.791980637419235,0.7916606767306,0.791357614307874,0.791071811610464,0.790803651740444,0.790553540992067,0.7903219105516,0.790109218365184,0.789915951194924,0.789742626886328,0.789589796873592,0.789458048953218,0.789348010361127,0.78926035119394,0.789195788221606,0.789155089146341,0.789139077372025,0.789148637359313,0.789184720654942,0.789248352699809,0.789340640539781
six_nations_2022,six_nations,2022,north,drop_goals_converted,primary,0.0129887337291191,1.0942104238785,1.09342171037674,1.092638084055,1.09185810929024,1.09108175671862,1.09030899732908,1.08953980245768,1.08877414378215,1.08801199331641,1.08725332340531,1.08649810671943,1.08574631624996,1.08499792530375,1.08425290749837,1.08351123675731,1.08277288730529,1.08203783366364,1.08130605064571,1.08057751335251,1.07985219716829,1.07913007775626,1.07841113105441,1.0776953332714,1.07698266088247,1.07627309062553,1.07556659949721,1.07486316474907,1.07416276388384,1.07346537465174,1.07277097504685,1.07207954330358,1.07139105789315,1.07070549752019,1.07002284111941,1.06934306785221,1.06866615710353,1.06799208847862,1.0673208417999,1.06665239710393,1.06598673463835,1.06532383485893,1.06466367842667,1.06400624620491,1.06335151925654,1.06269947884121,1.06205010641266,1.06140338361598,1.06075929228506,1.06011781443994,1.05947893228435,1.05884262820314,1.05820888475989,1.05757768469446,1.05694901092065,1.05632284652386,1.05569917475879,1.0550779790472,1.05445924297571,1.05384295029356,1.05322908491057,1.05261763089492,1.05200857247117,1.05140189401817,1.05079758006706,1.05019561529931,1.04959598454477,1.04899867277977,1.04840366512522,1.04781094684478,1.04722050334304,1.0466323201637,1.04604638298784,1.04546267763219,1.04488119004739,1.04430190631631,1.04372481265245,1.04314989539824,1.04257714102347,1.04200653612374,1.04143806741884,1.04087172175127,1.04030748608472,1.03974534750259,1.03918529320651,1.03862731051493,1.03807138686168,1.03751750979458,1.03696566697406,1.03641584617184,1.03586803526955,1.03532222225744,1.03477839523307,1.03423654240008,1.03369665206688,1.03315871264542,1.03262271265,1.03208864069607,1.03155648549899,1.03102623587293,1.0304978807297,1.02997140907758
six_nations_2022,six_nations,2022,north,drop_goal_missed,primary,0.0422409839962363,0.511811567726542,0.512180877077418,0.512564044465177,0.51296094520953,0.513371810340267,0.513796876837852,0.514236387841729,0.514690592867915,0.515159748036382,0.515644116308763,0.516143967736963,0.516659579723277,0.51719123729267,0.517739233377918,0.518303869118346,0.518885454172956,0.519484307048804,0.520100755445517,0.520735136616934,0.521387797750913,0.522059096368406,0.522749400743023,0.523459090342348,0.524188556292409,0.524938201866779,0.525708443001911,0.526499708840437,0.527312442304283,0.528147100699616,0.529004156355788,0.529884097300621,0.530787427974569,0.531714669986509,0.532666362914146,0.533643065152253,0.534645354812269,0.535673830677083,0.536729113215156,0.537811845658521,0.538922695149617,0.54006235396236,0.54123154080337,0.542431002199846,0.543661513981172,0.544923882862089,0.546218948135994,0.547547583487827,0.548910698936962,0.550309242921615,0.551744204537496,0.553216615944809,0.554727554959248,0.556278147844365,0.557869572324704,0.559503060841265,0.561179904073458,0.562901454754544,0.564669131810906,0.566484424859199,0.568348899099787,0.570264200649801,0.57223206236488,0.57425431020523,0.576332870209289,0.578469776147126,0.580667177936085,0.582927350913195,0.585252706073106,0.587645801396919,0.590109354417005,0.592646256186245,0.595259586847879,0.597952633035409,0.600728907371803,0.603592170385357,0.60654645521778,0.609596095571004,0.612745757426003,0.616000475173823,0.619365692931335,0.622847311979161,0.626451745466075,0.630185981785534,0.634057658362514,0.638075148015506,0.642247660610454,0.646585363444026,0.651099524743565,0.655802685936547,0.660708870047231,0.665833835903091,0.671195391046087,0.67681378074681,0.682712176930724,0.688917300111661,0.69546022113305,0.7023774101716,0.709712132314443,0.717516339445831,0.725853290364944,0.734801269531015
six_nations_2022,six_nations,2022,north,defenders_beaten,primary,1.33169231233063,1.039007630095,1.01111217478345,1.0088496568626,1.00727235788969,1.00600572357013,1.00492999796594,1.00399035557694,1.00315655874564,1.00240986126084,1.00173766280248,1.00113097736943,1.00058310057333,1.00008884984618,0.999644103361991,0.999245505785817,0.998890272534015,0.998576054955573,0.998300844684455,0.998062904031124,0.997860714189801,0.997692935945829,0.997558379350319,0.997455979955673,0.997384779936634,0.997343912907377,0.997332591575026,0.997350097598442,0.997395773181973,0.997469014049112,0.997569263524674,0.99769600751575,0.99784877022764,0.998027110485622,0.998230618559837,0.998458913410883,0.998711640289566,0.99898846863658,0.999289090237721,0.999613217598018,0.999960582504415,1.00033093475169,1.00072404101037,1.00113968381886,1.00157766068457,1.00203778328131,1.00251987673202,1.00302377896752,1.00354934015315,1.0040964221767,1.00466489819148,1.0052546522095,1.00586557874047,1.00649758247274,1.00715057799288,1.00782448954132,1.00851925080133,1.0092348047196,1.00997110335654,1.01072810776489,1.01150578789552,1.01230412252942,1.01312309923525,1.01396271435187,1.0148229729956,1.01570388909207,1.0166054854328,1.01752779375673,1.01847085485711,1.01943471871452,1.0204194446568,1.02142510154694,1.02245176800028,1.02349953263245,1.02456849434002,1.02565876261568,1.0267704579006,1.02790371197651,1.02905866840081,1.03023548298814,1.03143432434253,1.03265537444478,1.03389882930035,1.03516489965377,1.03645381177633,1.03776580833502,1.03910114935163,1.04046011326215,1.04184299808852,1.04325012273605,1.04468182843235,1.04613848032599,1.04762046926586,1.04912821378606,1.05066216232501,1.05222279571286,1.05381062996696,1.05542621944305,1.0570701603985,1.05874309503506,1.06044571610259,1.06217877216185
