engine,fixtures,count_support_complete,count_stat_mae,minutes_mae,metres_mae
empirical_raw,15,True,0.6912099364339397,10.466981931778735,11.396364099027386
p3_balanced_recent_native,15,True,0.6666413043910362,10.361084307130765,11.137669780001898
p3_robust_native,15,True,0.6681664279719512,10.33276060988084,11.153361598443235
