engine,fixture_id,target,n,mae
p3_balanced_recent_native,8476315,drop_goals_converted,46,0.0005748999904431
p3_balanced_recent_native,8476315,drop_goal_missed,46,0.0013391457252229
p3_balanced_recent_native,8476315,defenders_beaten,46,0.9137713354315582
p3_balanced_recent_native,8476315,clean_breaks,46,0.2535334135258013
p3_balanced_recent_native,8476315,offload,46,0.3224097073390571
p3_balanced_recent_native,8476315,runs,46,2.026427609586772
p3_balanced_recent_native,8476315,tackles,46,2.187738905916445
p3_balanced_recent_native,8476315,missed_tackles,46,0.9634100715291214
p3_balanced_recent_native,8476315,rucks_won,46,1.721572584467874
p3_balanced_recent_native,8476315,rucks_lost,46,0.208498763021186
p3_balanced_recent_native,8476315,passes,46,3.630627778003773
p3_balanced_recent_native,8476315,bad_passes,46,0.6932344582709902
p3_balanced_recent_native,8476315,turnovers_conceded,46,0.5355076021030559
p3_balanced_recent_native,8476315,penalties_conceded,46,0.4603507885994221
p3_balanced_recent_native,8476315,yellow_cards,46,0.0425420950156398
p3_balanced_recent_native,8476315,red_cards,46,0.0005844769267325
p3_balanced_recent_native,8476315,metres,46,10.749805362268756
empirical_raw,8476324,minutes,46,10.809218943716449
empirical_raw,8476324,tries,46,0.1628485073313302
empirical_raw,8476324,try_assists,46,0.1214343343895737
empirical_raw,8476324,conversion_goals,46,0.0435471412252967
empirical_raw,8476324,missed_conversion_goals,46,0.0199023792649762
empirical_raw,8476324,penalty_goals,46,0.0388913503799318
empirical_raw,8476324,missed_penalty_goals,46,0.0596833515120928
empirical_raw,8476324,drop_goals_converted,46,0.0004710723527413
empirical_raw,8476324,drop_goal_missed,46,0.0223656282696212
empirical_raw,8476324,defenders_beaten,46,0.8833352875056286
empirical_raw,8476324,clean_breaks,46,0.2317372273037219
empirical_raw,8476324,offload,46,0.3282740309672968
empirical_raw,8476324,runs,46,2.67963162552184
empirical_raw,8476324,tackles,46,3.5891207743150737
empirical_raw,8476324,missed_tackles,46,0.866182514682931
empirical_raw,8476324,rucks_won,46,3.2152043224831357
empirical_raw,8476324,rucks_lost,46,0.219438235175297
empirical_raw,8476324,passes,46,3.34762523081001
empirical_raw,8476324,bad_passes,46,0.3905714497759263
empirical_raw,8476324,turnovers_conceded,46,0.5956037820601081
empirical_raw,8476324,penalties_conceded,46,0.4710314933468156
empirical_raw,8476324,yellow_cards,46,0.0475243644325857
empirical_raw,8476324,red_cards,46,0.0022922709714537
empirical_raw,8476324,metres,46,9.2944338195365
p3_robust_native,8476324,minutes,46,10.37352537796129
p3_robust_native,8476324,tries,46,0.1651687856068838
p3_robust_native,8476324,try_assists,46,0.1233462331810602
p3_robust_native,8476324,conversion_goals,46,0.0429394230380731
p3_robust_native,8476324,missed_conversion_goals,46,0.0223804125501302
p3_robust_native,8476324,penalty_goals,46,0.0396465162138946
p3_robust_native,8476324,missed_penalty_goals,46,0.0567120155949532
p3_robust_native,8476324,drop_goals_converted,46,0.0001996700890078
p3_robust_native,8476324,drop_goal_missed,46,0.0223752545566616
p3_robust_native,8476324,defenders_beaten,46,0.8878167724835697
p3_robust_native,8476324,clean_breaks,46,0.2364548795422529
p3_robust_native,8476324,offload,46,0.3408063579044997
p3_robust_native,8476324,runs,46,2.769839756677738
p3_robust_native,8476324,tackles,46,3.797598358654061
p3_robust_native,8476324,missed_tackles,46,0.8732505020850816
p3_robust_native,8476324,rucks_won,46,3.0978843815597057
p3_robust_native,8476324,rucks_lost,46,0.2239802445136208
p3_robust_native,8476324,passes,46,4.2122666997512574
p3_robust_native,8476324,bad_passes,46,0.4038399304024062
p3_robust_native,8476324,turnovers_conceded,46,0.5985281738580502
p3_robust_native,8476324,penalties_conceded,46,0.4847016120574131
p3_robust_native,8476324,yellow_cards,46,0.0395617227207847
p3_robust_native,8476324,red_cards,46,0.0005902917152822
p3_robust_native,8476324,metres,46,9.426191162388571
p3_balanced_native,8476324,minutes,46,10.302400587085293
p3_balanced_native,8476324,tries,46,0.1652320031137157
p3_balanced_native,8476324,try_assists,46,0.1250724779124004
p3_balanced_native,8476324,conversion_goals,46,0.0420650532585056
p3_balanced_native,8476324,missed_conversion_goals,46,0.0193456535217401
p3_balanced_native,8476324,penalty_goals,46,0.0366427350331993
p3_balanced_native,8476324,missed_penalty_goals,46,0.0573236393231766
p3_balanced_native,8476324,drop_goals_converted,46,0.0002034774783149
p3_balanced_native,8476324,drop_goal_missed,46,0.0223090287700245
p3_balanced_native,8476324,defenders_beaten,46,0.8790151461570362
p3_balanced_native,8476324,clean_breaks,46,0.2366510429410456
p3_balanced_native,8476324,offload,46,0.3447382895502903
p3_balanced_native,8476324,runs,46,2.796235030464345
p3_balanced_native,8476324,tackles,46,3.747936561533351
p3_balanced_native,8476324,missed_tackles,46,0.8749226816042331
p3_balanced_native,8476324,rucks_won,46,3.0935303602490687
p3_balanced_native,8476324,rucks_lost,46,0.2322906657494421
p3_balanced_native,8476324,passes,46,4.246203875847293
p3_balanced_native,8476324,bad_passes,46,0.4047492568020372
p3_balanced_native,8476324,turnovers_conceded,46,0.6109254241981228
p3_balanced_native,8476324,penalties_conceded,46,0.4797612153740663
p3_balanced_native,8476324,yellow_cards,46,0.0382978793450116
p3_balanced_native,8476324,red_cards,46,0.0005087588520878
p3_balanced_native,8476324,metres,46,9.415725164410016
p3_balanced_recent_native,8476324,minutes,46,10.361277233893578
p3_balanced_recent_native,8476324,tries,46,0.1653257949860813
p3_balanced_recent_native,8476324,try_assists,46,0.1232402269131028
p3_balanced_recent_native,8476324,conversion_goals,46,0.041377156556764
p3_balanced_recent_native,8476324,missed_conversion_goals,46,0.0194542513007264
p3_balanced_recent_native,8476324,penalty_goals,46,0.0406275366030948
p3_balanced_recent_native,8476324,missed_penalty_goals,46,0.0561088429083062
p3_balanced_recent_native,8476324,drop_goals_converted,46,0.0001996853459149
p3_balanced_recent_native,8476324,drop_goal_missed,46,0.0223547774151414
p3_balanced_recent_native,8476324,defenders_beaten,46,0.8713985738906175
p3_balanced_recent_native,8476324,clean_breaks,46,0.2351731457403718
p3_balanced_recent_native,8476324,offload,46,0.3415908321846089
p3_balanced_recent_native,8476324,runs,46,2.8270195555083384
p3_balanced_recent_native,8476324,tackles,46,3.743081667725981
p3_balanced_recent_native,8476324,missed_tackles,46,0.8725811470732776
p3_balanced_recent_native,8476324,rucks_won,46,3.101309558843586
p3_balanced_recent_native,8476324,rucks_lost,46,0.225782412059361
p3_balanced_recent_native,8476324,passes,46,4.254239650995088
p3_balanced_recent_native,8476324,bad_passes,46,0.4104137071054751
p3_balanced_recent_native,8476324,turnovers_conceded,46,0.60769138100555
p3_balanced_recent_native,8476324,penalties_conceded,46,0.4799936206253775
p3_balanced_recent_native,8476324,yellow_cards,46,0.0386112767793855
p3_balanced_recent_native,8476324,red_cards,46,0.0004667286805612
p3_balanced_recent_native,8476324,metres,46,9.376963411436218
empirical_raw,8476333,minutes,46,9.186777147686612
empirical_raw,8476333,tries,46,0.3040004369596985
empirical_raw,8476333,try_assists,46,0.1927923829429053
empirical_raw,8476333,conversion_goals,46,0.118426997583949
empirical_raw,8476333,missed_conversion_goals,46,0.0428803124455001
empirical_raw,8476333,penalty_goals,46,0.076981854656704
empirical_raw,8476333,missed_penalty_goals,46,0.0135074948842119
empirical_raw,8476333,drop_goals_converted,46,0.0014032589223665
empirical_raw,8476333,drop_goal_missed,46,0.0023250909500104
empirical_raw,8476333,defenders_beaten,46,0.823513391555059
empirical_raw,8476333,clean_breaks,46,0.290396005834344
empirical_raw,8476333,offload,46,0.3639528660494368
empirical_raw,8476333,runs,46,2.1260953333333723
empirical_raw,8476333,tackles,46,3.0821382097632397
empirical_raw,8476333,missed_tackles,46,0.843824471297458
empirical_raw,8476333,rucks_won,46,2.1597108274039214
empirical_raw,8476333,rucks_lost,46,0.2206730380431039
empirical_raw,8476333,passes,46,3.781223866557002
empirical_raw,8476333,bad_passes,46,0.3899183584652413
empirical_raw,8476333,turnovers_conceded,46,0.5967278023263212
empirical_raw,8476333,penalties_conceded,46,0.5238361206846741
empirical_raw,8476333,yellow_cards,46,0.0282153100584745
empirical_raw,8476333,red_cards,46,0.0230047480053924
empirical_raw,8476333,metres,46,14.004407950085833
p3_robust_native,8476333,minutes,46,9.554927292697668
p3_robust_native,8476333,tries,46,0.3026888038368692
p3_robust_native,8476333,try_assists,46,0.193691636608111
p3_robust_native,8476333,conversion_goals,46,0.1215381713590099
p3_robust_native,8476333,missed_conversion_goals,46,0.0421816779682815
p3_robust_native,8476333,penalty_goals,46,0.074245179026884
p3_robust_native,8476333,missed_penalty_goals,46,0.0158723924821788
p3_robust_native,8476333,drop_goals_converted,46,0.0014009778019218
p3_robust_native,8476333,drop_goal_missed,46,0.0020613023827058
p3_robust_native,8476333,defenders_beaten,46,0.8110950734182205
p3_robust_native,8476333,clean_breaks,46,0.2906513614784858
p3_robust_native,8476333,offload,46,0.3623136054433011
p3_robust_native,8476333,runs,46,2.189653925591276
p3_robust_native,8476333,tackles,46,2.92006393778765
p3_robust_native,8476333,missed_tackles,46,0.8518519877797669
p3_robust_native,8476333,rucks_won,46,2.0653920542040574
p3_robust_native,8476333,rucks_lost,46,0.2142995845132628
p3_robust_native,8476333,passes,46,3.603922769882953
p3_robust_native,8476333,bad_passes,46,0.4037945079264102
p3_robust_native,8476333,turnovers_conceded,46,0.5941395809531367
p3_robust_native,8476333,penalties_conceded,46,0.5212413033751399
p3_robust_native,8476333,yellow_cards,46,0.0321102208539943
p3_robust_native,8476333,red_cards,46,0.0230924100532693
p3_robust_native,8476333,metres,46,13.744559348182555
p3_balanced_native,8476333,minutes,46,9.371688153479637
p3_balanced_native,8476333,tries,46,0.3030904441489851
p3_balanced_native,8476333,try_assists,46,0.1934532720439972
p3_balanced_native,8476333,conversion_goals,46,0.1198008293318924
p3_balanced_native,8476333,missed_conversion_goals,46,0.0429915010860273
p3_balanced_native,8476333,penalty_goals,46,0.0763504170962609
p3_balanced_native,8476333,missed_penalty_goals,46,0.0153247509504975
p3_balanced_native,8476333,drop_goals_converted,46,0.0007967895213748
p3_balanced_native,8476333,drop_goal_missed,46,0.001596117709355
p3_balanced_native,8476333,defenders_beaten,46,0.8111616665758963
p3_balanced_native,8476333,clean_breaks,46,0.2885918290905078
p3_balanced_native,8476333,offload,46,0.35988135769141
p3_balanced_native,8476333,runs,46,2.177084434739204
p3_balanced_native,8476333,tackles,46,2.89498828571095
p3_balanced_native,8476333,missed_tackles,46,0.8528942683057528
p3_balanced_native,8476333,rucks_won,46,2.055235425161563
p3_balanced_native,8476333,rucks_lost,46,0.2128087775078676
p3_balanced_native,8476333,passes,46,3.6192407649524863
p3_balanced_native,8476333,bad_passes,46,0.402165754259468
p3_balanced_native,8476333,turnovers_conceded,46,0.5930283980412961
p3_balanced_native,8476333,penalties_conceded,46,0.5187688515368947
p3_balanced_native,8476333,yellow_cards,46,0.0282681415455462
p3_balanced_native,8476333,red_cards,46,0.022257839477279
p3_balanced_native,8476333,metres,46,13.7343255438786
p3_balanced_recent_native,8476333,minutes,46,9.59534337918608
p3_balanced_recent_native,8476333,tries,46,0.3035044781196321
p3_balanced_recent_native,8476333,try_assists,46,0.1927961316429181
p3_balanced_recent_native,8476333,conversion_goals,46,0.1230160018564581
p3_balanced_recent_native,8476333,missed_conversion_goals,46,0.0416826400378606
p3_balanced_recent_native,8476333,penalty_goals,46,0.0822926671525836
p3_balanced_recent_native,8476333,missed_penalty_goals,46,0.0158874888892113
p3_balanced_recent_native,8476333,drop_goals_converted,46,0.0008240385794869
p3_balanced_recent_native,8476333,drop_goal_missed,46,0.0015660917571712
p3_balanced_recent_native,8476333,defenders_beaten,46,0.8044255466860107
p3_balanced_recent_native,8476333,clean_breaks,46,0.2872826957436358
p3_balanced_recent_native,8476333,offload,46,0.3583935637622715
p3_balanced_recent_native,8476333,runs,46,2.1736345582092302
p3_balanced_recent_native,8476333,tackles,46,2.8893397079967067
p3_balanced_recent_native,8476333,missed_tackles,46,0.8550479919873143
p3_balanced_recent_native,8476333,rucks_won,46,2.024151805162354
p3_balanced_recent_native,8476333,rucks_lost,46,0.2149856025879296
p3_balanced_recent_native,8476333,passes,46,3.5095520843936727
p3_balanced_recent_native,8476333,bad_passes,46,0.4034246636290627
p3_balanced_recent_native,8476333,turnovers_conceded,46,0.5985961702835645
p3_balanced_recent_native,8476333,penalties_conceded,46,0.5161268427170159
p3_balanced_recent_native,8476333,yellow_cards,46,0.0248696740181497
p3_balanced_recent_native,8476333,red_cards,46,0.0222054307408986
p3_balanced_recent_native,8476333,metres,46,13.743403386413798
empirical_raw,8476342,minutes,46,13.155779986023934
empirical_raw,8476342,tries,46,0.2134282204382389
empirical_raw,8476342,try_assists,46,0.0904214454389668
empirical_raw,8476342,conversion_goals,46,0.044471137053032
empirical_raw,8476342,missed_conversion_goals,46,0.034764995705544
empirical_raw,8476342,penalty_goals,46,0.0809433995178698
empirical_raw,8476342,missed_penalty_goals,46,0.0168086503653981
empirical_raw,8476342,drop_goals_converted,46,0.0007924362324928
empirical_raw,8476342,drop_goal_missed,46,0.0040365738592253
empirical_raw,8476342,defenders_beaten,46,1.0270790668259429
empirical_raw,8476342,clean_breaks,46,0.2829180940892266
empirical_raw,8476342,offload,46,0.409933103473094
empirical_raw,8476342,runs,46,2.8358372053516705
empirical_raw,8476342,tackles,46,2.9832901074605456
empirical_raw,8476342,missed_tackles,46,0.7713125899998146
empirical_raw,8476342,rucks_won,46,2.021401926999625
empirical_raw,8476342,rucks_lost,46,0.2301458893813811
empirical_raw,8476342,passes,46,3.085466330778893
empirical_raw,8476342,bad_passes,46,0.5341103777470626
empirical_raw,8476342,turnovers_conceded,46,0.5568393704595028
empirical_raw,8476342,penalties_conceded,46,0.4994607906792296
empirical_raw,8476342,yellow_cards,46,0.0633547781177228
empirical_raw,8476342,red_cards,46,0.0044249941116662
empirical_raw,8476342,metres,46,14.60623424426267
p3_robust_native,8476342,minutes,46,13.79087116396051
p3_robust_native,8476342,tries,46,0.2075598984425334
p3_robust_native,8476342,try_assists,46,0.0874636528259197
p3_robust_native,8476342,conversion_goals,46,0.034616186635836
p3_robust_native,8476342,missed_conversion_goals,46,0.033850623625041
p3_robust_native,8476342,penalty_goals,46,0.067863233508037
p3_robust_native,8476342,missed_penalty_goals,46,0.0136297813646416
p3_robust_native,8476342,drop_goals_converted,46,0.0003875441784811
p3_robust_native,8476342,drop_goal_missed,46,0.0060546234703353
p3_robust_native,8476342,defenders_beaten,46,1.021271815338765
p3_robust_native,8476342,clean_breaks,46,0.2818291183352049
p3_robust_native,8476342,offload,46,0.3915326966501834
p3_robust_native,8476342,runs,46,2.3898612956850047
p3_robust_native,8476342,tackles,46,2.93896695872615
p3_robust_native,8476342,missed_tackles,46,0.7702435367951557
p3_robust_native,8476342,rucks_won,46,2.0052631671560626
p3_robust_native,8476342,rucks_lost,46,0.2400164165336192
p3_robust_native,8476342,passes,46,2.505595849806763
p3_robust_native,8476342,bad_passes,46,0.5071693413095099
p3_robust_native,8476342,turnovers_conceded,46,0.5510335689606312
p3_robust_native,8476342,penalties_conceded,46,0.4892845491566227
p3_robust_native,8476342,yellow_cards,46,0.0615817572308396
p3_robust_native,8476342,red_cards,46,0.0019821395356404
p3_robust_native,8476342,metres,46,14.467416167615609
p3_balanced_native,8476342,minutes,46,13.722104877662485
p3_balanced_native,8476342,tries,46,0.2072191189600686
p3_balanced_native,8476342,try_assists,46,0.0880407574280498
p3_balanced_native,8476342,conversion_goals,46,0.0295065029406314
p3_balanced_native,8476342,missed_conversion_goals,46,0.0334959117342336
p3_balanced_native,8476342,penalty_goals,46,0.0615059173776939
p3_balanced_native,8476342,missed_penalty_goals,46,0.0112692938809852
p3_balanced_native,8476342,drop_goals_converted,46,0.0003597413896442
p3_balanced_native,8476342,drop_goal_missed,46,0.0049765190789101
p3_balanced_native,8476342,defenders_beaten,46,1.0260561426987331
p3_balanced_native,8476342,clean_breaks,46,0.2791520025055359
p3_balanced_native,8476342,offload,46,0.3844848914396507
p3_balanced_native,8476342,runs,46,2.369057682074525
p3_balanced_native,8476342,tackles,46,2.94109326633467
p3_balanced_native,8476342,missed_tackles,46,0.7676552802178493
p3_balanced_native,8476342,rucks_won,46,2.0264849116205457
p3_balanced_native,8476342,rucks_lost,46,0.242567436565611
p3_balanced_native,8476342,passes,46,2.4399519543474573
p3_balanced_native,8476342,bad_passes,46,0.5106203115529072
p3_balanced_native,8476342,turnovers_conceded,46,0.552958287090285
p3_balanced_native,8476342,penalties_conceded,46,0.4910141646789769
p3_balanced_native,8476342,yellow_cards,46,0.0605351409279479
p3_balanced_native,8476342,red_cards,46,0.0012250311608105
p3_balanced_native,8476342,metres,46,14.5216048102189
p3_balanced_recent_native,8476342,minutes,46,13.71298254667742
p3_balanced_recent_native,8476342,tries,46,0.2067376766789057
p3_balanced_recent_native,8476342,try_assists,46,0.0885741297619468
p3_balanced_recent_native,8476342,conversion_goals,46,0.02907291572396
p3_balanced_recent_native,8476342,missed_conversion_goals,46,0.0344612509935694
p3_balanced_recent_native,8476342,penalty_goals,46,0.0610269171635515
p3_balanced_recent_native,8476342,missed_penalty_goals,46,0.0106044275551538
p3_balanced_recent_native,8476342,drop_goals_converted,46,0.0003366106929527
p3_balanced_recent_native,8476342,drop_goal_missed,46,0.0042162417300664
p3_balanced_recent_native,8476342,defenders_beaten,46,1.0276618649771043
p3_balanced_recent_native,8476342,clean_breaks,46,0.2806134706530852
p3_balanced_recent_native,8476342,offload,46,0.3831539774763683
p3_balanced_recent_native,8476342,runs,46,2.348838305844517
p3_balanced_recent_native,8476342,tackles,46,2.9584814189851145
p3_balanced_recent_native,8476342,missed_tackles,46,0.7695592675014019
p3_balanced_recent_native,8476342,rucks_won,46,2.0062104310867723
p3_balanced_recent_native,8476342,rucks_lost,46,0.2449416822024881
p3_balanced_recent_native,8476342,passes,46,2.3733597718275767
p3_balanced_recent_native,8476342,bad_passes,46,0.5054600793744513
p3_balanced_recent_native,8476342,turnovers_conceded,46,0.550588559446636
p3_balanced_recent_native,8476342,penalties_conceded,46,0.4919362339511516
p3_balanced_recent_native,8476342,yellow_cards,46,0.0590195622768813
p3_balanced_recent_native,8476342,red_cards,46,0.0009180029002247
p3_balanced_recent_native,8476342,metres,46,14.504734913556357
empirical_raw,8476351,minutes,46,13.74343508245469
empirical_raw,8476351,tries,46,0.2811134282445763
empirical_raw,8476351,try_assists,46,0.2128888835718503
empirical_raw,8476351,conversion_goals,46,0.108860755642213
empirical_raw,8476351,missed_conversion_goals,46,0.0430413903047881
empirical_raw,8476351,penalty_goals,46,0.0305890281407032
empirical_raw,8476351,missed_penalty_goals,46,0.0079413524980202
empirical_raw,8476351,drop_goals_converted,46,0.0016548599731205
empirical_raw,8476351,drop_goal_missed,46,0.0016648897397618
empirical_raw,8476351,defenders_beaten,46,0.9338312157355778
empirical_raw,8476351,clean_breaks,46,0.3877073849001448
empirical_raw,8476351,offload,46,0.4739393523952822
empirical_raw,8476351,runs,46,2.0787832595292817
empirical_raw,8476351,tackles,46,2.2488612952347804
empirical_raw,8476351,missed_tackles,46,0.7581275724864882
empirical_raw,8476351,rucks_won,46,2.235729902571643
empirical_raw,8476351,rucks_lost,46,0.2408006512377218
empirical_raw,8476351,passes,46,3.251652755797985
empirical_raw,8476351,bad_passes,46,0.3917247493216139
empirical_raw,8476351,turnovers_conceded,46,0.7381000840777829
empirical_raw,8476351,penalties_conceded,46,0.6175319399412535
empirical_raw,8476351,yellow_cards,46,0.0863000024975417
empirical_raw,8476351,red_cards,46,0.0016361527153351
empirical_raw,8476351,metres,46,10.226461389601964
p3_robust_native,8476351,minutes,46,14.522949007001298
p3_robust_native,8476351,tries,46,0.2763248264628196
p3_robust_native,8476351,try_assists,46,0.2154319265781693
p3_robust_native,8476351,conversion_goals,46,0.0978461439207696
p3_robust_native,8476351,missed_conversion_goals,46,0.0396997484584213
p3_robust_native,8476351,penalty_goals,46,0.0219268819536551
p3_robust_native,8476351,missed_penalty_goals,46,0.0098045219713212
p3_robust_native,8476351,drop_goals_converted,46,0.0005944582607772
p3_robust_native,8476351,drop_goal_missed,46,0.0009523289757301
p3_robust_native,8476351,defenders_beaten,46,0.955279704724656
p3_robust_native,8476351,clean_breaks,46,0.3895670123961068
p3_robust_native,8476351,offload,46,0.4872521561753685
p3_robust_native,8476351,runs,46,2.042584835301933
p3_robust_native,8476351,tackles,46,2.2871411217017577
p3_robust_native,8476351,missed_tackles,46,0.7622718201613425
p3_robust_native,8476351,rucks_won,46,1.9685179420804448
p3_robust_native,8476351,rucks_lost,46,0.2414178119132974
p3_robust_native,8476351,passes,46,3.690742887911028
p3_robust_native,8476351,bad_passes,46,0.4166014204154932
p3_robust_native,8476351,turnovers_conceded,46,0.7216849398813754
p3_robust_native,8476351,penalties_conceded,46,0.6146578978041863
p3_robust_native,8476351,yellow_cards,46,0.0931479706729371
p3_robust_native,8476351,red_cards,46,0.0072935346566944
p3_robust_native,8476351,metres,46,10.037871887766626
p3_balanced_native,8476351,minutes,46,14.511542071222545
p3_balanced_native,8476351,tries,46,0.2762445681220866
p3_balanced_native,8476351,try_assists,46,0.2135473654926909
p3_balanced_native,8476351,conversion_goals,46,0.1044275988658758
p3_balanced_native,8476351,missed_conversion_goals,46,0.038558035492889
p3_balanced_native,8476351,penalty_goals,46,0.0191611121342018
p3_balanced_native,8476351,missed_penalty_goals,46,0.0063547867069575
p3_balanced_native,8476351,drop_goals_converted,46,0.000529181109726
p3_balanced_native,8476351,drop_goal_missed,46,0.0009066714116462
p3_balanced_native,8476351,defenders_beaten,46,0.9484563985317584
p3_balanced_native,8476351,clean_breaks,46,0.3892233145324976
p3_balanced_native,8476351,offload,46,0.489833465741663
p3_balanced_native,8476351,runs,46,2.035555182982695
p3_balanced_native,8476351,tackles,46,2.224566671022299
p3_balanced_native,8476351,missed_tackles,46,0.7556384027688722
p3_balanced_native,8476351,rucks_won,46,2.010268095510741
p3_balanced_native,8476351,rucks_lost,46,0.23777191517878
p3_balanced_native,8476351,passes,46,3.770979912570391
p3_balanced_native,8476351,bad_passes,46,0.4074938663021654
p3_balanced_native,8476351,turnovers_conceded,46,0.7149345732636314
p3_balanced_native,8476351,penalties_conceded,46,0.6132260032491971
p3_balanced_native,8476351,yellow_cards,46,0.0857196679766482
p3_balanced_native,8476351,red_cards,46,0.0017840933637801
p3_balanced_native,8476351,metres,46,10.059195892858169
p3_balanced_recent_native,8476351,minutes,46,14.61293893202776
p3_balanced_recent_native,8476351,tries,46,0.276143048499632
p3_balanced_recent_native,8476351,try_assists,46,0.2145297548465596
p3_balanced_recent_native,8476351,conversion_goals,46,0.1020527554361967
p3_balanced_recent_native,8476351,missed_conversion_goals,46,0.0384451345304666
p3_balanced_recent_native,8476351,penalty_goals,46,0.0183262811901147
p3_balanced_recent_native,8476351,missed_penalty_goals,46,0.0061497907157366
p3_balanced_recent_native,8476351,drop_goals_converted,46,0.0005141971441034
p3_balanced_recent_native,8476351,drop_goal_missed,46,0.0009116697491952
p3_balanced_recent_native,8476351,defenders_beaten,46,0.9428261880016472
p3_balanced_recent_native,8476351,clean_breaks,46,0.3871978241244418
p3_balanced_recent_native,8476351,offload,46,0.4893176977910788
p3_balanced_recent_native,8476351,runs,46,2.060472232974936
p3_balanced_recent_native,8476351,tackles,46,2.308655029778711
p3_balanced_recent_native,8476351,missed_tackles,46,0.7555624771349637
p3_balanced_recent_native,8476351,rucks_won,46,2.0257454258554453
p3_balanced_recent_native,8476351,rucks_lost,46,0.239835577847451
p3_balanced_recent_native,8476351,passes,46,3.789412157753933
p3_balanced_recent_native,8476351,bad_passes,46,0.4057052706984932
p3_balanced_recent_native,8476351,turnovers_conceded,46,0.716786613309289
p3_balanced_recent_native,8476351,penalties_conceded,46,0.6142708091503676
p3_balanced_recent_native,8476351,yellow_cards,46,0.0882731404781744
p3_balanced_recent_native,8476351,red_cards,46,0.0014604308499088
p3_balanced_recent_native,8476351,metres,46,10.019220596697854
empirical_raw,8476360,minutes,46,10.940080985885896
empirical_raw,8476360,tries,46,0.2692349277125868
empirical_raw,8476360,try_assists,46,0.1606305421885355
empirical_raw,8476360,conversion_goals,46,0.1416041691229444
empirical_raw,8476360,missed_conversion_goals,46,0.062918762722357
empirical_raw,8476360,penalty_goals,46,0.074876868535376
empirical_raw,8476360,missed_penalty_goals,46,0.0198127551638022
empirical_raw,8476360,drop_goals_converted,46,0.0006752551120752
empirical_raw,8476360,drop_goal_missed,46,0.0077918474435196
empirical_raw,8476360,defenders_beaten,46,1.0028799371234918
empirical_raw,8476360,clean_breaks,46,0.3759204745395943
empirical_raw,8476360,offload,46,0.526545589593309
empirical_raw,8476360,runs,46,2.191179086165271
empirical_raw,8476360,tackles,46,2.517455449553778
empirical_raw,8476360,missed_tackles,46,0.9088398120266062
empirical_raw,8476360,rucks_won,46,2.5757710282886594
empirical_raw,8476360,rucks_lost,46,0.2558913696292976
empirical_raw,8476360,passes,46,2.896037972064928
empirical_raw,8476360,bad_passes,46,0.3411845899161523
empirical_raw,8476360,turnovers_conceded,46,0.5537940066841296
empirical_raw,8476360,penalties_conceded,46,0.6588909555895063
empirical_raw,8476360,yellow_cards,46,0.0268462953007855
empirical_raw,8476360,red_cards,46,0.0021603560289972
empirical_raw,8476360,metres,46,8.216672504968173
p3_robust_native,8476360,minutes,46,11.290968870853266
p3_robust_native,8476360,tries,46,0.2617129085488422
p3_robust_native,8476360,try_assists,46,0.1605065536794608
p3_robust_native,8476360,conversion_goals,46,0.1379193671203075
p3_robust_native,8476360,missed_conversion_goals,46,0.0609792660705602
p3_robust_native,8476360,penalty_goals,46,0.0838563687669989
p3_robust_native,8476360,missed_penalty_goals,46,0.0247105172324533
p3_robust_native,8476360,drop_goals_converted,46,0.0005532413490042
p3_robust_native,8476360,drop_goal_missed,46,0.0039427029435658
p3_robust_native,8476360,defenders_beaten,46,0.9936308398430976
p3_robust_native,8476360,clean_breaks,46,0.3714898652022481
p3_robust_native,8476360,offload,46,0.5344926407509877
p3_robust_native,8476360,runs,46,2.6335007175686345
p3_robust_native,8476360,tackles,46,2.733996206001968
p3_robust_native,8476360,missed_tackles,46,0.9302490847098848
p3_robust_native,8476360,rucks_won,46,2.164607057405432
p3_robust_native,8476360,rucks_lost,46,0.2495479129109761
p3_robust_native,8476360,passes,46,3.336561183051668
p3_robust_native,8476360,bad_passes,46,0.3670384228562222
p3_robust_native,8476360,turnovers_conceded,46,0.5203723920461131
p3_robust_native,8476360,penalties_conceded,46,0.659641621585199
p3_robust_native,8476360,yellow_cards,46,0.0378665317146379
p3_robust_native,8476360,red_cards,46,0.0011954849837074
p3_robust_native,8476360,metres,46,7.78742866985427
p3_balanced_native,8476360,minutes,46,11.141633633996612
p3_balanced_native,8476360,tries,46,0.2624814587903014
p3_balanced_native,8476360,try_assists,46,0.159380022656212
p3_balanced_native,8476360,conversion_goals,46,0.1384153207274878
p3_balanced_native,8476360,missed_conversion_goals,46,0.0624315651759863
p3_balanced_native,8476360,penalty_goals,46,0.0871778895615878
p3_balanced_native,8476360,missed_penalty_goals,46,0.0176971734396994
p3_balanced_native,8476360,drop_goals_converted,46,0.0005525855586145
p3_balanced_native,8476360,drop_goal_missed,46,0.0037720302540745
p3_balanced_native,8476360,defenders_beaten,46,0.98753639415408
p3_balanced_native,8476360,clean_breaks,46,0.3713706391874324
p3_balanced_native,8476360,offload,46,0.5357381608994449
p3_balanced_native,8476360,runs,46,2.5437316014999736
p3_balanced_native,8476360,tackles,46,2.679398721578954
p3_balanced_native,8476360,missed_tackles,46,0.9265676631483072
p3_balanced_native,8476360,rucks_won,46,2.133335906900981
p3_balanced_native,8476360,rucks_lost,46,0.2512469123587218
p3_balanced_native,8476360,passes,46,3.2236016844588566
