candidate_id,objective,raw_deviance,observable_points_mae
0,0.469282078766945,0.2280589569297755,6.030578045929237
2,0.469428427029702,0.22846589947095794,6.024063188968601
5,0.47119873054441647,0.22992880834392634,6.031748055012254
1,0.4712512647644543,0.22967893986353086,6.039308122523086
6,0.47130852385283406,0.22993574079344,6.03431957648485
3,0.47178764050234573,0.23062899258615446,6.02896619790478
4,0.47250334949353023,0.23106116895310178,6.03605451351071
7,0.4729550641592022,0.23183122872225234,6.028095885923746
