candidate_id,year,learning_rate,n_estimators,num_leaves,min_child_samples,reg_lambda,subsample,colsample_bytree,weighting,time_half_life_days,rate_cap_quantile,use_appearance,context_blocks,seed,deviance__tries,deviance__try_assists,deviance__conversion_goals,deviance__missed_conversion_goals,deviance__penalty_goals,deviance__missed_penalty_goals,deviance__drop_goals_converted,deviance__drop_goal_missed,deviance__defenders_beaten,deviance__clean_breaks,deviance__offload,deviance__runs,deviance__tackles,deviance__missed_tackles,deviance__dominant_tackles,deviance__tackle_turnover,deviance__tackle_try_saver,deviance__rucks_won,deviance__rucks_lost,deviance__passes,deviance__bad_passes,deviance__lineouts_won,deviance__turnovers_conceded,deviance__penalties_conceded,deviance__yellow_cards,deviance__red_cards,deviance__metres,minutes_scaled_mae,raw_deviance,observable_points_mae,objective
6,2024,0.045,220,31,45,2.0,0.9,0.85,international_x2,,0.995,True,['wr'],17,0.4404224961330138,0.35974225610943905,0.1559841767921296,0.09189316882223886,0.12433117315334032,0.07052652455496135,0.04577883343200207,0.15394402997838885,0.685822625689194,0.4995389637337588,0.6113435870725155,0.28739884447501807,0.3029940489898033,0.5995942427671549,0.6323245892288722,0.4175878651075832,0.1987075270820543,0.3543235122181887,0.48187310483644696,0.31899904699413856,0.5746587577795298,0.16991049833998406,0.6133223281825132,0.6451879884713598,0.11695020131270321,0.025097440341294942,1.266526134515921,0.11942349521752482,0.21791519392535383,6.146859345032653,0.46378956772665997
7,2022,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,[],17,0.47373818674760704,0.345140835884984,0.16791749953036594,0.08657836669556587,0.15235009983286454,0.07342214825560163,0.060311180790353504,0.06928116160831961,0.7516535473452066,0.48435136833394704,0.6247406865108014,0.3294295751701075,0.33827599457912416,0.6868627531015555,0.7840329214047028,1.9781869348827255,0.6045625877052446,0.47567907675849164,0.5974131250442283,0.4293275789376398,0.6452051161759085,0.22267970152208574,0.6437042707798958,0.6588887987619565,0.1352696363756457,0.02467220248604745,1.2554853435456943,0.13486681593758704,0.29241213507196084,5.620165854039139,0.5172187692335264
7,2023,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,[],17,0.4386213550084585,0.3368966077170151,0.16371849050255868,0.09426877752111312,0.13806235242185638,0.09154123930147262,0.07382111578946575,0.12635822614148065,0.6976990776223315,0.5035498291197581,0.6258861494847894,0.30631278259486266,0.30751000949348284,0.6277768131494472,0.62672154011304,0.4695528030780184,0.04341357218878645,0.37752866128672896,0.5030299490854035,0.3517723949428852,0.5841944877401852,0.23485460542907927,0.6195618808826959,0.6561354358906181,0.09466792632639459,0.023941232206394197,1.2991681050798856,0.12520967419836887,0.22317344923912041,6.237113351211752,0.47265798328759046
7,2024,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,[],17,0.4456725582078007,0.36367431153661056,0.15574198112180573,0.09564361755661564,0.12380130672712349,0.06934046130237487,0.04577883343200207,0.15394402997838885,0.6855632992671101,0.500085367756287,0.6121382258318883,0.2865471314237228,0.30248716496930445,0.599422901413011,0.6291939944388434,0.4161274919760581,0.18756222898827643,0.3460901294813743,0.4795997011630832,0.3180438482456592,0.5738342436826598,0.16945567909553863,0.6097482675124116,0.6451694361142386,0.1164181738860721,0.023023389550192234,1.2881765720280434,0.11951180283239168,0.2183731806357715,6.147740589867124,0.4642828042304564
8,2022,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,['wr'],17,0.4706449349458947,0.34301324688561186,0.1632896901236716,0.08738985052762029,0.15297070105970587,0.07533131324637003,0.060311180790353504,0.06928116160831961,0.7515615512316806,0.4847470858609992,0.6210362091989958,0.32673938186441137,0.33006578862827,0.688879227903378,0.7978329649060895,1.9781869348827255,0.6045625877052446,0.4832150739550077,0.6020624436027341,0.4282947725836409,0.6471688122537439,0.2169469086969465,0.6442948775163221,0.6587641245799734,0.13581190429755144,0.024934316309120998,1.2669963426987338,0.131975480265902,0.290702722432324,5.590233202832686,0.5143120505456314
8,2023,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,['wr'],17,0.437774406236208,0.3395313987735958,0.15811534903775692,0.09378993465552715,0.14049052052057942,0.09802957406974543,0.07382111578946575,0.12635822614148065,0.7010247286596427,0.5031588159257293,0.6215325689892722,0.30828576000788493,0.31223708002066963,0.6298577207344213,0.6323073231024783,0.5013262343639746,0.03559827923650908,0.3847962229425543,0.5018239757831646,0.3558133803805432,0.5838648978389911,0.23339447526460202,0.6189551551832057,0.6589105922222129,0.09357888354708443,0.02441638878060007,1.308877406446749,0.1251258503964216,0.22439348307809248,6.2285083267445405,0.4735338161478741
8,2024,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,['wr'],17,0.4408676226727719,0.358733348797051,0.1512516357282281,0.09255279210587694,0.12436053278686376,0.06851340515818531,0.04577883343200207,0.15394402997838885,0.6843343664564641,0.49793203985185547,0.6091245171961994,0.2877648365908867,0.3026577328632198,0.5990953705368127,0.6315921709959899,0.41649167970310647,0.19779262234669673,0.35057095141142963,0.4820534108489258,0.31868014039356307,0.5761832789795339,0.16838179330260833,0.6135979577872119,0.6458358669905876,0.11674978078325819,0.023863814800999094,1.2745045206088437,0.1197594622441388,0.2178279526238185,6.139635907563888,0.463413388926374
9,2022,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'roles']",17,0.47286190218468066,0.3420292432946253,0.1642115007996662,0.08863054796911149,0.14728460651970843,0.07463033794354842,0.06031118079035351,0.06928116160831961,0.7503196409394064,0.48187570768035115,0.6219453030545794,0.32792566775461707,0.3284537616293692,0.68643828159782,0.7909276384615427,1.9781869348827255,0.6045625877052446,0.48683108451269763,0.6012166183744341,0.43081920724956796,0.6524887233836009,0.2153096737686687,0.6444953056347573,0.6575533212778392,0.13678570593484538,0.024863142476456015,1.2843338232863968,0.13160520578437113,0.2906824443743262,5.571188993444714,0.5135300041121148
9,2023,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'roles']",17,0.435714556140451,0.3404877842639762,0.154312196632126,0.09447339836205557,0.13969957740606245,0.09552089974873079,0.07382111578946575,0.12635822614148062,0.696734767955869,0.5115828966757486,0.6217338975862952,0.3075433196082648,0.3099056001746262,0.625264895217781,0.6333582103905062,0.4949888607394672,0.03399043406502704,0.3843496182486895,0.4998507788560354,0.35404851343667376,0.5840049960878045,0.23330866034249628,0.6148944584256721,0.6581269907102645,0.0935344656139414,0.024387424237274292,1.301509420657537,0.12426701470597312,0.22343262573368128,6.201809031151347,0.4715049869797352
9,2024,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'roles']",17,0.442358100422888,0.35862905749734303,0.148844111646859,0.09145315560768923,0.12421625322412255,0.06867622581736053,0.04577883343200207,0.15394402997838882,0.6860975348130028,0.4993845887182873,0.6102732986517585,0.28809653336145724,0.30602157246375017,0.600989903283123,0.63040858299065,0.41761499005366975,0.19607446454554497,0.3515721992509717,0.4837750551005205,0.31598439279144896,0.5732922562380349,0.16876832730035893,0.6137132625224915,0.6437510103306192,0.11802054618430033,0.023491421384583152,1.2669859393523124,0.11930093547041973,0.21776856487912027,6.157044306328462,0.46405033713225874
10,2022,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'style']",17,0.4706449349458947,0.34301324688561186,0.1632896901236716,0.08738985052762029,0.15297070105970587,0.07533131324637003,0.060311180790353504,0.06928116160831961,0.7515615512316806,0.4847470858609992,0.6210362091989958,0.32673938186441137,0.33006578862827,0.688879227903378,0.7978329649060895,1.9781869348827255,0.6045625877052446,0.4832150739550077,0.6020624436027341,0.4282947725836409,0.6471688122537439,0.2169469086969465,0.6442948775163221,0.6587641245799734,0.13581190429755144,0.024934316309120998,1.2669963426987338,0.131975480265902,0.290702722432324,5.590233202832686,0.5143120505456314
10,2023,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'style']",17,0.437774406236208,0.3395313987735958,0.15811534903775692,0.09378993465552715,0.14049052052057942,0.09802957406974543,0.07382111578946575,0.12635822614148065,0.7010247286596427,0.5031588159257293,0.6215325689892722,0.30828576000788493,0.31223708002066963,0.6298577207344213,0.6323073231024783,0.5013262343639746,0.03559827923650908,0.3847962229425543,0.5018239757831646,0.3558133803805432,0.5838648978389911,0.23339447526460202,0.6189551551832057,0.6589105922222129,0.09357888354708443,0.02441638878060007,1.308877406446749,0.1251258503964216,0.22439348307809248,6.2285083267445405,0.4735338161478741
10,2024,0.045,220,31,45,6.0,0.9,0.85,international_x2,1095.0,0.995,True,"['wr', 'style']",17,0.44227572633003176,0.3600207632216157,0.1480765303328677,0.09154593706470074,0.1268549807720029,0.06899152673321139,0.04577883343200207,0.15394402997838885,0.6853297937640885,0.49994206476959463,0.6095961245583068,0.2876842816963302,0.3058098982462134,0.6052402642719218,0.6329626640499774,0.41366573178594496,0.19778879535922658,0.3547579279731274,0.4827888750316315,0.3214151909779095,0.575002814824452,0.17044870813705254,0.6127155426415046,0.6450941143204397,0.11807744939640874,0.02381610649082028,1.253388624476312,0.11968549779318553,0.2179659412168411,6.146914720048418,0.46384253001877784
11,2022,0.045,220,63,35,8.0,0.9,0.85,international_x4,1095.0,0.995,True,['wr'],17,0.4802455818995711,0.34485700156080346,0.16338434920095357,0.0899317707265222,0.1559894154396692,0.07491889113707674,0.060311180790353504,0.06928116160831961,0.7723228219945639,0.48186595357337353,0.6359882259643147,0.3328873715465684,0.3375040783406747,0.6995355967048419,0.8132969327112362,1.9781869348827255,0.6045625877052446,0.5127153227851748,0.6116190911104825,0.43947475364898325,0.662052063321479,0.21602630243247306,0.6562138942869498,0.6630609662458299,0.13499633954879003,0.02456626768725206,1.2368432238291187,0.13658819288749408,0.2951296073942896,5.653774958945692,0.5212806057521173
11,2023,0.045,220,63,35,8.0,0.9,0.85,international_x4,1095.0,0.995,True,['wr'],17,0.44291709184296496,0.34647928215896795,0.16739605126903698,0.10141324707708306,0.1498327392370978,0.10448944165989905,0.07382111578946575,0.12635822614148065,0.709808522408344,0.519986470854449,0.621776470770837,0.3131213455546314,0.3196017804472624,0.6357662953650203,0.648966442502768,0.5525810957236211,0.028527910855679493,0.39356045816387575,0.5069630686463847,0.3676594757250707,0.5937364430389293,0.23842563330166655,0.6293463251968573,0.6610257781563177,0.09546717218946996,0.02442212734468519,1.2635204048861384,0.1272102969921429,0.22915051134736664,6.220478686604977,0.4779696588115657
11,2024,0.045,220,63,35,8.0,0.9,0.85,international_x4,1095.0,0.995,True,['wr'],17,0.45166291428329225,0.36880147238579625,0.1712185304841295,0.10018017968491849,0.13581132472410917,0.07432330194067113,0.04577883343200207,0.15394402997838885,0.6906860485470236,0.5087871732604256,0.6144278180102916,0.2917728059013527,0.30534012934593346,0.6113072263296144,0.6407103048224299,0.42891628116297553,0.2148787851925774,0.357047646940211,0.48865692342971084,0.3275769265693137,0.5811485840960015,0.16730357623486508,0.6216322996644777,0.6515931225284316,0.11960858357140175,0.025286973110154157,1.2166466154923128,0.11989924757873274,0.22114045970922602,6.151513902257084,0.46720101579950934
