engine,fold,slate_id,rubric,tier,n,mae,spearman,allowed_events,top_10_overlap,top_10_capture,top_25_overlap,top_25_capture,top_50_overlap,top_50_capture,top_100_overlap,top_100_capture,tournament,fold_hemisphere
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w28,six_nations,stable,184,5.582819691270863,0.648585539947292,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.35,0.6839378238341969,0.43,0.6968911917098446,0.524,0.7358024691358025,0.775,0.9131428571428571,summer_internationals,mixed
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w24,ncr,stable,23,8.2415389172137,0.4946781283138732,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.5267857142857143,,,,,,,summer_internationals,mixed
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w25,ncr,stable,46,6.145815623095962,0.3294810351224706,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.5821596244131455,0.68,0.819672131147541,,,,,summer_internationals,mixed
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w26,ncr,stable,253,5.98612844608394,0.4798315922922119,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.403899721448468,0.32,0.5814606741573034,0.304,0.6005267778753293,0.616,0.7595375722543353,summer_internationals,mixed
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w27,ncr,stable,253,5.751777236388868,0.4197788296377647,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.291044776119403,0.28,0.5035714285714286,0.41,0.5802197802197803,0.555,0.6973490427098674,summer_internationals,mixed
C10_calibrated_E4_wide_phase2,summer_internationals_2022,summer_internationals_2022_w28,ncr,stable,184,5.523744612289844,0.527954640119577,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.6608187134502924,0.36,0.5865671641791045,0.46,0.6953125,0.718,0.8599167822468793,summer_internationals,mixed
v4_only,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.499288848111139,0.6653038521536914,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.325,0.6895161290322581,0.64,0.831275720164609,0.804,0.8986111111111111,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r2,six_nations,stable,92,6.20649007968768,0.5609724196333897,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.2,0.597444089456869,0.56,0.7552674230145867,0.784,0.8892580287929125,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r3,six_nations,stable,92,5.478044757845689,0.5564172623154866,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.6617100371747212,0.52,0.709741550695825,0.7636363636363636,0.8732590529247911,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r4,six_nations,stable,92,5.634108481082065,0.5510127016807398,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.6845425867507886,0.424,0.6678260869565218,0.7488888888888888,0.8863636363636364,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r5,six_nations,stable,92,6.1106757690457645,0.6682627437518149,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.7542372881355932,0.6666666666666667,0.8131147540983606,0.78,0.8995215311004785,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r6,six_nations,stable,91,5.785919715426601,0.5963821971103626,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.6170212765957447,0.54,0.7858472998137802,0.7466666666666667,0.8628205128205129,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r1,ncr,stable,92,4.441298332586973,0.5334459311248025,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.6445497630331753,0.5333333333333333,0.7727272727272727,0.7233333333333333,0.8319039451114922,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r2,ncr,stable,92,5.953284165026022,0.420653555624235,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.592057761732852,0.4639999999999999,0.6635160680529301,0.72,0.7978436657681941,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r3,ncr,stable,92,5.34210607692777,0.3855101568165242,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.35,0.6394849785407726,0.52,0.6589861751152074,0.68,0.7954545454545454,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r4,ncr,stable,92,5.6277008151156735,0.4498293546358003,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.5476190476190477,0.4,0.6171428571428571,0.7066666666666667,0.8367626886145405,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r5,ncr,stable,92,5.692926952603655,0.6216874113479814,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.5895765472312704,0.64,0.8247619047619048,0.76,0.8742937853107344,,,rugby_championship,south
v4_only,rugby_championship_2022,rugby_championship_2022_r6,ncr,stable,91,5.78245853542157,0.4823539550742987,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.5780590717299579,0.3466666666666666,0.5960264900662252,0.7257142857142856,0.821939586645469,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.546903822801169,0.68151062496049,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.525,0.7701612903225806,0.68,0.8477366255144033,0.836,0.9152777777777776,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r2,six_nations,stable,92,5.601263593099381,0.6468081444752305,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.25,0.610223642172524,0.72,0.8346839546191248,0.804,0.8970099667774086,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r3,six_nations,stable,92,6.0960241164234406,0.5514964288049773,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.6096654275092936,0.528,0.709741550695825,0.7636363636363636,0.8732590529247911,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r4,six_nations,stable,92,5.317718004575027,0.6053696522417005,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.804416403785489,0.5760000000000001,0.8452173913043478,0.7488888888888888,0.881578947368421,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r5,six_nations,stable,92,5.910802186367329,0.6494513893202911,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.692090395480226,0.6266666666666666,0.7868852459016393,0.78,0.9007177033492823,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r6,six_nations,stable,91,5.545366517675317,0.6102702051704139,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.7801418439716312,0.5733333333333334,0.819366852886406,0.7666666666666667,0.8730769230769231,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r1,ncr,stable,92,4.564272604670102,0.5471604851976943,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.6919431279620853,0.5733333333333334,0.7828282828282829,0.7633333333333333,0.8524871355060034,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r2,ncr,stable,92,5.710073212399529,0.5015259003674111,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.5956678700361011,0.584,0.7504725897920604,0.74,0.8059299191374663,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r3,ncr,stable,92,5.981668725846014,0.3824502457684525,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.25,0.5321888412017167,0.4933333333333333,0.6497695852534562,0.7,0.7922077922077922,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r4,ncr,stable,92,5.359209949467031,0.5274876188236591,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7074829931972789,0.52,0.7771428571428571,0.7066666666666667,0.8340192043895748,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r5,ncr,stable,92,5.319978503249466,0.6274964189689268,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.6742671009771987,0.72,0.84,0.8,0.8968926553672316,,,rugby_championship,south
empirical_only,rugby_championship_2022,rugby_championship_2022_r6,ncr,stable,91,5.4641614572535895,0.4969273916958679,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7426160337552743,0.48,0.7064017660044151,0.7228571428571429,0.8187599364069952,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.435755990097606,0.6816032792118866,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.425,0.7258064516129032,0.68,0.8641975308641975,0.836,0.9097222222222222,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r2,six_nations,stable,92,5.722824973888496,0.6405656866006306,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.35,0.645367412140575,0.68,0.820097244732577,0.804,0.8970099667774086,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r3,six_nations,stable,92,5.824070343970909,0.5306543427588954,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.6728624535315985,0.52,0.7077534791252486,0.7436363636363637,0.8286908077994429,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r4,six_nations,stable,92,5.553698148603616,0.5793802352547411,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.6561514195583596,0.504,0.8052173913043478,0.7488888888888888,0.8863636363636364,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r5,six_nations,stable,92,5.843392501681904,0.6325868362508799,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.7372881355932204,0.5866666666666667,0.7901639344262295,0.78,0.9007177033492823,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r6,six_nations,stable,91,5.442606420340595,0.6360176892000935,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.7730496453900709,0.5466666666666666,0.8044692737430168,0.7466666666666667,0.8512820512820513,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r1,ncr,stable,92,4.567501073591055,0.5550183451932611,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7203791469194313,0.6,0.7904040404040404,0.7433333333333333,0.8456260720411664,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r2,ncr,stable,92,5.654027845411411,0.509918896236786,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.592057761732852,0.608,0.7693761814744802,0.72,0.8018867924528302,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r3,ncr,stable,92,5.819243081002923,0.3729768847963923,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.35,0.6266094420600858,0.4933333333333333,0.6797235023041475,0.66,0.7532467532467533,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r4,ncr,stable,92,5.430342274032292,0.5019594148112388,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.6870748299319728,0.52,0.7428571428571429,0.7066666666666667,0.8395061728395061,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r5,ncr,stable,92,5.263814317590275,0.6049092669959957,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7231270358306189,0.6,0.7561904761904762,0.78,0.8785310734463276,,,rugby_championship,south
empirical_empirical_t3_eb_off_ebk_head_only,rugby_championship_2022,rugby_championship_2022_r6,ncr,stable,91,5.318247503024312,0.5178551806387959,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7088607594936709,0.4666666666666666,0.6909492273730684,0.702857142857143,0.7885532591414944,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.336343005018474,0.6486079398362525,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.425,0.6532258064516129,0.64,0.7942386831275721,0.8240000000000001,0.9138888888888888,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r2,six_nations,stable,92,6.01004326715721,0.60679916464461,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.15,0.5079872204472844,0.52,0.700162074554295,0.764,0.867109634551495,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r3,six_nations,stable,92,5.868883153532411,0.4436728494674734,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.4646840148698885,0.48,0.6679920477137177,0.7436363636363637,0.8440111420612814,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r4,six_nations,stable,92,5.997393522007564,0.4851363996644242,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.5236593059936908,0.416,0.6417391304347826,0.7111111111111111,0.8516746411483254,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r5,six_nations,stable,92,6.675439593455836,0.5680123511610936,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.6214689265536724,0.6133333333333334,0.7049180327868853,0.78,0.8851674641148325,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r6,six_nations,stable,91,6.18873419428658,0.5287518298578155,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.2,0.5319148936170213,0.3866666666666666,0.6238361266294227,0.7466666666666667,0.85,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r1,ncr,stable,92,4.495649064120569,0.5272485848138527,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.5260663507109005,0.5466666666666666,0.7297979797979798,0.7466666666666667,0.8627787307032591,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r2,ncr,stable,92,5.98865400246191,0.4777784740785563,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.4296028880866426,0.4479999999999999,0.6257088846880907,0.74,0.8301886792452831,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r3,ncr,stable,92,5.900933330429997,0.2896128899784724,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.2,0.3605150214592275,0.4266666666666666,0.6059907834101382,0.7,0.7694805194805194,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r4,ncr,stable,92,6.153454567773031,0.3429124894973627,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.4421768707482993,0.32,0.539047619047619,0.6666666666666667,0.7901234567901234,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r5,ncr,stable,92,6.123586005361447,0.5402644605645264,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.6188925081433225,0.5760000000000001,0.6971428571428572,0.78,0.8728813559322034,,,rugby_championship,south
naive_comparator,rugby_championship_2022,rugby_championship_2022_r6,ncr,stable,91,6.175890729801649,0.3740437029533142,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.2,0.4092827004219409,0.3333333333333333,0.5165562913907285,0.702857142857143,0.7901430842607313,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.465447343060062,0.6723069693217554,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.425,0.7258064516129032,0.68,0.8559670781893004,0.8240000000000001,0.9125,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r2,six_nations,stable,92,5.846693825194052,0.6192610806775524,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.15,0.5814696485623003,0.68,0.7957860615883307,0.784,0.8892580287929125,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r3,six_nations,stable,92,5.645452447284694,0.5575142142126488,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.6468401486988847,0.56,0.7594433399602386,0.7836363636363636,0.8774373259052924,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r4,six_nations,stable,92,5.419336566693942,0.587912114568642,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.7160883280757098,0.504,0.782608695652174,0.7488888888888888,0.8863636363636364,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r5,six_nations,stable,92,6.018676940700964,0.6625845731123201,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.692090395480226,0.7066666666666667,0.8622950819672132,0.78,0.9007177033492823,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r6,six_nations,stable,91,5.602068212705406,0.6218968973089422,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.7198581560283688,0.5466666666666666,0.7988826815642458,0.7466666666666667,0.8512820512820513,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r1,ncr,stable,92,4.442985275349884,0.5390244708660014,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.6824644549763034,0.5466666666666666,0.7575757575757576,0.7433333333333333,0.8421955403087479,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r2,ncr,stable,92,5.763982278765461,0.4913570176075521,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.5956678700361011,0.584,0.7466918714555766,0.74,0.807277628032345,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r3,ncr,stable,92,5.560913555677674,0.4015515086745969,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.25,0.5321888412017167,0.5333333333333333,0.6705069124423964,0.68,0.7954545454545454,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r4,ncr,stable,92,5.436212043703732,0.5025078270608249,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7721088435374149,0.48,0.7447619047619047,0.7066666666666667,0.8395061728395061,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r5,ncr,stable,92,5.46082988898588,0.6446453510413985,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7133550488599348,0.72,0.8838095238095238,0.78,0.8799435028248588,,,rugby_championship,south
p3_event_50_frozen,rugby_championship_2022,rugby_championship_2022_r6,ncr,stable,91,5.503784157621992,0.4935388355779898,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.6455696202531646,0.4666666666666666,0.6777041942604857,0.702857142857143,0.7885532591414944,,,rugby_championship,south
C5_phase1,rugby_championship_2022,rugby_championship_2022_r1,six_nations,stable,92,4.347650516383054,0.688614117567567,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.425,0.7258064516129032,0.68,0.8559670781893004,0.8440000000000001,0.9208333333333332,,,rugby_championship,south
