engine,rubric,tournament,fold,mae,spearman,mean_capture,slates
empirical_empirical_t3_eb_off_ebk_head_only,six_nations,summer_internationals,summer_internationals_2025,6.939079810132537,0.5437273529603445,0.7642259777994929,4
empirical_only,ncr,autumn_internationals,autumn_internationals_2022,5.790277918592638,0.5125265870282447,0.6867275366182249,5
empirical_only,ncr,autumn_internationals,autumn_internationals_2024,5.600623787506848,0.5613955250249867,0.7258059998488661,2
empirical_only,ncr,autumn_internationals,autumn_internationals_2025,6.948880861893847,0.5037429307777662,0.7495138697069972,2
empirical_only,ncr,british_irish_lions,british_irish_lions_2025,5.851186337507429,0.48981387986480357,0.7386868301522521,7
empirical_only,ncr,nations_championship,nations_championship_2026,6.292544247930735,0.5673558973545851,0.7021123753254683,2
empirical_only,ncr,pacific_nations_cup,pacific_nations_cup_2024,7.208760993357531,0.5509145673060378,0.7714906558503736,4
empirical_only,ncr,pacific_nations_cup,pacific_nations_cup_2025,7.390025352470106,0.5720949743578375,0.7645098886636421,4
empirical_only,ncr,rugby_championship,rugby_championship_2022,5.3998940754809555,0.5138413434703353,0.747282093953655,6
empirical_only,ncr,rugby_championship,rugby_championship_2023,5.704815881169471,0.5594100684917017,0.7897949421592109,3
empirical_only,ncr,rugby_championship,rugby_championship_2024,5.436522459384769,0.6083675295877486,0.79012020990866,6
empirical_only,ncr,rugby_championship,rugby_championship_2025,6.279633725690033,0.47224505512603326,0.6824939916605502,6
empirical_only,ncr,rugby_world_cup,rugby_world_cup_2023,6.162953985125362,0.5539154554123616,0.7533306389767562,9
empirical_only,ncr,six_nations,six_nations_2022,5.695370479971056,0.5288452370860883,0.7283910964523217,5
empirical_only,ncr,six_nations,six_nations_2023,5.547217688331774,0.6185697013415985,0.77452719009793,5
empirical_only,ncr,six_nations,six_nations_2024,5.3778077730273,0.5960435063722811,0.7554199882923267,5
empirical_only,ncr,six_nations,six_nations_2025,6.021404854971886,0.5667152541182214,0.7568216594951696,5
empirical_only,ncr,six_nations,six_nations_2026,6.217274093183378,0.6016054590615825,0.7945959966585552,5
empirical_only,ncr,summer_internationals,summer_internationals_2022,6.522669783434947,0.40717018838288155,0.6046802648344722,5
empirical_only,ncr,summer_internationals,summer_internationals_2023,5.776425285539975,0.46615491806272485,0.6815392851371834,6
empirical_only,ncr,summer_internationals,summer_internationals_2024,6.989987472984856,0.527629008235056,0.31256452249618805,2
empirical_only,ncr,summer_internationals,summer_internationals_2025,6.78565053409222,0.4828847930227458,0.7438740712103749,4
empirical_only,six_nations,autumn_internationals,autumn_internationals_2022,5.993285139653347,0.6046677679139831,0.7401824883053872,5
empirical_only,six_nations,autumn_internationals,autumn_internationals_2024,5.972704276127407,0.6249162325697575,0.7499668826039729,2
empirical_only,six_nations,autumn_internationals,autumn_internationals_2025,7.417912500710006,0.6533471288989672,0.7824158331932334,2
empirical_only,six_nations,british_irish_lions,british_irish_lions_2025,5.907267603012229,0.5889494912619806,0.7892543570345881,7
empirical_only,six_nations,nations_championship,nations_championship_2026,6.409542783241825,0.6286955069382634,0.7274906981172949,2
empirical_only,six_nations,pacific_nations_cup,pacific_nations_cup_2024,7.654969520553886,0.6225318242297625,0.7963013379028728,4
empirical_only,six_nations,pacific_nations_cup,pacific_nations_cup_2025,7.7804418875470285,0.6145575654820392,0.7671924281147293,4
empirical_only,six_nations,rugby_championship,rugby_championship_2022,5.503013040156944,0.6241510741621838,0.8028472775243386,6
empirical_only,six_nations,rugby_championship,rugby_championship_2023,5.732714254643645,0.6613943325243277,0.8315757138982433,3
empirical_only,six_nations,rugby_championship,rugby_championship_2024,5.6436057186626,0.6701422157089446,0.8264692609599934,6
empirical_only,six_nations,rugby_championship,rugby_championship_2025,6.397413905475922,0.5644787434732481,0.7447681364959946,6
empirical_only,six_nations,rugby_world_cup,rugby_world_cup_2023,6.310108229209903,0.6322588065697846,0.7886852907314869,9
empirical_only,six_nations,six_nations,six_nations_2022,5.653990829072991,0.6485724620379009,0.7850266628330665,5
empirical_only,six_nations,six_nations,six_nations_2023,5.599402241195301,0.690771165097041,0.7973162920886085,5
empirical_only,six_nations,six_nations,six_nations_2024,5.3328811042926985,0.6910150105747828,0.8204264459085906,5
empirical_only,six_nations,six_nations,six_nations_2025,6.03642782765598,0.6492560036060627,0.7916992718098808,5
empirical_only,six_nations,six_nations,six_nations_2026,6.013516052948324,0.6870593835837482,0.826933818141874,5
empirical_only,six_nations,summer_internationals,summer_internationals_2022,6.594275193314806,0.5399218786189208,0.7137497687280169,5
empirical_only,six_nations,summer_internationals,summer_internationals_2023,5.965338568700218,0.5729323733005766,0.7482313445072135,6
empirical_only,six_nations,summer_internationals,summer_internationals_2024,8.264001922364901,0.6196431119309975,0.31557133755438455,2
empirical_only,six_nations,summer_internationals,summer_internationals_2025,6.736292318890321,0.5706801724075803,0.7671802069832365,4
naive_comparator,ncr,autumn_internationals,autumn_internationals_2022,5.892181879138517,0.490247651804525,0.646376830383938,5
naive_comparator,ncr,autumn_internationals,autumn_internationals_2024,6.6602335694958645,0.46029524433909375,0.6849827661913013,2
naive_comparator,ncr,autumn_internationals,autumn_internationals_2025,7.370037250929203,0.48128331954388603,0.6015442513961352,2
naive_comparator,ncr,british_irish_lions,british_irish_lions_2025,6.003435342259496,0.4450628819928866,0.6927636356004261,7
naive_comparator,ncr,nations_championship,nations_championship_2026,6.812753164145118,0.48004037849645836,0.5277610248308127,2
naive_comparator,ncr,pacific_nations_cup,pacific_nations_cup_2024,7.409287374440002,0.5383090826660949,0.7045503865076299,4
naive_comparator,ncr,pacific_nations_cup,pacific_nations_cup_2025,7.678118217407036,0.5488652409135928,0.7067232055404442,4
naive_comparator,ncr,rugby_championship,rugby_championship_2022,5.806361283324768,0.4253101003143474,0.634243143414437,6
naive_comparator,ncr,rugby_championship,rugby_championship_2023,6.152043747100078,0.5109171107138099,0.7196870142070869,3
naive_comparator,ncr,rugby_championship,rugby_championship_2024,5.703334248398477,0.5445358695058603,0.7127593003786502,6
naive_comparator,ncr,rugby_championship,rugby_championship_2025,6.095203916077513,0.4460711687574161,0.6819566426617637,6
naive_comparator,ncr,rugby_world_cup,rugby_world_cup_2023,6.556154523109179,0.4704220931838445,0.6507537838628017,9
naive_comparator,ncr,six_nations,six_nations_2022,5.52099846517398,0.5045467294686723,0.6962828821628302,5
naive_comparator,ncr,six_nations,six_nations_2023,5.784210472676847,0.5658152623852069,0.7152230347568543,5
naive_comparator,ncr,six_nations,six_nations_2024,5.465016905044496,0.5473298582814901,0.7134255776755756,5
naive_comparator,ncr,six_nations,six_nations_2025,6.199052465171173,0.5107996102324334,0.6894292864550022,5
naive_comparator,ncr,six_nations,six_nations_2026,6.643861712610894,0.5323959360197043,0.7251434449992973,5
naive_comparator,ncr,summer_internationals,summer_internationals_2022,6.233298950661343,0.44688167495326836,0.6550719859052413,5
naive_comparator,ncr,summer_internationals,summer_internationals_2023,5.786942848697496,0.44384839179629193,0.6245997086434952,6
naive_comparator,ncr,summer_internationals,summer_internationals_2024,7.804164838671087,0.4744902206922277,0.21339274032599354,2
naive_comparator,ncr,summer_internationals,summer_internationals_2025,7.073838113954862,0.4343475783866788,0.6794790891140414,4
naive_comparator,six_nations,autumn_internationals,autumn_internationals_2022,6.080248017908457,0.5883849635920344,0.6925669489513068,5
naive_comparator,six_nations,autumn_internationals,autumn_internationals_2024,6.945336095129191,0.5353068240446851,0.736993145394088,2
naive_comparator,six_nations,autumn_internationals,autumn_internationals_2025,7.519286817787183,0.6188188090663812,0.6625873310391164,2
naive_comparator,six_nations,british_irish_lions,british_irish_lions_2025,6.016884141770718,0.5466258678763986,0.7518802389661882,7
naive_comparator,six_nations,nations_championship,nations_championship_2026,6.928503969802093,0.5520564627314846,0.5689150736847443,2
naive_comparator,six_nations,pacific_nations_cup,pacific_nations_cup_2024,7.917018264483955,0.6097843472194705,0.7418265425129718,4
naive_comparator,six_nations,pacific_nations_cup,pacific_nations_cup_2025,7.912708396627414,0.6105093787659165,0.7241526748330592,4
naive_comparator,six_nations,rugby_championship,rugby_championship_2022,5.846139455909679,0.5468300891052782,0.7026487796635927,6
naive_comparator,six_nations,rugby_championship,rugby_championship_2023,6.195419615655454,0.6302602596563527,0.7735265168112954,3
naive_comparator,six_nations,rugby_championship,rugby_championship_2024,5.791205798110291,0.628336308588,0.7571949959787306,6
naive_comparator,six_nations,rugby_championship,rugby_championship_2025,6.135113259313471,0.5428042790924481,0.7433959039392315,6
naive_comparator,six_nations,rugby_world_cup,rugby_world_cup_2023,6.631704824401171,0.578736626625131,0.7187603515677078,9
naive_comparator,six_nations,six_nations,six_nations_2022,5.470971356454425,0.6417529145574863,0.7651472701036918,5
naive_comparator,six_nations,six_nations,six_nations_2023,5.943202408506158,0.6709501657079995,0.7731004938360536,5
naive_comparator,six_nations,six_nations,six_nations_2024,5.44524350380062,0.6506622219028064,0.7678391291811039,5
naive_comparator,six_nations,six_nations,six_nations_2025,6.211613583382258,0.6050699036887568,0.7349770924600267,5
naive_comparator,six_nations,six_nations,six_nations_2026,6.456763811052438,0.6326397735431352,0.7637100901513107,5
naive_comparator,six_nations,summer_internationals,summer_internationals_2022,6.2192894012385675,0.5700666425650447,0.7201046209849308,5
naive_comparator,six_nations,summer_internationals,summer_internationals_2023,5.886870702825593,0.5675626499966185,0.6907492604757458,6
naive_comparator,six_nations,summer_internationals,summer_internationals_2024,8.75335077291764,0.5790718352048235,0.24264492873128662,2
naive_comparator,six_nations,summer_internationals,summer_internationals_2025,6.968422299892468,0.5198350689011129,0.729611859848643,4
p3_event_50_frozen,ncr,autumn_internationals,autumn_internationals_2022,5.828212925025589,0.5099876055839242,0.6725530598701674,5
p3_event_50_frozen,ncr,autumn_internationals,autumn_internationals_2024,5.80604208267759,0.5415139957606473,0.704446146299555,2
p3_event_50_frozen,ncr,autumn_internationals,autumn_internationals_2025,7.005645115948623,0.5066733602494095,0.6349531866844315,2
p3_event_50_frozen,ncr,british_irish_lions,british_irish_lions_2025,5.860703450974687,0.5055327596043215,0.7413282946912128,7
p3_event_50_frozen,ncr,nations_championship,nations_championship_2026,6.3767056348404925,0.5510980078904528,0.6736938368710106,2
p3_event_50_frozen,ncr,pacific_nations_cup,pacific_nations_cup_2024,7.337116858144646,0.5556002486410199,0.7544517645037043,4
p3_event_50_frozen,ncr,pacific_nations_cup,pacific_nations_cup_2025,7.4326064424147535,0.5775484724508875,0.7609666437920594,4
p3_event_50_frozen,ncr,rugby_championship,rugby_championship_2022,5.361451200017437,0.512104168471394,0.743074193987321,6
p3_event_50_frozen,ncr,rugby_championship,rugby_championship_2023,5.736437718058073,0.5625875473110838,0.7907581996044576,3
p3_event_50_frozen,ncr,rugby_championship,rugby_championship_2024,6.237659604738994,0.6047172525970163,0.770435060469552,6
p3_event_50_frozen,ncr,rugby_championship,rugby_championship_2025,6.582340533073484,0.4926707913851322,0.6884502434173109,6
p3_event_50_frozen,ncr,rugby_world_cup,rugby_world_cup_2023,6.429790159505405,0.5435488432568314,0.7280633502517994,9
p3_event_50_frozen,ncr,six_nations,six_nations_2022,5.646608035667525,0.5398024058241288,0.7515095522035234,5
p3_event_50_frozen,ncr,six_nations,six_nations_2023,5.517135003679956,0.6296323466181221,0.7787027453329209,5
p3_event_50_frozen,ncr,six_nations,six_nations_2024,5.342811164016501,0.5875442336530329,0.7457400313770799,5
p3_event_50_frozen,ncr,six_nations,six_nations_2025,6.23084568232955,0.5607229335237498,0.7496109644353368,5
p3_event_50_frozen,ncr,six_nations,six_nations_2026,6.357941599383478,0.5924995964903444,0.7953640169775268,5
p3_event_50_frozen,ncr,summer_internationals,summer_internationals_2022,6.21329480002724,0.4403824478600983,0.5954636920390922,5
p3_event_50_frozen,ncr,summer_internationals,summer_internationals_2023,5.752022231101084,0.47399378762793876,0.6810222772773523,6
p3_event_50_frozen,ncr,summer_internationals,summer_internationals_2024,7.022580609234316,0.524374501118123,0.29065078586388304,2
p3_event_50_frozen,ncr,summer_internationals,summer_internationals_2025,7.008098444988594,0.4715941009339445,0.7276581018476783,4
p3_event_50_frozen,six_nations,autumn_internationals,autumn_internationals_2022,5.996165592105557,0.6041645031847424,0.7323239518323554,5
p3_event_50_frozen,six_nations,autumn_internationals,autumn_internationals_2024,6.253528448025467,0.5995780234376435,0.7282243180688874,2
p3_event_50_frozen,six_nations,autumn_internationals,autumn_internationals_2025,7.341577474891612,0.6683231241349601,0.7626622242432828,2
p3_event_50_frozen,six_nations,british_irish_lions,british_irish_lions_2025,5.902405205167847,0.5973230002456352,0.7958765390462312,7
p3_event_50_frozen,six_nations,nations_championship,nations_championship_2026,6.471953178997097,0.6190433804891278,0.7132294569470976,2
p3_event_50_frozen,six_nations,pacific_nations_cup,pacific_nations_cup_2024,7.764220827495272,0.6364553209037285,0.8072602025439161,4
p3_event_50_frozen,six_nations,pacific_nations_cup,pacific_nations_cup_2025,7.8172605524395795,0.6132809216686292,0.7658766311896504,4
p3_event_50_frozen,six_nations,rugby_championship,rugby_championship_2022,5.499612555939854,0.6202459748669767,0.7919274896151706,6
p3_event_50_frozen,six_nations,rugby_championship,rugby_championship_2023,5.801674310873605,0.6617907645695013,0.8321053155901073,3
p3_event_50_frozen,six_nations,rugby_championship,rugby_championship_2024,6.289326041456285,0.6796657074647348,0.8041437574300363,6
p3_event_50_frozen,six_nations,rugby_championship,rugby_championship_2025,6.598561577902423,0.5846491799974972,0.7560906945165972,6
p3_event_50_frozen,six_nations,rugby_world_cup,rugby_world_cup_2023,6.483335035642728,0.635939683890885,0.7846966156570792,9
p3_event_50_frozen,six_nations,six_nations,six_nations_2022,5.555037138358046,0.6547397704315101,0.7929828884218435,5
p3_event_50_frozen,six_nations,six_nations,six_nations_2023,5.572954395673524,0.6983552714162491,0.8081568652086156,5
p3_event_50_frozen,six_nations,six_nations,six_nations_2024,5.3458226759685905,0.6847131998026608,0.810386632418386,5
p3_event_50_frozen,six_nations,six_nations,six_nations_2025,6.231365488312136,0.6486516409232828,0.7993357099113703,5
p3_event_50_frozen,six_nations,six_nations,six_nations_2026,6.143644965947302,0.6803655696347144,0.8223750281457616,5
p3_event_50_frozen,six_nations,summer_internationals,summer_internationals_2022,6.28347637077839,0.5626958067711882,0.7278331795166068,5
p3_event_50_frozen,six_nations,summer_internationals,summer_internationals_2023,5.909789158355044,0.5845309174083266,0.7249353132309997,6
p3_event_50_frozen,six_nations,summer_internationals,summer_internationals_2024,8.21634536312406,0.6197328708032644,0.3004562543842919,2
p3_event_50_frozen,six_nations,summer_internationals,summer_internationals_2025,6.932125774023647,0.5546239959201448,0.7481357577278167,4
v4_only,ncr,autumn_internationals,autumn_internationals_2022,5.98751129671361,0.4776474883401079,0.654108145515837,5
v4_only,ncr,autumn_internationals,autumn_internationals_2024,6.200598612231886,0.5406836941889026,0.6908780379836172,2
v4_only,ncr,autumn_internationals,autumn_internationals_2025,7.245516996188956,0.5120943302613696,0.6436047581986506,2
v4_only,ncr,british_irish_lions,british_irish_lions_2025,5.9435968128641745,0.5039486584418008,0.7431045952124553,7
v4_only,ncr,nations_championship,nations_championship_2026,6.758254765113492,0.5270670561212574,0.6316848460090911,2
v4_only,ncr,pacific_nations_cup,pacific_nations_cup_2024,7.719305295036912,0.5423595064892244,0.7626511152187673,4
v4_only,ncr,pacific_nations_cup,pacific_nations_cup_2025,7.584292129971012,0.5619723660556253,0.7360442056238697,4
v4_only,ncr,rugby_championship,rugby_championship_2022,5.473295812946944,0.4822467274372737,0.7045947863699138,6
v4_only,ncr,rugby_championship,rugby_championship_2023,5.87351618487502,0.5572684535367486,0.7877646308903398,3
v4_only,ncr,rugby_championship,rugby_championship_2024,7.762409074781766,0.5773925316618539,0.7589242274573876,6
v4_only,ncr,rugby_championship,rugby_championship_2025,7.207222747429836,0.48516475815603327,0.6972840067980192,6
v4_only,ncr,rugby_world_cup,rugby_world_cup_2023,7.131395851231027,0.5067696189534412,0.664082069575567,9
v4_only,ncr,six_nations,six_nations_2022,5.813598233654525,0.5145121201836833,0.7312707718843752,5
v4_only,ncr,six_nations,six_nations_2023,5.675680910349646,0.6164710677927417,0.7689621087842056,5
v4_only,ncr,six_nations,six_nations_2024,5.427195399303753,0.5643038167331629,0.7338793699883688,5
v4_only,ncr,six_nations,six_nations_2025,6.652436544675787,0.5391445668498707,0.7351524551661867,5
v4_only,ncr,six_nations,six_nations_2026,6.735651331467244,0.551619889241733,0.7661596534051303,5
v4_only,ncr,summer_internationals,summer_internationals_2022,6.076433370356539,0.4518005227422709,0.6181152615473825,5
v4_only,ncr,summer_internationals,summer_internationals_2023,5.868314014705234,0.45985283314551323,0.6688135746433282,6
v4_only,ncr,summer_internationals,summer_internationals_2024,7.108217967859399,0.5080031375263994,0.2454052554099493,2
v4_only,ncr,summer_internationals,summer_internationals_2025,7.447489248535094,0.4531880697148901,0.7118225319124333,4
v4_only,six_nations,autumn_internationals,autumn_internationals_2022,6.173078601210081,0.5763359826982677,0.6996489748115146,5
v4_only,six_nations,autumn_internationals,autumn_internationals_2024,6.581586139118556,0.6041262474887672,0.694311859724873,2
v4_only,six_nations,autumn_internationals,autumn_internationals_2025,7.522413602335556,0.6684389024797344,0.6460699314378311,2
v4_only,six_nations,british_irish_lions,british_irish_lions_2025,6.01379563534156,0.5991701711850326,0.797735753918335,7
v4_only,six_nations,nations_championship,nations_championship_2026,6.815259599696374,0.6025848556206829,0.6785705536805771,2
v4_only,six_nations,pacific_nations_cup,pacific_nations_cup_2024,8.08213816019074,0.6266166976233765,0.7870884882506887,4
v4_only,six_nations,pacific_nations_cup,pacific_nations_cup_2025,8.034041470967358,0.5889971009361723,0.7390942071863092,4
v4_only,six_nations,rugby_championship,rugby_championship_2022,5.619087941866489,0.5997251961075808,0.7709654508335055,6
v4_only,six_nations,rugby_championship,rugby_championship_2023,5.988207519819933,0.6538120140259783,0.822473018651887,3
v4_only,six_nations,rugby_championship,rugby_championship_2024,7.617981241614921,0.6611379485840191,0.79262606390383,6
v4_only,six_nations,rugby_championship,rugby_championship_2025,7.104976241130141,0.5703732140289476,0.7549826493100681,6
v4_only,six_nations,rugby_world_cup,rugby_world_cup_2023,7.147436282487261,0.6080783693145269,0.7240231617930194,9
v4_only,six_nations,six_nations,six_nations_2022,5.737395781994564,0.6275629169803641,0.7738613722378508,5
v4_only,six_nations,six_nations,six_nations_2023,5.735048435856356,0.6881405184715323,0.8038262447573008,5
v4_only,six_nations,six_nations,six_nations_2024,5.474815930767587,0.6633290787616729,0.7905530349618184,5
v4_only,six_nations,six_nations,six_nations_2025,6.66452238180851,0.631296142788526,0.7789998029106813,5
v4_only,six_nations,six_nations,six_nations_2026,6.537602096489411,0.6457641792749552,0.79472337464655,5
v4_only,six_nations,summer_internationals,summer_internationals_2022,6.239501617602292,0.5689425985157498,0.7208316368993649,5
v4_only,six_nations,summer_internationals,summer_internationals_2023,6.028376910258615,0.5714995110245491,0.7340360586846426,6
v4_only,six_nations,summer_internationals,summer_internationals_2024,8.31555048053658,0.6082219017833036,0.2755007561719657,2
v4_only,six_nations,summer_internationals,summer_internationals_2025,7.338256132661809,0.5401845261884735,0.745123211557419,4
