competition,group_id,key_fixture,key_player,player_name,store_matched,expected_scoring_events,available_scoring_events,row_coverage,missing_scoring_events
ncr,ncr-2026-gw2,ncr-gw2,252801,Kazuma Ueda,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,185293,Len Ikitau,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,117823,Matias Alemanno,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,127095,Santiago Grondona,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229857,Jeremy Williams,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,203381,James Ryan,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,120076,Michael Leitch,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,195298,Jamie Dobie,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,243508,Tom Jordan,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,156422,Josh Nasser,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,202570,Tom Staniforth,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,196853,Thomas Clarkson,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229690,Jan-Hendrik Wessels,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,143492,Damian McKenzie,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,129616,Fraser McReight,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,134796,Joe Heyes,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,189982,Santiago Carreras,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,110170,Kyle Steyn,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,241794,Wallace Sititi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,118531,Ronan Kelleher,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,143048,Allan Alaalatoa,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,226250,Isoa Nasilasila,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,189326,Marcus Smith,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,178772,Gonzalo Garcia,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,108021,Jefferson Poirot,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,123723,Danilo Fischetti,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,136947,Brandon Paenga-Amosa,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,239229,Hugo Auradou,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,144545,Ben Carter,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,208272,Niccolo Cannone,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,200003,Pablo Matera,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,214124,James Botham,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,215963,Guido Petti,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,110319,Nicky Smith,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,113765,Peceli Yato,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,109648,Seb Atkinson,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,251438,Keijiro Tamefusa,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,237271,Eddie James,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,113737,Jack van Poortvliet,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,172284,Muhamed Hasa,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,150038,Tyrel Lomax,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,118619,Sam Costelow,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,151974,Billy Proctor,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,237233,Ross Vintcent,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,245177,Tiennan Costley,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,182833,Taniela Tupou,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,168641,Dillon Lewis,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,164759,Ben Warren,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,208971,Franco Molina,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,198661,Dylan Riley,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,207407,Demba Bamba,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,199383,Ciaran Frawley,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,154414,Kanji Shimokawa,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,109697,Nolann le Garrec,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,105892,Adam Beard,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,136875,Gianmarco Lucchesi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,239482,Asher Opoku-Fordjour,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,261209,Sojiro Otsuka,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,154458,Matias Moroni,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,237231,Mirco Spagnolo,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,110891,Stephen Varney,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,153525,Rory Sutherland,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,236606,Leonardo Marin,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,240916,Boris Wenger,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,235935,Ignacio Ruiz,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,174208,Riccardo Favretto,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,170835,James Slipper,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,147486,Tadhg Beirne,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,156918,Tommy Freeman,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,180382,Bautista Delguy,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,130282,Tommaso Allan,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229826,Jamie Osborne,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,249307,Ellis Mee,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,138016,Henry Slade,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,161973,Simione Kuruvoli,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,157406,Bundee Aki,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,157863,Finn Russell,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,219771,Handre Pollard,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,204526,Marcos Kremer,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,156336,Tom Wright,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,114362,Evan Roos,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,103440,Federico Ruzza,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,153215,Aphelele Fassi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,102792,Anton Lienert-Brown,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,198516,Levani Botia,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,173763,Leroy Carter,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,164116,Robbie Henshaw,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,177342,Johan Grobbelaar,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,251584,Simon Benitez Cruz,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,204878,Edwill van der Merwe,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,244170,Lenni Nouchi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,182650,Caleb Muntz,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,186092,Filipo Daugunu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,209105,Louis Lynagh,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,122020,Jacob Stockdale,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,129754,Vincent Tshituka,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,186214,Max Llewellyn,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,156550,Magnus Bradbury,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,113831,George Bower,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,192769,Ignacio Mendy,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,106142,Luke Cowan-Dickie,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,105642,Craig Casey,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,190215,Kieran Hardy,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,138498,Tevita Ratuva,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229863,Cormac Izuchukwu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,169185,Teddy Williams,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,197246,Tom Stewart,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,169560,Boan Venter,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,153142,Nick Champion de Crespigny,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,236722,Quan Horn,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,149746,Stafford McDowall,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,100192,Josh Bayliss,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,122465,Lekima Tagitagivalu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,226014,Cobus Wiese,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,226261,Vuate Karawalevu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229852,Tevita Tatafu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,176354,Nathan Doak,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,236573,Alessandro Garbisi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,188115,Harry Byrne,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,116189,Pasilio Tosi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,209567,Ntuthuko Mchunu,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,243167,Kane James,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,155619,Francisco Coria Marchetti,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,165888,Wilco Louw,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,255945,Itsuki Kamimura,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,171709,Sam Matavesi,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,208037,Will Hurd,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,120767,Louis Rees-Zammit,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,239634,Henry Pollock,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,112684,Guy Pepper,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,229255,Cortez Ratima,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
ncr,ncr-2026-gw2,ncr-gw2,251198,Lachlan Shaw,True,23,19,0.8260869565217391,interceptions|lineout_steals|potm|scrums_won
six_nations,6n-2025-r1,8476108,129822,Thomas Ramos,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,339450,Theo Attissogbe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,162150,Pierre-Louis Barassi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,196152,Yoram Moefana,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,231684,Louis Bielle-Biarrey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,165180,Romain Ntamack,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,135318,Antoine Dupont,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,178704,Jean-Baptiste Gros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,147480,Peato Mauvaka,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,133446,Uini Atonio,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,146952,Alexandre Roumat,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,166476,Emmanuel Meafou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,123366,Francois Cros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,198624,Paul Boudehent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,176748,Gregory Alldritt,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,135138,Julien Marchand,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,121938,Cyril Baille,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,238278,Hugo Auradou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,219930,Mickael Guillard,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,242478,Oscar Jegou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,219972,Nolann Le Garrec,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,177600,Tom Rogers,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,120162,Nick Tompkins,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,129096,Josh Adams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,154968,Ben Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,128628,Tomos Williams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,119118,Gareth Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,232134,Evan Lloyd,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,110982,Henry Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,122568,Will Rowlands,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,232104,Dafydd Jenkins,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,154938,James Botham,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,203070,Jac Morgan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,176652,Aaron Wainwright,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,122628,Elliot Dee,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,121974,Nicky Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,144480,Keiron Assiratti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,226926,Freddie Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,155826,Tommy Reffell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,116400,Rhodri Williams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,263442,Dan Edwards,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476108,197892,Blair Murray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,139902,Blair Kinghorn,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,146754,Darcy Graham,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,136776,Huw Jones,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,163866,Stafford McDowall,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,131400,Duhan van der Merwe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,117894,Finn Russell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,142476,Ben White,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,130290,Pierre Schoeman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,111864,Dave Cherry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,130530,Zander Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,117852,Jonny Gray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,102762,Grant Gilchrist,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,130536,Jamie Ritchie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,180222,Rory Darge,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,161856,Matt Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,187422,Ewan Ashman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,134172,Rory Sutherland,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,203400,Will Hurd,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,220296,Gregor Brown,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,124308,Jack Dempsey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,129792,George Horne,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,242766,Tom Jordan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,179370,Kyle Rowe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,117834,Tommaso Allan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,207774,Ange Capuozzo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,226818,Tommaso Menoncello,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,134016,Monty Ioane,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,203034,Paolo Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,223740,Martin Page-Relo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,164232,Danilo Fischetti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,226836,Giacomo Nicotera,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,123210,Simone Ferrari,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,142434,Dino Lamb,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,129234,Federico Ruzza,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,129216,Sebastian Negri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,164220,Michele Lamaro,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,220140,Lorenzo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,202980,Gianmarco Lucchesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,144684,Marco Riccioni,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,167196,Niccolo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,204054,Manuel Zuliani,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,231840,Ross Vintcent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,231774,Alessandro Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476117,231810,Simone Gesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r1,8476126,143496,Hugo Keenan,True,17,16,0.9411764705882353,kicks_retained
