competition,rubric_era,season,round,key_fixture,key_player,team,player_name,position,is_forward,official_pts,group_id,status,label_percentile,label_z,_label_row_id,predicted_points,career_matches,matched,engine
six_nations,modern,2026,1,8523961,115452,England,Luke Cowan-Dickie,Hooker,True,5.0,6n-2026-r1,,0.1717557251908397,-0.8627079889243481,101,14.15625,79.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,198810,England,Bevan Rodd,Prop,True,17.0,6n-2026-r1,,0.648854961832061,0.0480891625793962,102,11.66125,68.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,175890,England,Trevor Davison,Prop,True,6.0,6n-2026-r1,,0.232824427480916,-0.7868082262990361,103,6.45,75.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,122652,England,Maro Itoje,Second-row,True,0.0,6n-2026-r1,,0.0419847328244274,-1.2422068020509085,104,11.25625,117.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,155892,England,Tom Curry,Back-row,True,-1.0,6n-2026-r1,,0.0229007633587786,-1.3181065646762202,105,11.71625,85.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,342324,England,Henry Pollock,Back-row,True,3.0,6n-2026-r1,,0.1030534351145038,-1.0145075141749722,106,15.22125,41.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,116268,England,Ben Spencer,Scrum-half,False,3.0,6n-2026-r1,,0.1030534351145038,-1.0145075141749722,107,6.06375,86.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,156288,England,Marcus Smith,Fly-half,False,9.0,6n-2026-r1,,0.3396946564885496,-0.5591089384230999,108,13.75625,116.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,187290,Wales,Louis Rees-Zammit,Back-three,False,21.0,6n-2026-r1,,0.7442748091603053,0.3516882130806444,109,18.3725,66.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,363636,Wales,Ellis Mee,Back-three,False,8.0,6n-2026-r1,,0.3053435114503817,-0.635008701048412,110,16.4725,34.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,232158,Wales,Eddie James,Centre,False,11.0,6n-2026-r1,,0.4045801526717557,-0.4073094131724759,111,12.8875,48.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,154968,Wales,Ben Thomas,Centre,False,0.0,6n-2026-r1,,0.0419847328244274,-1.2422068020509085,112,20.5575,83.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,129096,Wales,Josh Adams,Back-three,False,20.0,6n-2026-r1,,0.7175572519083969,0.2757884504553323,113,13.925,78.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,263442,Wales,Dan Edwards,Fly-half,False,17.0,6n-2026-r1,,0.648854961832061,0.0480891625793962,114,13.57125,54.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,128628,Wales,Tomos Williams,Scrum-half,False,20.0,6n-2026-r1,,0.7175572519083969,0.2757884504553323,115,15.05,104.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,121974,Wales,Nicky Smith,Prop,True,-3.0,6n-2026-r1,,0.0076335877862595,-1.4699060899268444,116,11.84,96.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,178848,Wales,Dewi Lake,Hooker,True,6.0,6n-2026-r1,,0.232824427480916,-0.7868082262990361,117,16.46,77.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,219990,Wales,Archie Griffin,Prop,True,14.0,6n-2026-r1,,0.5534351145038168,-0.1796101252965398,118,14.09,35.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,232104,Wales,Dafydd Jenkins,Second-row,True,14.0,6n-2026-r1,,0.5534351145038168,-0.1796101252965398,119,19.1875,89.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,129576,Wales,Adam Beard,Second-row,True,14.0,6n-2026-r1,,0.5534351145038168,-0.1796101252965398,120,12.445,90.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,232110,Wales,Alex Mann,Back-row,True,13.0,6n-2026-r1,,0.5,-0.2555098879218518,121,20.51,49.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,150126,Wales,Josh MacLeod,Back-row,True,18.0,6n-2026-r1,,0.683206106870229,0.1239889252047082,122,21.80125,51.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,176652,Wales,Aaron Wainwright,Back-row,True,24.0,6n-2026-r1,,0.7786259541984732,0.5793875009565805,123,23.56875,97.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,136062,Wales,Liam Belcher,Hooker,True,4.0,6n-2026-r1,,0.1374045801526717,-0.93860775154966,124,8.725,57.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,162870,Wales,Rhys Carre,Prop,True,4.0,6n-2026-r1,,0.1374045801526717,-0.93860775154966,125,6.32625,85.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,131898,Wales,Tomas Francis,Prop,True,5.0,6n-2026-r1,,0.1717557251908397,-0.8627079889243481,126,6.35,42.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,219996,Wales,Ben Carter,Second-row,True,3.0,6n-2026-r1,,0.1030534351145038,-1.0145075141749722,127,8.6775,56.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,232122,Wales,Harri Deaves,Back-row,True,13.0,6n-2026-r1,,0.5,-0.2555098879218518,128,10.73625,51.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,135900,Wales,Kieran Hardy,Scrum-half,False,0.0,6n-2026-r1,,0.0419847328244274,-1.2422068020509085,129,4.5025,93.0,True,gbdt_v4
six_nations,modern,2026,1,8523961,220956,Wales,Mason Grady,Centre,False,6.0,6n-2026-r1,,0.232824427480916,-0.7868082262990361,130,5.74,67.0,True,gbdt_v4
