gw,player_id,key_player,player_name_label,position_label,is_forward,official_pts,expected_points,observable_points,pred_minutes,act_minutes,played,thin_intl,intl_prior_matches,official_error,model_term,rubric_term,appearance_term,minutes_term,rate_term
1,371430,251673,Ryunosuke Ito,Fly Half,False,14.0,18.938681657504922,8.0,68.75315797063084,80.0,True,True,0.0,4.938681657504922,10.938681657504922,-6.0,0.0,-2.9901904510518476,13.269547083481664
1,371742,251199,Hayate Era,Hooker,True,11.0,16.120027635715534,12.0,23.659242647253652,24.0,True,False,7.0,5.120027635715534,4.120027635715534,1.0,0.0,-0.1547333927044456,-1.101918432641957
1,350934,252801,Kazuma Ueda,Back Three,False,13.0,23.431824460194083,10.0,71.52916775343147,80.0,True,True,3.0,10.431824460194083,13.431824460194083,-3.0,0.0,-2.733656217243009,15.817120563098308
1,153318,185293,Len Ikitau,Centre,False,12.0,17.849154989870723,13.0,72.0608732043827,80.0,True,False,51.0,5.849154989870723,4.849154989870723,1.0,0.0,-1.9319571912656874,6.467704607838755
1,112962,117823,Matias Alemanno,Lock,True,19.0,13.600456114227331,10.0,66.88985352482509,54.0,True,False,38.0,-5.399543885772669,3.600456114227331,-9.0,0.0,1.7133914583668475,-2.8220178318073406
1,172098,143950,Semi Radradra,Centre,False,12.0,18.126917641981496,8.0,71.88440262953172,28.0,True,False,13.0,6.126917641981496,10.126917641981496,-4.0,0.0,10.946632489318914,-1.0156116675798508
1,185502,127095,Santiago Grondona,Loose Forward,True,19.0,14.074267415591546,8.0,64.00539071451898,60.0,True,False,27.0,-4.925732584408454,6.074267415591546,-11.0,0.0,0.6265767508038769,1.3860019478143337
1,192618,229857,Jeremy Williams,Lock,True,18.0,17.34179218883087,6.0,72.07598404890042,80.0,True,False,25.0,-0.658207811169131,11.341792188830869,-12.0,0.0,-1.347229761732169,7.601484601203717
1,143604,203381,James Ryan,Lock,True,17.0,15.007015534082345,6.0,69.99763880002628,80.0,True,False,58.0,-1.9929844659176545,9.007015534082345,-11.0,0.0,-1.3842101111466802,5.071066788912341
1,67848,120076,Michael Leitch,Loose Forward,True,16.0,9.464732283263071,8.0,24.644870345650457,29.0,True,False,27.0,-6.535267716736929,1.4647322832630714,-8.0,0.0,-1.2263316214077788,0.16591464396647568
1,214146,195298,Jamie Dobie,Scrum Half,False,12.0,20.496449004895286,2.0,73.90018663114252,80.0,True,False,20.0,8.496449004895286,18.496449004895286,-10.0,0.0,-1.4366039575146206,16.841284093696157
1,242766,243508,Tom Jordan,Centre,False,12.0,22.104070263485426,13.0,71.12019527992861,4.0,True,False,18.0,10.104070263485426,9.104070263485426,1.0,0.0,20.054512926434512,-11.804859679397774
1,172428,110793,Cadan Murley,Back Three,False,12.0,13.821755339385444,9.0,73.46598258025557,54.0,True,False,7.0,1.8217553393854438,4.821755339385444,-3.0,0.0,3.6355020685006036,1.0851375413310955
1,153054,156422,Josh Nasser,Hooker,True,4.0,23.2015637878877,14.0,54.234864540914565,54.0,True,False,12.0,19.2015637878877,9.2015637878877,10.0,0.0,0.08513771956111474,5.574844454585331
1,124296,202570,Tom Staniforth,Lock,True,16.0,16.95054742737737,14.0,66.39480859296148,55.0,True,True,0.0,0.9505474273773693,2.9505474273773693,-2.0,0.0,1.9558063251359634,-4.5597933475668
1,203208,196853,Thomas Clarkson,Prop,True,12.0,6.180162392426451,14.0,28.45021249351171,29.0,True,False,14.0,-5.819837607573549,-7.819837607573549,2.0,0.0,-0.08627602588066112,-9.449142221291156
1,225984,229690,Jan-Hendrik Wessels,Prop,True,12.0,10.715132936243563,4.0,23.315020456994578,15.0,True,False,10.0,-1.2848670637564368,6.715132936243563,-8.0,0.0,2.8320728166659914,1.1089582364472557
1,130452,143492,Damian McKenzie,Fly Half,False,11.0,19.895137482537375,6.0,75.74029643693703,80.0,True,False,52.0,8.895137482537375,13.895137482537375,-5.0,0.0,-1.0965429867847254,14.593789601570283
1,154110,129616,Fraser McReight,Loose Forward,True,18.0,22.365824175165724,11.0,74.23794702403774,80.0,True,False,39.0,4.365824175165724,11.365824175165724,-7.0,0.0,-1.250509364058483,6.361997458548504
1,178806,134796,Joe Heyes,Prop,True,11.0,14.686186544849207,9.0,56.52589529300307,65.0,True,False,22.0,3.686186544849207,5.686186544849207,-2.0,0.0,-1.1490325064240159,-0.18643024839036101
1,169440,189982,Santiago Carreras,Back Three,False,12.0,10.147203154179788,6.0,74.01512162163151,80.0,True,False,61.0,-1.8527968458202118,4.147203154179788,-6.0,0.0,-0.8082625951910615,4.804063763265951
1,171582,110170,Kyle Steyn,Back Three,False,11.0,20.70312624512563,1.0,73.15571314252004,60.0,True,False,32.0,9.703126245125631,19.70312624512563,-10.0,0.0,3.5416550443316424,15.152625126272197
1,337404,241794,Wallace Sititi,Loose Forward,True,16.0,10.216145788883995,6.0,22.528713319245856,27.0,True,False,19.0,-5.7838542111160045,4.2161457888839955,-10.0,0.0,-1.4252304680201924,2.6062973331995782
1,148644,118531,Ronan Kelleher,Hooker,True,7.0,12.636947743598357,6.0,27.681185931875017,20.0,True,False,53.0,5.636947743598357,6.636947743598357,-1.0,0.0,2.809294430220612,1.3147413827407453
1,118890,143048,Allan Alaalatoa,Prop,True,12.0,12.771070296646146,11.0,54.13902674877818,54.0,True,False,51.0,0.7710702966461458,1.7710702966461458,-1.0,0.0,0.020897645454879224,-2.8830522580658786
1,197268,226250,Isoa Nasilasila,Lock,True,25.0,13.685036052540777,6.0,65.49586518120408,58.0,True,False,30.0,-11.314963947459223,7.685036052540777,-19.0,0.0,0.927822319732641,1.1791171857561238
1,156288,189326,Marcus Smith,Fly Half,False,11.0,14.400213962049346,11.0,74.04614299926659,80.0,True,False,59.0,3.400213962049346,3.400213962049346,0.0,0.0,-1.1473859428690123,4.4170440133537
1,169464,178772,Gonzalo Garcia,Scrum Half,False,11.0,8.962784092966148,5.0,61.22125328417048,15.0,True,False,17.0,-2.0372159070338522,3.9627840929661478,-6.0,0.0,6.557859122952523,-2.8718039894003446
1,116592,108021,Jefferson Poirot,Prop,True,11.0,11.8500842179206,8.0,53.004282771457326,55.0,True,True,0.0,0.8500842179205996,3.8500842179205996,-3.0,0.0,-0.30431608258102055,0.3866513264397761
1,185508,151066,Xavier Numia,Prop,True,11.0,9.899751447847397,7.0,27.796242973801427,27.0,True,True,0.0,-1.1002485521526033,2.8997514478473967,-4.0,0.0,0.1744854308184354,-1.0833303563032128
1,207432,166457,Regis Montagne,Prop,True,11.0,6.679558851422452,5.0,26.90065833212161,33.0,True,False,7.0,-4.320441148577548,1.6795588514224518,-6.0,0.0,-1.0622508744356867,0.747223350511371
1,164232,123723,Danilo Fischetti,Prop,True,10.0,16.105613855896305,7.0,52.92804353178026,60.0,True,False,58.0,6.105613855896305,9.105613855896305,-3.0,0.0,-1.3603674150373122,4.541649792251318
1,156564,170612,Gerhard Steenekamp,Prop,True,10.0,8.577671020833726,9.0,28.51732127680145,57.0,True,False,16.0,-1.4223289791662737,-0.42232897916627365,-1.0,0.0,-4.673675525490893,0.35303549016279756
1,161034,136947,Brandon Paenga-Amosa,Hooker,True,7.0,13.080679059271995,11.0,25.687815140589134,26.0,True,False,24.0,6.080679059271995,2.0806790592719953,4.0,0.0,-0.12858320365527287,-0.2910780447646223
1,204228,250678,Kippei Ishida,Back Three,False,10.0,19.061624891996402,7.0,74.4885885141815,80.0,True,False,9.0,9.061624891996402,12.061624891996402,-3.0,0.0,-1.3720403995896557,12.91563000686956
1,238278,239229,Hugo Auradou,Lock,True,22.0,16.256271582237268,9.0,68.36145385922353,80.0,True,False,12.0,-5.743728417762732,7.256271582237268,-13.0,0.0,-2.2380361084029032,6.383612910631757
1,219996,144545,Ben Carter,Lock,True,21.0,19.979837294212153,13.0,71.94739115140604,80.0,True,False,19.0,-1.0201627057878468,6.979837294212153,-8.0,0.0,-1.5018498664930615,1.9203806590485941
1,263058,236608,Alessandro Ortombina,Lock,True,15.0,19.061240923761254,11.0,69.49014536803223,47.0,True,True,0.0,4.061240923761254,8.061240923761254,-4.0,0.0,4.270947119735679,-2.074556818431981
1,149070,202267,Manie Libbok,Fly Half,False,9.0,24.777972144264822,7.0,68.83072770279395,80.0,True,False,29.0,15.777972144264822,17.777972144264822,-2.0,0.0,-3.946517384469081,21.266961567093574
1,219930,177800,Mickael Guillard,Lock,True,13.0,9.392238620722372,9.0,24.4339837428626,47.0,True,False,18.0,-3.607761379277628,0.39223862072237203,-4.0,0.0,-6.245844433865111,4.008706767142024
1,167196,208272,Niccolo Cannone,Lock,True,12.0,15.593237197532254,8.0,63.64733488521333,67.0,True,False,58.0,3.593237197532254,7.593237197532254,-4.0,0.0,-0.48178853242204966,1.6281109407288095
1,140238,185466,Ox Nche,Prop,True,9.0,11.771581535411006,7.0,54.373924701369916,8.0,True,False,46.0,2.7715815354110056,4.771581535411006,-2.0,0.0,6.38684457970278,-5.898200724509459
1,220194,223413,Joe McCarthy,Lock,True,14.0,22.322923324764115,12.0,67.78566490708687,80.0,True,False,28.0,8.322923324764115,10.322923324764115,-2.0,0.0,-2.947298876982153,7.30386782129272
1,118578,200003,Pablo Matera,Loose Forward,True,17.0,18.68258574594005,12.0,70.75324455984993,69.0,True,False,56.0,1.6825857459400488,6.682585745940049,-5.0,0.0,0.32708602253551333,0.8726682356751123
1,154938,214124,James Botham,Loose Forward,True,17.0,9.631770454625794,3.0,24.757784870697037,11.0,True,False,21.0,-7.368229545374206,6.631770454625794,-14.0,0.0,3.8198667303060714,0.054164200725572924
1,124686,215963,Guido Petti,Lock,True,22.0,15.295714157976636,6.0,68.86792430946969,80.0,True,False,45.0,-6.7042858420233635,9.295714157976636,-16.0,0.0,-1.5300758273064032,4.995798949574066
1,112374,113444,Tadhg Furlong,Prop,True,9.0,12.846864313136843,5.0,53.27858881913246,51.0,True,False,49.0,3.8468643131368427,7.846864313136843,-4.0,0.0,0.31205262240770726,1.9844473953191615
1,121974,110319,Nicky Smith,Prop,True,9.0,8.6526617315704,5.0,29.416959417065634,34.0,True,False,28.0,-0.34733826842959914,3.652661731570401,-4.0,0.0,-0.728530711227126,0.40471849059273746
1,124464,113765,Peceli Yato,Loose Forward,True,11.0,9.37321940363633,6.0,25.100689937133588,22.0,True,False,5.0,-1.6267805963636697,3.3732194036363303,-5.0,0.0,0.8882419877617026,0.3022501852675751
1,232032,109648,Seb Atkinson,Centre,False,9.0,14.161346472687347,10.0,73.75485149953506,80.0,True,True,4.0,5.161346472687347,4.161346472687347,1.0,0.0,-1.1716627195253795,5.008933343226693
1,371586,251438,Keijiro Tamefusa,Prop,True,9.0,9.201598705144804,6.0,25.12123466156047,24.0,True,False,21.0,0.2015987051448036,3.2015987051448036,-3.0,0.0,0.22664356733861238,-1.1487000869591564
1,337308,241806,Faustino Sanchez Valarolo,Centre,False,9.0,11.462109534170118,13.0,69.75082960478476,60.0,True,True,1.0,2.462109534170118,-1.5378904658298822,4.0,0.0,1.559430655094149,-3.404320135003082
1,146754,164150,Darcy Graham,Back Three,False,8.0,8.162460541160442,8.0,26.172842985221056,20.0,True,False,44.0,0.16246054116044206,0.16246054116044206,0.0,0.0,1.7957273640132263,-2.1818466197422013
1,232158,237271,Eddie James,Centre,False,8.0,18.17511607968878,14.0,75.06109674414826,80.0,True,False,10.0,10.175116079688781,4.175116079688781,6.0,0.0,-1.1265368628826007,4.247563145487419
1,213786,113737,Jack van Poortvliet,Scrum Half,False,8.0,8.759530806347327,6.0,68.67668658779439,54.0,True,False,24.0,0.7595308063473265,2.7595308063473265,-2.0,0.0,1.847289129337151,0.7967393312850639
1,117852,171323,Jonny Gray,Lock,True,13.0,14.665473681562236,7.0,67.21179475327914,48.0,True,False,23.0,1.6654736815622364,7.665473681562236,-6.0,0.0,3.0525709720417398,0.626742245567368
1,220782,172284,Muhamed Hasa,Prop,True,8.0,6.12527399478974,7.0,26.491863517965403,20.0,True,False,8.0,-1.8747260052102597,-0.8747260052102597,-1.0,0.0,1.0526379181255572,-3.757054687879631
1,204516,190669,Kurt-Lee Arendse,Back Three,False,7.0,23.90783847676575,6.0,74.35530788425935,67.0,True,False,32.0,16.90783847676575,17.90783847676575,-1.0,0.0,2.157120162915448,13.649354342410158
1,134016,174318,Monty Ioane,Back Three,False,7.0,12.501782978502582,2.0,73.56932793219003,80.0,True,False,47.0,5.5017829785025825,10.501782978502582,-5.0,0.0,-1.0826891601813031,11.469063870955864
1,140004,150038,Tyrel Lomax,Prop,True,7.0,8.712583160207213,2.0,27.322747639769947,27.0,True,False,47.0,1.7125831602072132,6.712583160207213,-5.0,0.0,0.04968609904596476,2.156574700894114
1,169026,124812,Filimoni Botitu,Centre,False,7.0,5.026129065682194,0.0,22.789671812424178,12.0,True,False,19.0,-1.973870934317806,5.026129065682194,-7.0,0.0,2.288348260988835,2.5450430383105767
1,203076,118619,Sam Costelow,Fly Half,False,7.0,6.1804683385157855,9.0,19.420712226175276,18.0,True,False,22.0,-0.8195316614842145,-2.8195316614842145,2.0,0.0,0.4359198846324565,-3.477025129495738
1,243636,244760,Barnabe Massa,Hooker,True,5.0,13.14118541318673,8.0,26.310385132943516,18.0,True,True,0.0,8.14118541318673,5.141185413186729,3.0,0.0,3.5163225349886216,-0.3837698713998482
1,176550,151974,Billy Proctor,Centre,False,6.0,5.563491368960453,0.0,23.30895280002891,21.0,True,False,11.0,-0.43650863103954674,5.563491368960453,-6.0,0.0,0.53153889512599,4.8343633518649805
1,263442,240455,Dan Edwards,Fly Half,False,6.0,24.627218347440902,9.0,71.49670029714065,62.0,True,False,11.0,18.627218347440902,15.627218347440902,3.0,0.0,3.156663347577913,11.608539958743108
1,129372,219828,Garry Ringrose,Centre,False,6.0,14.324807689343444,10.0,72.50380994438184,58.0,True,False,48.0,8.324807689343444,4.324807689343444,4.0,0.0,2.8199319934508815,1.2767649498541453
1,231840,237233,Ross Vintcent,Loose Forward,True,9.0,11.210737551740609,6.0,25.025380589149563,33.0,True,False,19.0,2.2107375517406087,5.210737551740609,-3.0,0.0,-2.2004304658480662,3.10566406143292
1,353844,245177,Tiennan Costley,Loose Forward,False,10.0,7.4593958905107,6.0,21.531469936832718,16.0,True,False,11.0,-2.5406041094893004,1.4593958905106996,-4.0,0.0,1.5530408519310754,-1.5077666669692904
1,131862,182833,Taniela Tupou,Prop,True,6.0,7.264098112404401,5.0,26.26888740396147,26.0,True,False,52.0,1.264098112404401,2.264098112404401,-1.0,0.0,0.045049806257474546,-0.6439202973517849
1,156420,109783,Marco van Staden,Loose Forward,True,12.0,10.907715206147694,6.0,25.362629893140582,35.0,True,False,29.0,-1.092284793852306,4.907715206147694,-6.0,0.0,-2.7710615920825847,4.063653740335203
1,149706,225770,Asafo Aumua,Hooker,True,5.0,17.4441035454256,6.0,27.30130311509254,21.0,True,False,20.0,12.444103545425602,11.444103545425602,1.0,0.0,2.9369167659386584,3.7876980297917417
1,135306,168641,Dillon Lewis,Prop,True,6.0,13.232843511159919,7.0,52.85169406674567,46.0,True,False,30.0,7.232843511159919,6.232843511159919,1.0,0.0,1.0117576818745562,-0.20739470956341766
1,203046,164759,Ben Warren,Prop,True,6.0,7.788276857825898,3.0,24.91553558117711,34.0,True,True,0.0,1.788276857825898,4.788276857825898,-3.0,0.0,-1.614676345795966,3.0431736232367044
1,238038,128591,Tim Hoyt,Prop,True,6.0,11.041204213853375,1.0,52.08472422531684,34.0,True,True,2.0,5.041204213853375,10.041204213853375,-5.0,0.0,2.5211806560766155,3.7399197930043715
1,234822,237078,Canan Moodie,Back Three,False,5.0,7.624079800667683,3.0,22.310841879881735,13.0,True,False,23.0,2.6240798006676833,4.624079800667683,-2.0,0.0,3.0782378157621078,1.2979026087183088
1,353082,249169,Fehi Fineanganofo,Back Three,False,5.0,6.21620177176012,5.0,22.156062770976245,12.0,True,True,0.0,1.2162017717601197,1.2162017717601197,0.0,0.0,2.6939802771534125,-1.8169000079217243
1,150600,208971,Franco Molina,Lock,True,5.0,8.97089152514217,4.0,22.958957661474958,26.0,True,False,20.0,3.9708915251421697,4.97089152514217,-1.0,0.0,-0.7036099867319874,2.015654377210845
1,165924,198661,Dylan Riley,Centre,False,5.0,14.487030781468771,5.0,74.41086719818828,80.0,True,False,38.0,9.487030781468771,9.487030781468771,0.0,0.0,-1.063873187947485,10.227738909372576
1,178656,207407,Demba Bamba,Prop,True,5.0,15.528861080252698,1.0,55.07492848482235,47.0,True,False,20.0,10.528861080252698,14.528861080252698,-4.0,0.0,1.5918658488967903,8.265431271469039
1,148890,199383,Ciaran Frawley,Fly Half,False,5.0,7.084463163930923,3.0,20.692321260102133,22.0,True,False,13.0,2.0844631639309226,4.084463163930923,-2.0,0.0,-0.43321173614217734,4.288226002567168
1,185784,154414,Kanji Shimokawa,Loose Forward,True,12.0,21.12311323367714,6.0,73.82600250318758,51.0,True,False,23.0,9.123113233677142,15.123113233677142,-6.0,0.0,4.318188481446767,3.6481025323216807
1,219972,109697,Nolann le Garrec,Scrum Half,False,5.0,6.195616113517571,5.0,20.05510217693602,5.0,True,False,15.0,1.1956161135175707,1.1956161135175707,0.0,0.0,4.5241863645067575,-3.4974574362445443
1,129576,105892,Adam Beard,Lock,True,15.0,13.453995492194089,12.0,62.41170385107432,80.0,True,False,44.0,-1.546004507805911,1.453995492194089,-3.0,0.0,-2.480778016693184,-0.7162326779688061
1,202980,136875,Gianmarco Lucchesi,Hooker,True,1.0,13.450776406852897,8.0,25.97340382946512,33.0,True,False,31.0,12.450776406852897,5.450776406852897,7.0,0.0,-2.758712702484462,4.9561336630872965
1,178038,175403,Elliot Millar-Mills,Prop,True,5.0,11.80028573714949,5.0,52.878060141470264,13.0,True,False,15.0,6.8002857371494905,6.8002857371494905,0.0,0.0,6.051766983237763,-3.0271615393779716
1,180450,134407,Alessandro Fusco,Scrum Half,False,5.0,4.309090819040613,4.0,24.31777268195838,20.0,True,False,25.0,-0.6909091809593866,0.3090908190406134,-1.0,0.0,0.739942960330701,-0.5725710229141082
1,348570,239482,Asher Opoku-Fordjour,Prop,True,5.0,6.955996240453369,5.0,26.755553694661355,15.0,True,False,6.0,1.955996240453369,1.955996240453369,0.0,0.0,1.964706061468816,-2.493049524718179
1,370146,261209,Sojiro Otsuka,Prop,True,5.0,7.394497945805196,2.0,19.913257020978264,21.0,True,True,0.0,2.3944979458051963,5.394497945805196,-3.0,0.0,-0.21600296238602937,2.1739972538767987
1,113040,154458,Matias Moroni,Centre,False,4.0,5.826799766770399,2.0,24.591179511113207,20.0,True,False,48.0,1.8267997667703986,3.8267997667703986,-2.0,0.0,1.0232758294395963,2.4575727303308437
1,337638,241698,Sam Prendergast,Fly Half,False,5.0,18.31897231069461,7.0,70.0095330660272,80.0,True,False,15.0,13.318972310694608,11.318972310694608,2.0,0.0,-2.5227987713342785,13.20164853560905
1,231804,237231,Mirco Spagnolo,Prop,True,4.0,8.398071249980772,5.0,24.154205303965842,20.0,True,False,24.0,4.398071249980772,3.398071249980772,1.0,0.0,0.7558622661820267,-1.3609778002043509
1,231564,237261,Alex Samuel,Lock,True,6.0,8.263057876482431,4.0,22.15271538655089,20.0,True,True,3.0,2.2630578764824314,4.263057876482431,-2.0,0.0,0.43897240146940464,0.07831341023424397
1,213144,110891,Stephen Varney,Scrum Half,False,3.0,8.309189399185666,2.0,71.48764696238345,60.0,True,False,38.0,5.309189399185666,6.309189399185666,-1.0,0.0,1.3174340064779928,4.8809600997939375
1,134172,153525,Rory Sutherland,Prop,True,3.0,6.190345673346186,2.0,22.286210608361987,20.0,True,False,41.0,3.1903456733461857,4.190345673346186,-1.0,0.0,0.4133728685749562,1.6162273682312027
1,231834,236606,Leonardo Marin,Fly Half,False,3.0,4.5517854388830505,3.0,20.768533518263833,20.0,True,False,23.0,1.5517854388830505,1.5517854388830505,0.0,0.0,0.1632889364087106,1.2493640818058471
1,337350,240916,Boris Wenger,Prop,True,3.0,6.945230454879343,4.0,19.906668363810166,34.0,True,False,6.0,3.9452304548793427,2.9452304548793427,1.0,0.0,-3.230260580577008,3.7929663882734532
1,208518,235935,Ignacio Ruiz,Hooker,True,3.0,12.92795435520159,3.0,26.808993814556263,11.0,True,False,27.0,9.92795435520159,9.92795435520159,0.0,0.0,6.235387613659406,1.338622973405135
1,137016,130283,Beno Obano,Prop,True,3.0,6.940859861409531,3.0,28.44804428914255,22.0,True,True,4.0,3.940859861409531,3.940859861409531,0.0,0.0,1.0647568135382464,0.6328301803516904
1,220128,174208,Riccardo Favretto,Lock,True,5.0,9.258283992631103,1.0,24.74556422672616,13.0,True,False,13.0,4.258283992631103,8.258283992631103,-4.0,0.0,2.799487261369158,2.098474768456735
1,66978,170835,James Slipper,Prop,True,3.0,7.658723256638271,2.0,27.224866314748944,26.0,True,False,55.0,4.658723256638271,5.658723256638271,-1.0,0.0,0.21120056062088877,2.48311338961805
1,231690,237224,Pierre Bochaton,Loose Forward,True,5.0,20.161765823718632,7.0,67.05385047753501,33.0,True,True,2.0,15.161765823718632,13.161765823718632,2.0,0.0,7.729647350474181,0.49044113921627597
1,117954,147486,Tadhg Beirne,Lock,True,6.0,9.62272565291577,2.0,25.50485715649984,29.0,True,False,62.0,3.6227256529157703,7.62272565291577,-4.0,0.0,-0.8247860850964968,4.843438891855207
1,213192,156918,Tommy Freeman,Back Three,False,2.0,16.323665038004606,-1.0,73.6794888752758,80.0,True,False,33.0,14.323665038004606,17.323665038004606,-3.0,0.0,-1.3808627595810519,18.477861930241353
1,114744,191608,Cobus Reinach,Scrum Half,False,2.0,11.529807510258038,4.0,23.70170834902009,14.0,True,False,36.0,9.529807510258038,7.529807510258038,2.0,0.0,4.470143218086272,2.450617025560123
1,262248,241689,Nicolas Depoortere,Centre,False,2.0,7.551972226888352,-1.0,23.481791577353004,12.0,True,False,9.0,5.551972226888352,8.551972226888353,-3.0,0.0,3.5588205264170343,4.719440997451875
1,187842,117646,Ben Donaldson,Fly Half,False,2.0,5.1576768893213165,-2.0,19.584662856433695,23.0,True,False,21.0,3.1576768893213165,7.1576768893213165,-4.0,0.0,-0.8541071110131011,7.751837293810626
1,148386,180382,Bautista Delguy,Back Three,False,2.0,5.255947904803436,3.0,23.17173935449028,35.0,True,False,25.0,3.2559479048034357,2.2559479048034357,1.0,0.0,-2.5888229385408636,4.660365759975657
1,117834,130282,Tommaso Allan,Fly Half,False,2.0,5.224558220793779,4.0,19.9241052569461,68.0,True,False,34.0,3.224558220793779,1.2245582207937789,2.0,0.0,-12.272474731710702,13.35855954874146
1,227658,229826,Jamie Osborne,Centre,False,2.0,12.789974430736464,2.0,72.57189464111534,58.0,True,False,16.0,10.789974430736464,10.789974430736464,0.0,0.0,2.477568842829759,7.861380172120655
1,363636,249307,Ellis Mee,Back Three,False,2.0,4.279136879403346,2.0,18.243414406233384,25.0,True,False,8.0,2.279136879403346,2.279136879403346,0.0,0.0,-1.5080794783713312,3.580035424115072
1,114534,138016,Henry Slade,Centre,False,2.0,5.951219563870371,4.0,22.093727738779613,26.0,True,False,44.0,3.951219563870371,1.9512195638703709,2.0,0.0,-1.0248218299347949,2.8211752270386268
1,206814,161973,Simione Kuruvoli,Scrum Half,False,3.0,4.908561992436878,5.0,21.38460494865276,25.0,True,False,24.0,1.9085619924368782,-0.09143800756312181,2.0,0.0,-0.7915920795177828,0.473759217701564
1,358770,246860,Mesake Vocevoce,Lock,True,4.0,7.380760574796796,2.0,23.602851170025694,22.0,True,False,18.0,3.3807605747967964,5.380760574796796,-2.0,0.0,0.32606552061664945,2.4754257835749622
1,188928,164832,Quinn Tupaea,Centre,False,1.0,17.878167814525074,3.0,74.30894975343409,59.0,True,False,24.0,16.878167814525074,14.878167814525074,2.0,0.0,3.49096995206095,10.454040315560745
1,114804,157406,Bundee Aki,Centre,False,1.0,7.656207698552737,-1.0,27.69305518134452,22.0,True,False,47.0,6.656207698552737,8.656207698552738,-2.0,0.0,1.4724607117542696,6.690114468720723
1,127014,196415,Charlie Ewels,Lock,True,1.0,6.991484744080049,2.0,24.534463759573676,6.0,True,False,18.0,5.991484744080049,4.991484744080049,1.0,0.0,3.795859562503472,-0.7711995517940623
1,128820,127914,Andre Esterhuizen,Centre,False,0.0,9.336083414588067,0.0,27.147734333141564,10.0,True,False,22.0,9.336083414588067,9.336083414588067,0.0,0.0,5.577290977121141,3.252494393000868
1,201012,156336,Tom Wright,Back Three,False,0.0,6.434144014379885,0.0,21.82333193229161,3.0,True,False,43.0,6.434144014379885,6.434144014379885,0.0,0.0,5.317957571335695,0.8475583797488085
1,231744,236609,Lorenzo Pani,Back Three,False,0.0,8.421944050156208,-1.0,71.93400256363486,12.0,True,False,12.0,8.421944050156208,9.421944050156208,-1.0,0.0,6.930395246229523,2.387605355848781
1,115452,106142,Luke Cowan-Dickie,Hooker,True,-2.0,13.779222444932502,3.0,27.595987534503575,25.0,True,False,38.0,15.779222444932502,10.779222444932502,5.0,0.0,1.083721266220848,7.436502986021516
1,209904,216255,Zuriel Togiatama,Hooker,True,-1.0,13.460169659572198,2.0,26.417301945040045,10.0,True,False,13.0,14.460169659572198,11.460169659572198,3.0,0.0,6.668004458654274,2.0615714329776313
1,203124,105642,Craig Casey,Scrum Half,False,0.0,5.230333015719756,0.0,22.24345624619758,0.0,False,False,29.0,5.230333015719756,5.230333015719756,0.0,5.230333015719756,0.0,0.0
1,129792,224905,George Horne,Scrum Half,False,0.0,6.962050714520084,-1.0,20.668197751654958,20.0,True,False,36.0,6.962050714520084,7.962050714520084,-1.0,0.0,0.2208482307788603,7.610265605709526
1,206706,143123,Taine Plumtree,Loose Forward,True,2.0,10.295518598929345,5.0,25.22500273328638,8.0,True,False,15.0,8.295518598929345,5.295518598929345,3.0,0.0,4.746548922256379,-2.7955073815650877
1,135900,190215,Kieran Hardy,Scrum Half,False,0.0,5.227062755176702,0.0,20.67435327387127,0.0,False,False,36.0,5.227062755176702,5.227062755176702,0.0,5.227062755176702,0.0,0.0
1,136854,174268,Jeremy Loughman,Prop,True,0.0,6.4940157421787434,0.0,27.5368411833436,8.0,True,False,8.0,6.4940157421787434,6.4940157421787434,0.0,0.0,3.62489325228836,1.4843313586963336
1,372078,255945,Itsuki Kamimura,Scrum Half,False,0.0,4.411873571269684,-1.0,18.50354132973515,6.0,True,True,0.0,4.411873571269684,5.411873571269684,-1.0,0.0,2.8416835752540295,2.3636217933695853
1,187290,120767,Louis Rees-Zammit,Back Three,False,-1.0,23.027194372877812,2.0,74.74744466553702,55.0,True,False,40.0,24.027194372877812,21.027194372877812,3.0,0.0,5.681429786562453,13.823750543596594
1,342324,239634,Henry Pollock,Loose Forward,False,-1.0,9.007847758315641,1.0,24.6380951421047,22.0,True,False,15.0,10.007847758315641,8.007847758315641,2.0,0.0,0.8030074184005599,5.696560303248985
1,239076,112684,Guy Pepper,Loose Forward,True,-1.0,9.506987690272801,-2.0,24.29647406898958,26.0,True,False,12.0,10.506987690272801,11.506987690272801,-1.0,0.0,-0.48196154004527986,9.355919750364292
1,225720,229255,Cortez Ratima,Scrum Half,False,-1.0,4.918166211535756,0.0,20.051475656378063,5.0,True,False,22.0,5.918166211535756,4.918166211535756,1.0,0.0,3.4963810414508387,1.1614745029897608
1,383400,237152,Joaquin Moro,Loose Forward,True,-3.0,7.5568914070502995,-4.0,20.963264297292884,20.0,True,True,4.0,10.5568914070503,11.5568914070503,-1.0,0.0,0.2657978804850114,9.518690586415342
1,368232,251198,Lachlan Shaw,Lock,True,-2.0,7.052234161189528,-4.0,20.298791783718507,22.0,True,True,1.0,9.052234161189528,11.052234161189528,-2.0,0.0,-0.39568945027001645,9.117050236782976
2,211638,140494,Jiuta Wainiqolo,Back Three,False,23.0,19.1129795873709,24.0,74.11399058397406,80.0,True,False,19.0,-3.8870204126290986,-4.887020412629099,1.0,0.0,-1.5025063019968872,-3.57860824475086
